run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1003,mlpppo_small_5agents_pursuit_oracle,50,4,862,0,1.0000,0.0000,0,0.7743,1,43,0.0863,0.6364
1004,mlpppo_small_5agents_pursuit_oracle,50,7,606,0,1.0000,0.0000,0,0.8101,6,43,0.0815,1.0000
1005,mlpppo_small_5agents_pursuit_oracle,40,4,711,0,0.6000,0.1500,0,0.7873,7,33,0.1093,0.9130
1006,mlpppo_small_5agents_pursuit_oracle,50,8,1006,0,1.0000,0.0000,0,0.8335,37,41,0.0768,0.5000
1007,mlpppo_small_5agents_pursuit_oracle,41,0,399,0,0.8000,0.1756,0,0.7400,1,29,0.2602,0.8824
1008,mlpppo_small_5agents_pursuit_oracle,45,3,703,0,0.8000,0.0889,0,0.8176,5,36,0.0753,0.7143
1009,mlpppo_small_5agents_pursuit_oracle,33,4,491,0,0.4000,0.3030,0,0.8468,0,26,0.0718,0.6364
1010,mlpppo_small_5agents_pursuit_oracle,49,4,966,0,0.8000,0.0163,0,0.7588,10,33,0.0859,0.7143
1011,mlpppo_small_5agents_pursuit_oracle,50,1,599,0,1.0000,0.0000,0,0.7005,12,37,0.0883,1.0000
1012,mlpppo_small_5agents_pursuit_oracle,45,5,990,0,0.6000,0.0800,0,0.8139,24,40,0.0761,0.9643
1013,mlpppo_small_5agents_pursuit_oracle,50,3,701,0,1.0000,0.0000,0,0.7601,3,36,0.0498,0.9500
1014,mlpppo_small_5agents_pursuit_oracle,49,4,968,0,0.8000,0.0163,0,0.8446,5,43,0.0612,1.0000
1015,mlpppo_small_5agents_pursuit_oracle,48,5,911,0,0.8000,0.0333,0,0.7739,19,44,0.0435,0.9231
1016,mlpppo_small_5agents_pursuit_oracle,35,2,480,0,0.6000,0.2743,0,0.7535,7,24,0.2818,0.8235
