run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1757,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,3,651,0,1.0000,0.0000,0,0.7188,0,0,0.1222,0.0000
1758,mlpppo_small_5agents_pursuit_no_alarm_oracle,36,1,432,0,0.4000,0.1778,0,0.7198,0,0,0.0618,0.0000
1759,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,5,603,0,0.8000,0.1524,0,0.7533,0,0,0.1462,0.0000
1760,mlpppo_small_5agents_pursuit_no_alarm_oracle,48,2,1261,0,0.6000,0.0250,0,0.7979,0,0,0.0982,0.0000
1761,mlpppo_small_5agents_pursuit_no_alarm_oracle,39,2,950,0,0.6000,0.1846,0,0.8134,0,0,0.0850,0.0000
1762,mlpppo_small_5agents_pursuit_no_alarm_oracle,36,4,562,0,0.6000,0.2444,0,0.7880,0,0,0.2925,0.0000
1763,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,2,1031,0,0.4000,0.0545,0,0.7396,0,0,0.0961,0.0000
1764,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,7,1060,0,0.6000,0.0426,0,0.7785,0,0,0.0960,0.0000
1765,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,7,1014,0,1.0000,0.0000,0,0.8264,0,0,0.1010,0.0000
1766,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,7,819,0,1.0000,0.0000,0,0.8244,0,0,0.0909,0.0000
1767,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,3,948,0,0.8000,0.0163,0,0.8057,0,0,0.0274,0.0000
1768,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,9,939,0,1.0000,0.0000,0,0.7890,0,0,0.0665,0.0000
1769,mlpppo_small_5agents_pursuit_no_alarm_oracle,42,5,933,0,0.8000,0.1524,0,0.8275,0,0,0.0882,0.0000
1770,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,3,965,0,0.8000,0.0163,0,0.8098,0,0,0.1243,0.0000
1771,mlpppo_small_5agents_pursuit_no_alarm_oracle,35,4,322,0,0.6000,0.2629,0,0.6641,0,0,0.2565,0.0000
1772,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,4,960,0,1.0000,0.0000,0,0.7936,0,0,0.0884,0.0000
1773,mlpppo_small_5agents_pursuit_no_alarm_oracle,27,1,317,0,0.4000,0.3556,0,0.7911,0,0,0.2340,0.0000
1774,mlpppo_small_5agents_pursuit_no_alarm_oracle,45,7,1049,0,0.8000,0.0889,0,0.8689,0,0,0.1042,0.0000
1775,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,2,862,0,0.8000,0.0163,0,0.8055,0,0,0.0946,0.0000
1776,mlpppo_small_5agents_pursuit_no_alarm_oracle,39,3,568,0,0.4000,0.1333,0,0.7358,0,0,0.0621,0.0000
1777,mlpppo_small_5agents_pursuit_no_alarm_oracle,48,4,800,0,0.8000,0.0333,0,0.8003,0,0,0.0537,0.0000
1778,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,2,705,0,0.8000,0.1302,0,0.8179,0,0,0.0648,0.0000
1779,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,2,740,0,1.0000,0.0000,0,0.7517,0,0,0.0935,0.0000
1780,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,6,1049,0,0.6000,0.1000,0,0.8477,0,0,0.0950,0.0000
1781,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,6,856,0,1.0000,0.0000,0,0.7316,0,0,0.1088,0.0000
1782,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,1,533,0,1.0000,0.0000,0,0.6987,0,0,0.1324,0.0000
1783,mlpppo_small_5agents_pursuit_no_alarm_oracle,26,4,351,0,0.4000,0.4000,0,0.8042,0,0,0.3723,0.0000
1784,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,3,666,0,0.8000,0.1302,0,0.7718,0,0,0.1472,0.0000
1785,mlpppo_small_5agents_pursuit_no_alarm_oracle,46,9,1074,0,0.6000,0.0609,0,0.8160,0,0,0.0292,0.0000
1786,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,1,734,0,1.0000,0.0000,0,0.7770,0,0,0.1012,0.0000
1787,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,5,762,0,1.0000,0.0000,0,0.7762,0,0,0.0609,0.0000
1788,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,1,718,0,1.0000,0.0000,0,0.7867,0,0,0.1202,0.0000
1789,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,0,879,0,0.4000,0.1400,0,0.8299,0,0,0.1565,0.0000
1790,mlpppo_small_5agents_pursuit_no_alarm_oracle,49,1,831,0,0.8000,0.0163,0,0.7378,0,0,0.0451,0.0000
1791,mlpppo_small_5agents_pursuit_no_alarm_oracle,29,3,572,0,0.4000,0.3586,0,0.7981,0,0,0.3979,0.0000
1792,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,1,697,0,1.0000,0.0000,0,0.7071,0,0,0.0600,0.0000
