run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
218,mlpppo_small_5agents_pursuit_oracle,34,1,619,0,0.6000,0.2824,0,0.8463,7,28,0.1284,0.8919
219,mlpppo_small_5agents_pursuit_oracle,50,4,765,0,1.0000,0.0000,0,0.7442,25,38,0.0870,0.8947
220,mlpppo_small_5agents_pursuit_oracle,41,4,404,0,0.8000,0.1756,0,0.7198,4,30,0.2783,1.0000
221,mlpppo_small_5agents_pursuit_oracle,41,2,798,0,0.6000,0.1659,0,0.8384,14,34,0.1175,0.8462
222,mlpppo_small_5agents_pursuit_oracle,24,2,184,0,0.4000,0.4833,0,0.7267,0,13,0.3157,0.7812
223,mlpppo_small_5agents_pursuit_oracle,50,4,949,0,1.0000,0.0000,0,0.8382,12,44,0.0809,0.8200
224,mlpppo_small_5agents_pursuit_oracle,50,9,818,0,1.0000,0.0000,0,0.7911,26,39,0.0753,1.0000
225,mlpppo_small_5agents_pursuit_oracle,43,5,503,0,0.8000,0.1302,0,0.7573,10,31,0.2255,1.0000
226,mlpppo_small_5agents_pursuit_oracle,46,1,947,0,0.8000,0.0696,0,0.7793,24,39,0.0816,0.7000
227,mlpppo_small_5agents_pursuit_oracle,46,1,537,0,0.8000,0.0696,0,0.7689,5,33,0.0959,0.9474
228,mlpppo_small_5agents_pursuit_oracle,50,3,655,0,1.0000,0.0000,0,0.7072,12,28,0.1160,0.8919
229,mlpppo_small_5agents_pursuit_oracle,33,2,584,0,0.6000,0.3152,0,0.8136,11,24,0.3433,0.8980
230,mlpppo_small_5agents_pursuit_oracle,50,4,769,0,1.0000,0.0000,0,0.7567,16,35,0.0443,0.5000
231,mlpppo_small_5agents_pursuit_oracle,47,4,1120,0,0.8000,0.0511,0,0.8352,3,43,0.0855,0.8267
232,mlpppo_small_5agents_pursuit_oracle,50,3,888,0,1.0000,0.0000,0,0.7603,13,42,0.0644,0.8125
233,mlpppo_small_5agents_pursuit_oracle,44,3,548,0,0.8000,0.1091,0,0.7645,8,32,0.0775,0.8718
234,mlpppo_small_5agents_pursuit_oracle,50,6,968,0,1.0000,0.0000,0,0.8324,0,48,0.0650,0.7500
235,mlpppo_small_5agents_pursuit_oracle,35,1,413,0,0.6000,0.2857,0,0.7400,3,21,0.0771,0.8261
236,mlpppo_small_5agents_pursuit_oracle,37,0,552,0,0.6000,0.2486,0,0.7215,7,23,0.0355,0.6970
237,mlpppo_small_5agents_pursuit_oracle,45,3,682,0,0.6000,0.0711,0,0.7538,4,37,0.0705,0.8667
238,mlpppo_small_5agents_pursuit_oracle,43,3,462,0,0.8000,0.1302,0,0.7113,6,32,0.0606,0.8974
239,mlpppo_small_5agents_pursuit_oracle,40,5,707,0,0.8000,0.2000,0,0.7679,9,31,0.0480,0.7708
240,mlpppo_small_5agents_pursuit_oracle,34,2,517,0,0.4000,0.2706,0,0.7894,0,28,0.3046,0.8537
241,mlpppo_small_5agents_pursuit_oracle,39,0,783,0,0.6000,0.2051,0,0.8322,9,34,0.2438,1.0000
242,mlpppo_small_5agents_pursuit_oracle,45,3,602,0,0.8000,0.0889,0,0.7673,12,39,0.0787,1.0000
243,mlpppo_small_5agents_pursuit_oracle,45,3,915,0,0.8000,0.0889,0,0.7900,22,37,0.0610,0.8148
244,mlpppo_small_5agents_pursuit_oracle,45,3,616,0,0.6000,0.0711,0,0.7570,10,30,0.1366,0.9615
245,mlpppo_small_5agents_pursuit_oracle,42,5,627,0,0.6000,0.1429,0,0.7545,2,35,0.0839,0.8667
246,mlpppo_small_5agents_pursuit_oracle,49,4,866,0,0.8000,0.0163,0,0.7752,9,40,0.0570,0.9412
247,mlpppo_small_5agents_pursuit_oracle,46,4,623,0,0.8000,0.0696,0,0.7569,6,32,0.0558,0.9444
248,mlpppo_small_5agents_pursuit_oracle,50,10,738,0,1.0000,0.0000,0,0.7970,9,39,0.0616,0.9375
249,mlpppo_small_5agents_pursuit_oracle,50,1,746,0,1.0000,0.0000,0,0.7642,4,38,0.1034,0.9012
250,mlpppo_small_5agents_pursuit_oracle,50,7,816,0,1.0000,0.0000,0,0.8282,14,41,0.0510,0.6667
251,mlpppo_small_5agents_pursuit_oracle,38,2,541,0,0.6000,0.2316,0,0.7799,1,25,0.1465,0.9500
252,mlpppo_small_5agents_pursuit_oracle,50,6,772,0,1.0000,0.0000,0,0.8334,6,40,0.0707,0.8246
253,mlpppo_small_5agents_pursuit_oracle,45,1,725,0,0.8000,0.0889,0,0.8383,6,39,0.0806,0.9535
254,mlpppo_small_5agents_pursuit_oracle,41,2,613,0,0.8000,0.1756,0,0.8020,8,29,0.2322,1.0000
255,mlpppo_small_5agents_pursuit_oracle,47,1,772,0,0.8000,0.0511,0,0.7682,6,39,0.0712,0.9565
256,mlpppo_small_5agents_pursuit_oracle,36,6,627,0,0.6000,0.2444,0,0.7967,2,31,0.1467,0.9444
257,mlpppo_small_5agents_pursuit_oracle,41,4,798,0,0.6000,0.1659,0,0.8013,16,31,0.1834,0.8571
258,mlpppo_small_5agents_pursuit_oracle,31,3,322,0,0.6000,0.3742,0,0.7816,2,22,0.3256,0.9024
259,mlpppo_small_5agents_pursuit_oracle,33,2,334,0,0.6000,0.3152,0,0.7483,5,22,0.3454,1.0000
260,mlpppo_small_5agents_pursuit_oracle,50,3,882,0,1.0000,0.0000,0,0.7862,8,41,0.0969,0.9474
261,mlpppo_small_5agents_pursuit_oracle,45,2,731,0,0.8000,0.0889,0,0.7730,9,37,0.0682,0.6667
262,mlpppo_small_5agents_pursuit_oracle,35,6,883,0,0.6000,0.2743,0,0.8562,4,32,0.2432,0.9079
263,mlpppo_small_5agents_pursuit_oracle,34,3,332,0,0.4000,0.2353,0,0.7199,2,17,0.1857,0.8987
264,mlpppo_small_5agents_pursuit_oracle,50,4,861,0,1.0000,0.0000,0,0.7726,16,39,0.0755,0.8333
265,mlpppo_small_5agents_pursuit_oracle,41,3,585,0,0.6000,0.1561,0,0.7798,5,32,0.1424,0.8065
266,mlpppo_small_5agents_pursuit_oracle,34,0,371,0,0.6000,0.2941,0,0.7256,0,24,0.3795,0.8421
267,mlpppo_small_5agents_pursuit_oracle,47,5,857,0,0.8000,0.0511,0,0.8052,6,37,0.0555,0.8986
268,mlpppo_small_5agents_pursuit_oracle,29,2,268,0,0.4000,0.3862,0,0.7265,0,18,0.0540,0.9583
269,mlpppo_small_5agents_pursuit_oracle,32,1,301,0,0.6000,0.3500,0,0.6626,2,21,0.0845,0.9592
270,mlpppo_small_5agents_pursuit_oracle,50,2,608,0,1.0000,0.0000,0,0.6730,17,43,0.0793,1.0000
271,mlpppo_small_5agents_pursuit_oracle,43,1,954,0,0.6000,0.1209,0,0.8139,4,36,0.0737,0.7500
272,mlpppo_small_5agents_pursuit_oracle,45,6,602,0,0.8000,0.0889,0,0.7018,2,32,0.0833,0.9600
273,mlpppo_small_5agents_pursuit_oracle,42,2,510,0,0.8000,0.1524,0,0.7439,4,36,0.2392,0.9231
274,mlpppo_small_5agents_pursuit_oracle,45,4,1083,0,0.6000,0.0711,0,0.8421,24,42,0.1535,0.6667
275,mlpppo_small_5agents_pursuit_oracle,40,3,845,0,0.8000,0.2000,0,0.8154,3,29,0.0589,0.8654
276,mlpppo_small_5agents_pursuit_oracle,44,3,624,0,0.8000,0.1091,0,0.7532,5,31,0.0972,0.8333
277,mlpppo_small_5agents_pursuit_oracle,49,2,1142,0,0.8000,0.0163,0,0.8216,11,45,0.1049,0.7368
278,mlpppo_small_5agents_pursuit_oracle,42,2,539,0,0.8000,0.1524,0,0.6818,8,26,0.2070,0.9474
279,mlpppo_small_5agents_pursuit_oracle,40,3,815,0,0.6000,0.1900,0,0.7788,14,29,0.2806,0.6735
280,mlpppo_small_5agents_pursuit_oracle,41,3,682,0,0.6000,0.1659,0,0.7695,14,33,0.1199,1.0000
281,mlpppo_small_5agents_pursuit_oracle,41,5,960,0,0.6000,0.1463,0,0.7342,18,32,0.0767,0.8409
