arm,seed,success,foods,episodes,converged,onset,evasion_rate,temp_comfort,peak_action_density
rn_clone_hebbian,1,47.4,7.396,2000,True,1053,46.401515151515156,0.5917254190792812,9.823094367980957
rn_clone_hebbian,2,24.4,5.452,2000,True,751,24.076923076923077,0.8816352868104285,5.853511810302734
rn_clone_hebbian,3,25.4,5.968,2000,True,1448,62.25680933852139,0.4061943782691144,10.554512977600098
rn_clone_hebbian,4,1.7999999999999998,1.962,2000,True,1,4.218985434455048,0.9395719242537602,3.4164090156555176
rn_clone_hebbian,5,0.4,2.214,2000,True,1,14.323432343234325,0.5377513434388341,7.508172988891602
rn_clone_hebbian,6,28.799999999999997,6.074,2000,True,691,6.309944472488642,0.8089717217073216,7.070150852203369
rn_clone_hebbian,7,14.2,4.382,2000,True,1,47.673810768426556,0.3814858514606313,8.551141738891602
rn_clone_hebbian,8,1.0,2.262,2000,True,1,7.6335877862595405,0.9035641834651668,5.476600646972656
wt_clone_plastic,1,0.0,0.792,2000,True,1,19.07020872865275,0.8005979133053911,9.231802940368652
wt_clone_plastic,2,8.0,4.01,2000,True,1,7.729211087420043,0.8057795758233643,21.969987869262695
wt_clone_plastic,3,42.266666666666666,7.001333333333333,3000,True,228,50.061530888506034,0.5902087657288816,13.070060729980469
wt_clone_plastic,4,27.200000000000003,5.478,2000,True,1477,21.962616822429908,0.5760719600031835,16.556135177612305
wt_clone_plastic,5,4.8,3.494,2000,True,1,23.08438409311348,0.6545151102958716,14.451742172241211
wt_clone_plastic,6,3.5999999999999996,2.882,2000,True,1,7.751511819681143,0.8002224291867106,18.844783782958984
wt_clone_plastic,7,7.199999999999999,3.546,2000,True,1,20.416666666666668,0.5649962952095436,21.277944564819336
wt_clone_plastic,8,10.8,3.3,3000,True,2429,19.73518284993695,0.7694848260010309,9.763065338134766
rn_clone_plastic,1,4.0,2.97,2000,True,1,37.45624270711785,0.37205613786149083,16.52663230895996
rn_clone_plastic,2,1.0,3.224,2000,True,1,22.549609140108238,0.551304437417454,11.655832290649414
rn_clone_plastic,3,57.46666666666667,7.817333333333333,3000,True,2233,33.73185311699402,0.6882377501235881,10.797758102416992
rn_clone_plastic,4,8.799999999999999,4.554,2000,True,1,15.369554576603035,0.8145809630865504,13.74056625366211
rn_clone_plastic,5,30.266666666666666,6.105333333333333,3000,True,2767,19.0127970749543,0.6282137851518487,10.361352920532227
rn_clone_plastic,6,5.2,3.406,2000,True,1,9.539052496798975,0.5648612080761878,7.864712715148926
rn_clone_plastic,7,51.06666666666667,7.706666666666667,3000,False,,49.7710746027471,0.6436774159179061,13.852697372436523
rn_clone_plastic,8,3.3333333333333335,3.042666666666667,3000,True,1,40.421125302036586,0.4542883811008669,10.751771926879883
wt_fullclone_frozen,1,65.33333333333333,8.366666666666667,600,True,364,66.76579925650557,0.7318052378766947,18992035004416.0
wt_fullclone_frozen,2,65.33333333333333,7.8933333333333335,600,True,548,63.43577620173364,0.705514959622005,6.413998503650918e+16
wt_fullclone_frozen,3,68.66666666666667,8.4,600,True,467,69.81818181818183,0.6929077850029522,52364727812096.0
wt_fullclone_frozen,4,76.66666666666667,9.0,600,True,469,69.16299559471366,0.7082420927991784,12388561584128.0
wt_fullclone_frozen,5,70.66666666666667,8.673333333333334,600,True,558,69.16790490341754,0.7351882127175309,2.5778135892707473e+23
wt_fullclone_frozen,6,82.0,9.2,600,True,394,70.17280240420737,0.7583823890986805,1351790624768.0
wt_fullclone_frozen,7,77.33333333333333,8.92,600,True,561,70.02156721782889,0.7524173879296477,111728784310272.0
