arm,seed,success,foods,episodes,converged,onset,evasion_rate,temp_comfort,peak_action_density
wt_hebbian,17,84.0,9.416,1000,True,534,54.93381468110711,0.7008738018732775,24.650543212890625
wt_hebbian,18,4.3999999999999995,3.092,1000,True,1,40.18205461638492,0.3058892081620894,5.625363826751709
wt_hebbian,19,0.0,0.144,1000,True,1,0.7014028056112225,0.9970250258844051,21.928646087646484
wt_hebbian,20,0.0,1.452,1000,True,1,4.697986577181209,0.9849933755811594,2.931950330734253
wt_hebbian,21,0.0,0.38,1000,True,1,4.875717017208412,0.9986505075532267,4.122986793518066
wt_hebbian,22,36.0,6.888,1000,True,921,15.287958115183246,0.6961391310097438,3.2643165588378906
wt_hebbian,23,5.2,3.732,1000,True,1,2.6709401709401708,0.8195897816017728,2.6163344383239746
wt_hebbian,24,55.60000000000001,7.828,1000,True,614,63.23529411764706,0.551654368377884,6.35675048828125
wt_hebbian,25,0.8,1.556,1000,True,1,1.5,0.9699538227264204,3.195081949234009
wt_hebbian,26,33.6,5.944,1000,True,714,28.274428274428274,0.5491840149828326,4.2199907302856445
wt_hebbian,27,75.6,8.964,1000,True,832,68.18693693693693,0.5960619914065293,21.191736221313477
wt_hebbian,28,41.6,6.64,1000,True,734,60.63110443275733,0.47107820070803463,6.297348499298096
wt_hebbian,29,0.8,2.304,1000,True,1,32.19512195121951,0.24613375667336712,10.004636764526367
wt_hebbian,30,13.600000000000001,4.796,1000,True,1,6.619859578736209,0.8577729046810488,2.5282673835754395
wt_hebbian,31,36.0,6.388,1000,True,820,15.964912280701753,0.8544225736124685,3.5013973712921143
wt_hebbian,32,5.6000000000000005,3.384,1000,True,1,5.958291956305859,0.8971856033562273,3.0052428245544434
wt_hebbian,33,0.4,0.98,1000,True,1,1.238390092879257,0.9573570198588769,9.203097343444824
wt_hebbian,34,0.0,0.092,1000,True,1,1.0934393638170974,0.9999966981132076,21.535282135009766
wt_hebbian,35,3.5999999999999996,3.436,1000,True,1,2.0642201834862384,0.7555379232603273,2.6434457302093506
wt_hebbian,36,20.4,5.124,1000,True,723,4.219409282700423,0.817601349407138,2.524540424346924
wt_hebbian,37,0.8,2.216,1000,True,1,1.593625498007968,0.6866776705843857,3.1366453170776367
wt_hebbian,38,6.4,3.232,1000,True,1,2.874743326488707,0.91178216350226,2.547516345977783
wt_hebbian,39,2.0,2.436,1000,True,1,2.8688524590163933,0.936257586905125,3.8368966579437256
wt_hebbian,40,0.0,0.036,1000,True,1,0.5020080321285141,0.9995811518324607,28.074146270751953
wt_hebbian,41,1.6,2.66,1000,True,1,3.5868005738880924,0.5064096920360104,2.412139415740967
wt_hebbian,42,65.2,8.556,1000,True,865,68.10187992722862,0.5511204341900587,12.523752212524414
wt_hebbian,43,78.0,9.188,1000,True,666,34.62109955423477,0.7710755849814949,8.121170997619629
wt_hebbian,44,3.5999999999999996,2.52,1000,True,1,1.9969278033794162,0.47625071142583997,2.731224536895752
wt_hebbian,45,4.0,2.832,1000,True,1,3.433001107419712,0.773715358428553,2.8715310096740723
wt_hebbian,46,3.2,3.044,1000,True,1,1.923076923076923,0.6326866826570401,2.557971477508545
wt_hebbian,47,1.2,1.82,1000,True,1,0.760043431053203,0.8665285850135988,4.8013596534729
wt_hebbian,48,2.4,2.292,1000,True,1,15.10263929618768,0.39990967752021944,2.9635910987854004
wt_hebbian,49,0.0,0.768,1000,True,1,1.4970059880239521,0.9843978423031767,7.011480331420898
wt_hebbian,50,0.8,1.988,1000,True,1,1.9099590723055935,0.6746341896959718,5.124505043029785
