run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1871,mlpppo_small_5agents_scarcity_social_oracle,24,3,1011,0,0.4000,0.4500,1011,0.9249,0,0,0.5428,0.0000
1872,mlpppo_small_5agents_scarcity_social_oracle,25,5,971,0,0.4000,0.4800,971,0.9131,0,0,0.0011,0.0000
1873,mlpppo_small_5agents_scarcity_social_oracle,21,5,909,0,0.4000,0.5714,912,0.9247,0,0,0.3421,0.0000
1874,mlpppo_small_5agents_scarcity_social_oracle,23,7,1102,0,0.2000,0.3478,1101,0.9094,0,0,0.1899,0.0000
1875,mlpppo_small_5agents_scarcity_social_oracle,21,4,1040,0,0.0000,0.4381,1038,0.8980,0,0,0.4067,0.0000
1876,mlpppo_small_5agents_scarcity_social_oracle,24,4,1013,0,0.4000,0.4500,1015,0.9051,0,0,0.4951,0.0000
1877,mlpppo_small_5agents_scarcity_social_oracle,28,7,1166,0,0.2000,0.3714,1166,0.9271,0,0,0.4289,0.0000
1878,mlpppo_small_5agents_scarcity_social_oracle,26,8,1142,0,0.2000,0.4000,1144,0.9161,0,0,0.1785,0.0000
1879,mlpppo_small_5agents_scarcity_social_oracle,28,8,1229,0,0.2000,0.3143,1231,0.9282,0,0,0.0859,0.0000
1880,mlpppo_small_5agents_scarcity_social_oracle,18,2,889,0,0.2000,0.3556,892,0.9014,0,0,0.2602,0.0000
1881,mlpppo_small_5agents_scarcity_social_oracle,24,9,1126,0,0.2000,0.4167,1128,0.9376,0,0,0.4298,0.0000
1882,mlpppo_small_5agents_scarcity_social_oracle,22,2,1129,0,0.0000,0.4000,1131,0.9010,0,0,0.1004,0.0000
1883,mlpppo_small_5agents_scarcity_social_oracle,26,7,996,0,0.2000,0.3692,996,0.9185,0,0,0.2529,0.0000
1884,mlpppo_small_5agents_scarcity_social_oracle,25,8,957,0,0.4000,0.4640,961,0.9281,0,0,0.3316,0.0000
1885,mlpppo_small_5agents_scarcity_social_oracle,25,4,1145,0,0.2000,0.4000,1146,0.9197,0,0,0.4660,0.0000
1886,mlpppo_small_5agents_scarcity_social_oracle,29,9,1192,0,0.2000,0.3448,1193,0.9168,0,0,0.0571,0.0000
1887,mlpppo_small_5agents_scarcity_social_oracle,24,5,1227,0,0.0000,0.3833,1230,0.9274,0,0,0.1701,0.0000
1888,mlpppo_small_5agents_scarcity_social_oracle,20,8,1028,0,0.0000,0.4600,1026,0.9272,0,0,0.6020,0.0000
1889,mlpppo_small_5agents_scarcity_social_oracle,23,3,1033,0,0.2000,0.4696,1033,0.8974,0,0,0.2748,0.0000
1890,mlpppo_small_5agents_scarcity_social_oracle,18,5,897,0,0.2000,0.4889,897,0.9265,0,0,0.6090,0.0000
1891,mlpppo_small_5agents_scarcity_social_oracle,21,1,1138,0,0.0000,0.2476,1136,0.9157,0,0,0.2160,0.0000
1892,mlpppo_small_5agents_scarcity_social_oracle,24,8,858,0,0.4000,0.4500,860,0.9110,0,0,0.5111,0.0000
1893,mlpppo_small_5agents_scarcity_social_oracle,22,2,959,0,0.4000,0.5273,961,0.9199,0,0,0.5121,0.0000
1894,mlpppo_small_5agents_scarcity_social_oracle,23,6,1023,0,0.2000,0.4696,1023,0.8976,0,0,0.2853,0.0000
1895,mlpppo_small_5agents_scarcity_social_oracle,22,7,981,0,0.2000,0.4545,983,0.8863,0,0,0.5258,0.0000
1896,mlpppo_small_5agents_scarcity_social_oracle,23,3,1025,0,0.2000,0.3304,1025,0.8774,0,0,0.2739,0.0000
1897,mlpppo_small_5agents_scarcity_social_oracle,26,6,1158,0,0.2000,0.3077,1157,0.9028,0,0,0.0742,0.0000
1898,mlpppo_small_5agents_scarcity_social_oracle,22,3,861,0,0.4000,0.5455,863,0.9022,0,0,0.2094,0.0000
1899,mlpppo_small_5agents_scarcity_social_oracle,25,9,1097,0,0.2000,0.4320,1099,0.9142,0,0,0.2986,0.0000
1900,mlpppo_small_5agents_scarcity_social_oracle,27,5,1101,0,0.2000,0.3704,1102,0.9012,0,0,0.3497,0.0000
1901,mlpppo_small_5agents_scarcity_social_oracle,25,2,1096,0,0.2000,0.3680,1098,0.9002,0,0,0.2833,0.0000
1902,mlpppo_small_5agents_scarcity_social_oracle,17,7,890,0,0.2000,0.4235,890,0.9276,0,0,0.3438,0.0000
1903,mlpppo_small_5agents_scarcity_social_oracle,24,7,1089,0,0.2000,0.3667,1089,0.9058,0,0,0.2444,0.0000
1904,mlpppo_small_5agents_scarcity_social_oracle,26,4,1171,0,0.2000,0.3538,1170,0.9066,0,0,0.3593,0.0000
1905,mlpppo_small_5agents_scarcity_social_oracle,23,5,1113,0,0.2000,0.4174,1117,0.9279,0,0,0.1225,0.0000
1906,mlpppo_small_5agents_scarcity_social_oracle,23,3,1102,0,0.0000,0.2783,1102,0.9017,0,0,0.1264,0.0000
1907,mlpppo_small_5agents_scarcity_social_oracle,26,9,972,0,0.4000,0.4154,972,0.9007,0,0,0.4124,0.0000
1908,mlpppo_small_5agents_scarcity_social_oracle,23,8,958,0,0.4000,0.5043,961,0.9070,0,0,0.2731,0.0000
1909,mlpppo_small_5agents_scarcity_social_oracle,27,8,1041,0,0.2000,0.3556,1043,0.9253,0,0,0.2545,0.0000
1910,mlpppo_small_5agents_scarcity_social_oracle,26,7,986,0,0.4000,0.4154,986,0.9271,0,0,0.1589,0.0000
1911,mlpppo_small_5agents_scarcity_social_oracle,22,7,1069,0,0.2000,0.3818,1069,0.9136,0,0,0.2351,0.0000
1912,mlpppo_small_5agents_scarcity_social_oracle,23,5,1017,0,0.2000,0.4348,1016,0.9059,0,0,0.4831,0.0000
1913,mlpppo_small_5agents_scarcity_social_oracle,27,7,1027,0,0.2000,0.3852,1025,0.9200,0,0,0.0567,0.0000
1914,mlpppo_small_5agents_scarcity_social_oracle,19,3,1049,0,0.2000,0.4632,1049,0.9215,0,0,0.2135,0.0000
1915,mlpppo_small_5agents_scarcity_social_oracle,24,4,924,0,0.4000,0.4833,924,0.9062,0,0,0.2972,0.0000
1916,mlpppo_small_5agents_scarcity_social_oracle,28,4,1197,0,0.0000,0.3571,1196,0.9217,0,0,0.1505,0.0000
1917,mlpppo_small_5agents_scarcity_social_oracle,25,5,1120,0,0.2000,0.3680,1122,0.9123,0,0,0.2705,0.0000
1918,mlpppo_small_5agents_scarcity_social_oracle,19,3,1040,0,0.0000,0.3789,1042,0.9030,0,0,0.4035,0.0000
1919,mlpppo_small_5agents_scarcity_social_oracle,25,3,1190,0,0.0000,0.2880,1190,0.8989,0,0,0.0522,0.0000
1920,mlpppo_small_5agents_scarcity_social_oracle,25,3,964,0,0.2000,0.4320,966,0.8759,0,0,0.2401,0.0000
1921,mlpppo_small_5agents_scarcity_social_oracle,25,5,1153,0,0.2000,0.3520,1158,0.9031,0,0,0.3012,0.0000
1922,mlpppo_small_5agents_scarcity_social_oracle,20,4,955,0,0.2000,0.3600,958,0.8943,0,0,0.2408,0.0000
1923,mlpppo_small_5agents_scarcity_social_oracle,23,5,919,0,0.4000,0.5043,919,0.9017,0,0,0.2998,0.0000
1924,mlpppo_small_5agents_scarcity_social_oracle,21,6,1066,0,0.2000,0.4190,1068,0.9015,0,0,0.4720,0.0000
1925,mlpppo_small_5agents_scarcity_social_oracle,30,2,1226,0,0.2000,0.2933,1228,0.9042,0,0,0.1699,0.0000
1926,mlpppo_small_5agents_scarcity_social_oracle,20,5,965,0,0.2000,0.4800,966,0.8908,0,0,0.6046,0.0000
1927,mlpppo_small_5agents_scarcity_social_oracle,23,6,818,0,0.4000,0.5043,821,0.8949,0,0,0.2919,0.0000
1928,mlpppo_small_5agents_scarcity_social_oracle,21,4,1041,0,0.2000,0.3619,1043,0.9123,0,0,0.2744,0.0000
1929,mlpppo_small_5agents_scarcity_social_oracle,22,5,745,0,0.4000,0.5455,745,0.8870,0,0,0.2912,0.0000
1930,mlpppo_small_5agents_scarcity_social_oracle,20,4,970,0,0.2000,0.4200,972,0.9062,0,0,0.3434,0.0000
1931,mlpppo_small_5agents_scarcity_social_oracle,15,9,869,0,0.2000,0.5067,871,0.9174,0,0,0.6279,0.0000
1932,mlpppo_small_5agents_scarcity_social_oracle,25,4,1011,0,0.2000,0.3360,1010,0.8637,0,0,0.2259,0.0000
1933,mlpppo_small_5agents_scarcity_social_oracle,18,5,902,0,0.2000,0.4667,902,0.9085,0,0,0.2918,0.0000
1934,mlpppo_small_5agents_scarcity_social_oracle,29,7,1130,0,0.2000,0.3310,1132,0.8992,0,0,0.3328,0.0000
1935,mlpppo_small_5agents_scarcity_social_oracle,27,3,1170,0,0.2000,0.3407,1168,0.9142,0,0,0.2365,0.0000
1936,mlpppo_small_5agents_scarcity_social_oracle,24,4,871,0,0.4000,0.4833,873,0.8814,0,0,0.2856,0.0000
