run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
783,mlpppo_small_5agents_scarcity_social_oracle,24,4,1026,0,0.2000,0.4167,1025,0.9321,0,0,0.3875,0.0000
784,mlpppo_small_5agents_scarcity_social_oracle,24,4,1075,0,0.2000,0.3833,1075,0.9239,0,0,0.3984,0.0000
785,mlpppo_small_5agents_scarcity_social_oracle,21,3,1049,0,0.0000,0.4190,1049,0.9268,0,0,0.1553,0.0000
786,mlpppo_small_5agents_scarcity_social_oracle,24,7,1091,0,0.2000,0.4333,1092,0.9263,0,0,0.1307,0.0000
787,mlpppo_small_5agents_scarcity_social_oracle,24,8,1010,0,0.2000,0.4667,1011,0.9362,0,0,0.2840,0.0000
788,mlpppo_small_5agents_scarcity_social_oracle,25,9,964,0,0.4000,0.4480,966,0.9278,0,0,0.1578,0.0000
789,mlpppo_small_5agents_scarcity_social_oracle,26,5,1175,0,0.2000,0.3538,1177,0.9223,0,0,0.3996,0.0000
790,mlpppo_small_5agents_scarcity_social_oracle,25,9,1092,0,0.2000,0.4000,1095,0.9242,0,0,0.0194,0.0000
791,mlpppo_small_5agents_scarcity_social_oracle,25,7,1152,0,0.0000,0.3200,1150,0.9053,0,0,0.0975,0.0000
792,mlpppo_small_5agents_scarcity_social_oracle,25,8,1044,0,0.4000,0.4480,1044,0.9406,0,0,0.1643,0.0000
793,mlpppo_small_5agents_scarcity_social_oracle,24,4,1104,0,0.2000,0.4667,1107,0.9150,0,0,0.3210,0.0000
794,mlpppo_small_5agents_scarcity_social_oracle,22,2,1131,0,0.0000,0.3636,1131,0.9093,0,0,0.2928,0.0000
795,mlpppo_small_5agents_scarcity_social_oracle,27,10,1144,0,0.2000,0.3259,1143,0.9214,0,0,0.2898,0.0000
796,mlpppo_small_5agents_scarcity_social_oracle,27,5,1191,0,0.2000,0.3407,1191,0.9045,0,0,0.2268,0.0000
797,mlpppo_small_5agents_scarcity_social_oracle,28,5,1229,0,0.0000,0.3000,1228,0.9350,0,0,0.2575,0.0000
798,mlpppo_small_5agents_scarcity_social_oracle,19,7,1060,0,0.2000,0.4421,1060,0.9335,0,0,0.4427,0.0000
799,mlpppo_small_5agents_scarcity_social_oracle,22,4,1098,0,0.2000,0.4364,1102,0.9267,0,0,0.4678,0.0000
800,mlpppo_small_5agents_scarcity_social_oracle,20,6,1149,0,0.0000,0.3400,1151,0.9384,0,0,0.2684,0.0000
801,mlpppo_small_5agents_scarcity_social_oracle,25,5,1081,0,0.2000,0.4320,1081,0.9180,0,0,0.1340,0.0000
802,mlpppo_small_5agents_scarcity_social_oracle,23,3,1147,0,0.0000,0.2783,1149,0.9159,0,0,0.2546,0.0000
803,mlpppo_small_5agents_scarcity_social_oracle,21,6,1035,0,0.2000,0.4000,1035,0.9243,0,0,0.2556,0.0000
804,mlpppo_small_5agents_scarcity_social_oracle,22,6,962,0,0.2000,0.4727,961,0.9113,0,0,0.3578,0.0000
805,mlpppo_small_5agents_scarcity_social_oracle,26,10,1099,0,0.2000,0.3538,1100,0.9281,0,0,0.2520,0.0000
806,mlpppo_small_5agents_scarcity_social_oracle,31,5,1185,0,0.2000,0.2968,1186,0.9203,0,0,0.2732,0.0000
807,mlpppo_small_5agents_scarcity_social_oracle,17,7,954,0,0.2000,0.5176,957,0.9195,0,0,0.3426,0.0000
808,mlpppo_small_5agents_scarcity_social_oracle,23,4,1149,0,0.0000,0.3130,1150,0.8756,0,0,0.2433,0.0000
809,mlpppo_small_5agents_scarcity_social_oracle,24,4,1126,0,0.2000,0.4167,1130,0.9245,0,0,0.0627,0.0000
810,mlpppo_small_5agents_scarcity_social_oracle,21,6,1138,0,0.0000,0.3429,1136,0.9263,0,0,0.1813,0.0000
811,mlpppo_small_5agents_scarcity_social_oracle,23,4,1170,0,0.2000,0.3652,1173,0.9175,0,0,0.3088,0.0000
812,mlpppo_small_5agents_scarcity_social_oracle,24,6,937,0,0.4000,0.4833,937,0.9035,0,0,0.3069,0.0000
813,mlpppo_small_5agents_scarcity_social_oracle,26,9,1038,0,0.2000,0.3538,1039,0.8978,0,0,0.1811,0.0000
814,mlpppo_small_5agents_scarcity_social_oracle,24,8,966,0,0.4000,0.4500,966,0.9129,0,0,0.4257,0.0000
815,mlpppo_small_5agents_scarcity_social_oracle,23,9,927,0,0.4000,0.5043,929,0.9287,0,0,0.2891,0.0000
816,mlpppo_small_5agents_scarcity_social_oracle,18,4,1022,0,0.0000,0.5111,1025,0.9114,0,0,0.1147,0.0000
817,mlpppo_small_5agents_scarcity_social_oracle,26,7,1225,0,0.0000,0.3077,1226,0.9315,0,0,0.3344,0.0000
818,mlpppo_small_5agents_scarcity_social_oracle,21,5,1030,0,0.2000,0.4762,1032,0.9189,0,0,0.3283,0.0000
819,mlpppo_small_5agents_scarcity_social_oracle,26,6,1124,0,0.2000,0.3231,1124,0.9126,0,0,0.1073,0.0000
820,mlpppo_small_5agents_scarcity_social_oracle,22,9,1019,0,0.2000,0.4909,1021,0.9166,0,0,0.3040,0.0000
821,mlpppo_small_5agents_scarcity_social_oracle,26,5,1146,0,0.4000,0.4000,1150,0.9304,0,0,0.2886,0.0000
822,mlpppo_small_5agents_scarcity_social_oracle,26,6,1007,0,0.4000,0.4462,1007,0.9167,0,0,0.2570,0.0000
823,mlpppo_small_5agents_scarcity_social_oracle,25,5,1156,0,0.2000,0.4000,1157,0.9317,0,0,0.2286,0.0000
824,mlpppo_small_5agents_scarcity_social_oracle,21,5,1095,0,0.2000,0.4000,1099,0.9323,0,0,0.3181,0.0000
825,mlpppo_small_5agents_scarcity_social_oracle,20,4,1110,0,0.0000,0.4200,1110,0.9090,0,0,0.2857,0.0000
826,mlpppo_small_5agents_scarcity_social_oracle,19,7,940,0,0.2000,0.3579,944,0.9204,0,0,0.4018,0.0000
827,mlpppo_small_5agents_scarcity_social_oracle,25,8,1087,0,0.4000,0.4640,1089,0.9058,0,0,0.4012,0.0000
828,mlpppo_small_5agents_scarcity_social_oracle,23,4,974,0,0.2000,0.4522,974,0.9116,0,0,0.5660,0.0000
829,mlpppo_small_5agents_scarcity_social_oracle,24,7,899,0,0.4000,0.5000,899,0.9176,0,0,0.1060,0.0000
830,mlpppo_small_5agents_scarcity_social_oracle,25,7,1121,0,0.2000,0.3200,1121,0.9069,0,0,0.1654,0.0000
831,mlpppo_small_5agents_scarcity_social_oracle,26,7,1178,0,0.2000,0.3385,1180,0.9079,0,0,0.2990,0.0000
832,mlpppo_small_5agents_scarcity_social_oracle,27,6,1015,0,0.4000,0.3852,1017,0.9118,0,0,0.3329,0.0000
833,mlpppo_small_5agents_scarcity_social_oracle,19,4,997,0,0.2000,0.3579,997,0.9025,0,0,0.1841,0.0000
834,mlpppo_small_5agents_scarcity_social_oracle,25,8,1073,0,0.4000,0.4800,1076,0.9284,0,0,0.0828,0.0000
835,mlpppo_small_5agents_scarcity_social_oracle,23,4,1149,0,0.0000,0.4000,1151,0.9295,0,0,0.2872,0.0000
836,mlpppo_small_5agents_scarcity_social_oracle,24,6,1102,0,0.2000,0.3833,1101,0.9005,0,0,0.4528,0.0000
837,mlpppo_small_5agents_scarcity_social_oracle,25,5,1024,0,0.2000,0.4480,1023,0.9007,0,0,0.2767,0.0000
838,mlpppo_small_5agents_scarcity_social_oracle,25,1,1185,0,0.0000,0.3680,1182,0.9092,0,0,0.0941,0.0000
839,mlpppo_small_5agents_scarcity_social_oracle,25,2,1129,0,0.2000,0.3520,1128,0.8946,0,0,0.2641,0.0000
840,mlpppo_small_5agents_scarcity_social_oracle,24,6,759,0,0.4000,0.4500,759,0.9093,0,0,0.5678,0.0000
841,mlpppo_small_5agents_scarcity_social_oracle,25,4,1099,0,0.4000,0.4320,1101,0.9187,0,0,0.4599,0.0000
842,mlpppo_small_5agents_scarcity_social_oracle,26,7,882,0,0.4000,0.4308,884,0.9045,0,0,0.2618,0.0000
843,mlpppo_small_5agents_scarcity_social_oracle,17,6,893,0,0.2000,0.5412,897,0.9026,0,0,0.3663,0.0000
844,mlpppo_small_5agents_scarcity_social_oracle,18,4,856,0,0.2000,0.4667,856,0.8923,0,0,0.4732,0.0000
845,mlpppo_small_5agents_scarcity_social_oracle,23,3,831,0,0.2000,0.4696,833,0.8912,0,0,0.4562,0.0000
846,mlpppo_small_5agents_scarcity_social_oracle,18,1,827,0,0.2000,0.4222,827,0.8787,0,0,0.3930,0.0000
847,mlpppo_small_5agents_scarcity_social_oracle,26,9,999,0,0.4000,0.4308,1001,0.9256,0,0,0.0253,0.0000
848,mlpppo_small_5agents_scarcity_social_oracle,24,5,1052,0,0.2000,0.3167,1052,0.8950,0,0,0.3531,0.0000
849,mlpppo_small_5agents_scarcity_social_oracle,17,2,875,0,0.2000,0.4706,875,0.9047,0,0,0.4952,0.0000
850,mlpppo_small_5agents_scarcity_social_oracle,24,7,1127,0,0.2000,0.2667,1129,0.9155,0,0,0.2056,0.0000
851,mlpppo_small_5agents_scarcity_social_oracle,24,6,1014,0,0.4000,0.4833,1018,0.9239,0,0,0.3329,0.0000
852,mlpppo_small_5agents_scarcity_social_oracle,24,7,1126,0,0.2000,0.3500,1128,0.9189,0,0,0.1961,0.0000
853,mlpppo_small_5agents_scarcity_social_oracle,21,1,1079,0,0.2000,0.3048,1081,0.9022,0,0,0.2317,0.0000
854,mlpppo_small_5agents_scarcity_social_oracle,27,1,1134,0,0.2000,0.3407,1133,0.9227,0,0,0.1515,0.0000
855,mlpppo_small_5agents_scarcity_social_oracle,23,6,981,0,0.4000,0.5043,981,0.9354,0,0,0.3044,0.0000
856,mlpppo_small_5agents_scarcity_social_oracle,22,7,1024,0,0.2000,0.4909,1023,0.9214,0,0,0.2714,0.0000
857,mlpppo_small_5agents_scarcity_social_oracle,27,3,1176,0,0.0000,0.2074,1174,0.8770,0,0,0.1232,0.0000
858,mlpppo_small_5agents_scarcity_social_oracle,26,6,1195,0,0.2000,0.3231,1198,0.9237,0,0,0.3498,0.0000
859,mlpppo_small_5agents_scarcity_social_oracle,22,1,1045,0,0.0000,0.3273,1047,0.9087,0,0,0.2439,0.0000
860,mlpppo_small_5agents_scarcity_social_oracle,20,1,1065,0,0.2000,0.4800,1066,0.9148,0,0,0.6338,0.0000
861,mlpppo_small_5agents_scarcity_social_oracle,24,5,1125,0,0.0000,0.4333,1123,0.9181,0,0,0.0358,0.0000
862,mlpppo_small_5agents_scarcity_social_oracle,23,4,1192,0,0.0000,0.3304,1191,0.9035,0,0,0.3035,0.0000
863,mlpppo_small_5agents_scarcity_social_oracle,24,7,968,0,0.4000,0.4500,970,0.9174,0,0,0.4208,0.0000
864,mlpppo_small_5agents_scarcity_social_oracle,22,2,1086,0,0.2000,0.3455,1086,0.8934,0,0,0.2512,0.0000
865,mlpppo_small_5agents_scarcity_social_oracle,24,8,1005,0,0.2000,0.4333,1004,0.8920,0,0,0.2302,0.0000
866,mlpppo_small_5agents_scarcity_social_oracle,25,8,935,0,0.2000,0.3840,936,0.9149,0,0,0.4467,0.0000
867,mlpppo_small_5agents_scarcity_social_oracle,24,4,934,0,0.4000,0.4500,938,0.9075,0,0,0.4447,0.0000
868,mlpppo_small_5agents_scarcity_social_oracle,25,4,931,0,0.2000,0.4000,930,0.8936,0,0,0.3057,0.0000
869,mlpppo_small_5agents_scarcity_social_oracle,26,9,1048,0,0.4000,0.4462,1052,0.9169,0,0,0.3129,0.0000
870,mlpppo_small_5agents_scarcity_social_oracle,28,2,1079,0,0.2000,0.4000,1079,0.8889,0,0,0.2742,0.0000
871,mlpppo_small_5agents_scarcity_social_oracle,26,10,1215,0,0.0000,0.3077,1213,0.9137,0,0,0.0700,0.0000
872,mlpppo_small_5agents_scarcity_social_oracle,20,3,932,0,0.2000,0.4400,934,0.8746,0,0,0.1845,0.0000
873,mlpppo_small_5agents_scarcity_social_oracle,27,7,1080,0,0.2000,0.4000,1078,0.9255,0,0,0.2870,0.0000
874,mlpppo_small_5agents_scarcity_social_oracle,20,4,976,0,0.2000,0.4600,976,0.8922,0,0,0.0918,0.0000
875,mlpppo_small_5agents_scarcity_social_oracle,26,2,1108,0,0.2000,0.4154,1108,0.9142,0,0,0.0610,0.0000
