run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1,449,-99.61499999999961,-99.61499999999961,449,health_depleted,False,0,25,351.0,0.0,0,0,True,0.7238307349665924
2,800,-0.5200000000001417,-0.5200000000001417,800,starved,False,0,25,0.0,0.0,0,0,False,0.99875
3,1408,-17.25000000000043,-17.25000000000043,1408,starved,False,4,25,0.0,0.09740267303865123,0,0,False,0.9538352272727273
4,909,14.715000000000014,14.715000000000014,909,starved,False,1,25,0.0,0.1743119266055046,0,0,False,1.0
5,829,-218.45500000000087,-218.45500000000087,829,health_depleted,False,1,25,78.0,0.14018691588785046,0,0,True,0.638118214716526
6,1223,-237.4950000000016,-237.4950000000016,1223,health_depleted,False,4,25,90.0,0.08948320965484227,0,0,True,0.7154538021259199
7,960,-108.8899999999993,-108.8899999999993,960,starved,False,1,25,0.0,0.032663316582914576,0,0,False,0.8385416666666666
8,223,-9.964999999999998,-9.964999999999998,223,health_depleted,False,0,25,578.0,0.0,8,7,True,1.0
9,1280,-37.62999999999946,-37.62999999999946,1280,starved,False,3,25,0.0,0.20841583335825783,0,0,False,0.92734375
10,800,2.58999999999981,2.58999999999981,800,starved,False,0,25,0.0,0.0,0,0,False,0.99375
11,1280,-78.56999999999842,-78.56999999999842,1280,starved,False,3,25,0.0,0.04221098890549535,0,0,False,0.89375
12,1120,-164.77999999999943,-164.77999999999943,1120,starved,False,2,25,0.0,0.030512303578832983,0,0,False,0.7866071428571428
13,1280,-98.62999999999815,-98.62999999999815,1280,starved,False,3,25,0.0,0.08800525010827608,0,0,False,0.86875
14,668,-252.33000000000186,-252.33000000000186,668,health_depleted,False,1,25,292.0,0.050397877984084884,0,0,True,0.5059880239520959
15,251,-6.735000000000012,-6.735000000000012,251,health_depleted,False,0,25,550.0,0.0,7,6,True,1.0
16,38,-11.209999999999999,-11.209999999999999,38,health_depleted,False,0,25,763.0,0.0,2,1,True,1.0
17,800,-70.9,-70.9,800,starved,False,0,25,0.0,0.0,0,0,False,0.87375
18,960,10.450000000000209,10.450000000000209,960,starved,False,1,25,0.0,0.0258751902587519,0,0,False,1.0
19,587,-257.65500000000145,-257.65500000000145,587,health_depleted,False,1,25,373.0,0.05263157894736842,4,4,True,0.43781942078364566
20,414,-120.59999999999962,-120.59999999999962,414,health_depleted,False,3,25,743.0,0.1396762241589828,1,1,True,0.5748792270531401
21,418,-104.31999999999968,-104.31999999999968,418,health_depleted,False,1,25,542.0,0.04076086956521739,4,4,True,0.6770334928229665
22,1120,-123.08999999999757,-123.08999999999757,1120,starved,False,2,25,0.0,0.07533955857385399,0,0,False,0.8383928571428572
23,665,-244.8150000000008,-244.8150000000008,665,health_depleted,False,2,25,455.0,0.07023532152842497,0,0,True,0.5037593984962406
24,1163,-38.494999999999635,-38.494999999999635,1163,starved,False,3,25,0.0,0.17443378958008907,0,0,False,0.9260533104041273
25,960,-3.4700000000001,-3.4700000000001,960,starved,False,1,25,0.0,0.031029619181946404,0,0,False,0.975
26,800,9.21999999999992,9.21999999999992,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
27,963,-267.5050000000016,-267.5050000000016,963,health_depleted,False,2,25,157.0,0.13915929203539823,0,0,True,0.6261682242990654
28,827,-60.43499999999998,-60.43499999999998,827,health_depleted,False,1,25,133.0,0.031746031746031744,4,4,True,0.8911729141475212
29,417,-61.00499999999992,-61.00499999999992,417,health_depleted,False,1,25,543.0,0.09216589861751152,0,0,True,0.7817745803357314
30,945,-217.665000000001,-217.665000000001,945,health_depleted,False,2,25,175.0,0.12126068376068377,0,0,True,0.6825396825396826
31,773,-14.565000000000264,-14.565000000000264,773,health_depleted,False,1,25,188.0,0.024096385542168676,1,0,True,0.9676165803108808
32,800,3.879999999999802,3.879999999999802,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
33,609,-9.364999999999982,-9.364999999999982,609,health_depleted,False,0,25,192.0,0.0,16,15,True,1.0
34,516,-251.58000000000172,-251.58000000000172,516,health_depleted,False,1,25,444.0,0.05053191489361702,0,0,True,0.36046511627906974
35,351,-7.5749999999999895,-7.5749999999999895,351,health_depleted,False,0,25,450.0,0.0,12,11,True,1.0
36,1120,-155.48000000000022,-155.48000000000022,1120,starved,False,2,25,0.0,0.03453889050059633,0,0,False,0.8017857142857143
37,800,0.15999999999996461,0.15999999999996461,800,starved,False,0,25,0.0,0.0,9,9,False,1.0
38,802,-229.7700000000007,-229.7700000000007,802,health_depleted,False,1,25,150.0,0.09868421052631579,1,1,True,0.6259351620947631
39,290,-8.880000000000017,-8.880000000000017,290,health_depleted,False,0,25,511.0,0.0,1,0,True,1.0
40,129,-10.194999999999999,-10.194999999999999,129,health_depleted,False,0,25,672.0,0.0,2,1,True,1.0
41,298,-3.6800000000000903,-3.6800000000000903,298,health_depleted,False,0,25,503.0,0.0,2,1,True,1.0
42,342,-26.12999999999996,-26.12999999999996,342,health_depleted,False,1,25,587.0,0.1484375,10,9,True,0.8914956011730205
43,122,-9.209999999999996,-9.209999999999996,122,health_depleted,False,0,25,679.0,0.0,3,2,True,1.0
44,573,-218.25500000000085,-218.25500000000085,573,health_depleted,False,1,25,387.0,0.028169014084507043,0,0,True,0.5078534031413613
45,670,-102.7799999999998,-102.7799999999998,670,health_depleted,False,1,25,238.0,0.12962962962962962,2,2,True,0.7910447761194029
46,126,-3.570000000000017,-3.570000000000017,126,health_depleted,False,1,25,786.0,0.16216216216216217,2,1,True,1.0
47,960,15.5100000000004,15.5100000000004,960,starved,False,1,25,0.0,0.03008849557522124,0,0,False,1.0
48,150,-15.769999999999992,-15.769999999999992,150,health_depleted,False,0,25,651.0,0.0,6,5,True,1.0
49,800,-145.24999999999986,-145.24999999999986,800,starved,False,0,25,0.0,0.0,0,0,False,0.765
50,107,-16.644999999999996,-16.644999999999996,107,health_depleted,False,0,25,694.0,0.0,1,0,True,1.0
51,732,-11.079999999999986,-11.079999999999986,732,health_depleted,False,0,25,69.0,0.0,2,1,True,1.0
52,911,-4.515000000000092,-4.515000000000092,911,starved,False,1,25,0.0,0.14414414414414414,3,3,False,0.9835345773874863
53,800,-15.810000000000105,-15.810000000000105,800,starved,False,0,25,0.0,0.0,0,0,False,0.9775
54,98,-11.029999999999998,-11.029999999999998,98,health_depleted,False,0,25,703.0,0.0,2,1,True,1.0
55,920,-251.08000000000112,-251.08000000000112,920,health_depleted,False,2,25,200.0,0.07313953488372094,8,8,True,0.6304347826086957
56,668,-1.3700000000002213,-1.3700000000002213,668,health_depleted,False,1,25,293.0,0.04430379746835443,2,1,True,1.0
57,1440,-35.81999999999907,-35.81999999999907,1440,starved,False,4,25,0.0,0.08588358295709193,0,0,False,0.9319444444444445
58,690,-27.39000000000015,-27.39000000000015,690,health_depleted,False,0,25,111.0,0.0,3,2,True,0.9593613933236574
59,960,15.430000000000746,15.430000000000746,960,starved,False,1,25,0.0,0.0594059405940594,0,0,False,1.0
60,1440,-54.89999999999959,-54.89999999999959,1440,starved,False,4,25,0.0,0.1482576181596459,0,0,False,0.9076388888888889
61,329,-171.50500000000005,-171.50500000000005,329,health_depleted,False,0,25,472.0,0.0,5,4,True,0.3445121951219512
62,122,-50.079999999999934,-50.079999999999934,122,health_depleted,False,0,25,678.0,0.0,1,1,True,0.5081967213114754
63,839,-18.83499999999939,-18.83499999999939,839,health_depleted,False,6,25,773.0,0.23570509816318044,2,1,True,0.8937947494033412
64,463,-247.9750000000018,-247.9750000000018,463,health_depleted,False,2,25,614.0,0.0800993300993301,0,0,True,0.28725701943844495
65,765,-225.26500000000092,-225.26500000000092,765,health_depleted,False,1,25,178.0,0.13286713286713286,1,1,True,0.6078431372549019
66,1008,-278.66000000000156,-278.66000000000156,1008,health_depleted,False,3,25,272.0,0.03987864063372589,0,0,True,0.6130952380952381
67,927,-5.715000000000132,-5.715000000000132,927,health_depleted,False,1,25,34.0,0.023112480739599383,13,12,True,0.9816414686825053
68,548,-90.52999999999979,-90.52999999999979,548,health_depleted,False,1,25,382.0,0.14615384615384616,0,0,True,0.7700729927007299
69,800,6.289999999999722,6.289999999999722,800,starved,False,0,25,0.0,0.0,0,0,False,1.0
70,1280,-253.99000000000078,-253.99000000000078,1280,starved,False,3,25,0.0,0.05082013978034517,4,4,False,0.72421875
71,1004,-227.7000000000005,-227.7000000000005,1004,health_depleted,False,3,25,276.0,0.07458205509398064,0,0,True,0.6713147410358565
72,139,-7.195000000000005,-7.195000000000005,139,health_depleted,False,0,25,662.0,0.0,4,3,True,1.0
73,257,-163.89499999999995,-163.89499999999995,257,health_depleted,False,0,25,544.0,0.0,5,4,True,0.23828125
74,172,-10.35,-10.35,172,health_depleted,False,0,25,629.0,0.0,10,9,True,1.0
75,280,-108.82999999999971,-108.82999999999971,280,health_depleted,False,0,25,521.0,0.0,6,5,True,0.5197132616487455
76,509,-250.49500000000154,-250.49500000000154,509,health_depleted,False,1,25,451.0,0.05343511450381679,0,0,True,0.3516699410609037
77,541,-92.92499999999971,-92.92499999999971,541,health_depleted,False,1,25,419.0,0.03805496828752643,0,0,True,0.7504621072088724
78,452,-214.6000000000011,-214.6000000000011,452,health_depleted,False,1,25,468.0,0.15,0,0,True,0.3606194690265487
79,1120,-120.82999999999795,-120.82999999999795,1120,starved,False,2,25,0.0,0.044105226227292814,5,4,False,0.8294642857142858
80,1081,-174.3849999999996,-174.3849999999996,1081,starved,False,2,25,0.0,0.1312342713337909,0,0,False,0.759481961147086
81,428,-238.75000000000162,-238.75000000000162,428,health_depleted,False,2,25,692.0,0.07901106500691563,2,2,True,0.2523364485981308
82,885,-253.17500000000248,-253.17500000000248,885,health_depleted,False,4,25,359.0,0.09159853086762332,0,0,True,0.5988700564971752
83,528,-246.47000000000182,-246.47000000000182,528,health_depleted,False,1,25,432.0,0.07420494699646643,2,2,True,0.375
84,645,-38.91500000000008,-38.91500000000008,645,health_depleted,False,0,25,156.0,0.0,5,4,True,0.9083850931677019
85,681,-28.9350000000001,-28.9350000000001,681,health_depleted,False,1,25,280.0,0.056818181818181816,7,6,True,0.9426470588235294
86,171,-11.294999999999995,-11.294999999999995,171,health_depleted,False,0,25,630.0,0.0,4,3,True,1.0
87,462,-79.62000000000002,-79.62000000000002,462,health_depleted,False,1,25,499.0,0.06840390879478828,4,3,True,0.7678958785249458
88,764,-19.060000000000137,-19.060000000000137,764,health_depleted,False,0,25,37.0,0.0,2,1,True,0.9593709043250328
89,749,-207.8450000000005,-207.8450000000005,749,health_depleted,False,1,25,211.0,0.03990610328638498,10,10,True,0.6328437917222964
90,1120,-97.66999999999906,-97.66999999999906,1120,starved,False,2,25,0.0,0.0463938683527118,0,0,False,0.8535714285714285
91,875,-216.2750000000007,-216.2750000000007,875,health_depleted,False,1,25,85.0,0.125,7,6,True,0.6571428571428571
92,716,-13.57999999999942,-13.57999999999942,716,health_depleted,False,2,25,255.0,0.16856060606060608,3,2,True,0.9538461538461539
93,493,-80.76499999999983,-80.76499999999983,493,health_depleted,False,1,25,468.0,0.03404255319148936,2,1,True,0.782520325203252
94,831,-209.175000000001,-209.175000000001,831,health_depleted,False,2,25,289.0,0.047539425513939734,5,5,True,0.6510228640192539
95,211,2.3249999999999744,2.3249999999999744,211,health_depleted,False,1,25,684.0,0.1595744680851064,1,0,True,1.0
