run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
4841,122,12.240000000000041,12.240000000000041,122,health_depleted,False,3,25,795.0,0.4543489190548014,2,1,True,1.0
4842,2000,183.64743173188248,183.64743173188248,2001,max_steps,False,21,25,754.0,0.3398944177111175,5,5,False,0.991
4843,1719,156.11875719926482,156.11875719926482,1719,completed_all_food,True,25,25,786.0,0.3797810964075567,14,14,False,0.9749708963911525
4844,763,88.9829138148722,88.9829138148722,763,health_depleted,False,13,25,734.0,0.33732611993368017,7,6,True,1.0
4845,1606,146.58947133613003,146.58947133613003,1606,completed_all_food,True,25,25,800.0,0.3693806711192409,5,5,False,0.973208722741433
4846,1525,195.23913395805207,195.23913395805207,1525,completed_all_food,True,25,25,800.0,0.3341842889592124,9,9,False,0.9822834645669292
4847,1280,123.96073615956101,123.96073615956101,1280,health_depleted,False,22,25,778.0,0.4001829439835435,7,6,True,0.9562157935887412
4848,1247,185.68784839887033,185.68784839887033,1247,completed_all_food,True,25,25,800.0,0.35283923238491866,1,1,False,0.9943820224719101
4849,621,78.05782560606706,78.05782560606706,621,health_depleted,False,11,25,723.0,0.34905540321970063,9,8,True,0.9983870967741936
4850,783,132.879520334076,132.879520334076,783,health_depleted,False,19,25,718.0,0.48168588761841863,4,3,True,0.9987212276214834
4851,1867,107.76665515404908,107.76665515404908,1867,health_depleted,False,23,25,784.0,0.3064027522098514,21,20,True,0.9742765273311897
4852,1270,108.42887948756861,108.42887948756861,1270,health_depleted,False,23,25,782.0,0.31914996098352344,9,9,True,0.9598108747044918
4853,1349,182.00022269132754,182.00022269132754,1349,completed_all_food,True,25,25,800.0,0.3613601727456616,7,7,False,0.9918397626112759
4854,1590,180.89769615548528,180.89769615548528,1590,completed_all_food,True,25,25,800.0,0.2745909412281272,5,5,False,1.0
4855,49,-10.989945731517734,-10.989945731517734,49,health_depleted,False,1,25,789.0,0.3783783783783784,1,0,True,1.0
4856,1118,168.29698792387077,168.29698792387077,1118,completed_all_food,True,25,25,800.0,0.42049606179723165,0,0,False,0.964189794091316
4857,2000,156.5014870699854,156.5014870699854,2001,max_steps,False,19,25,91.0,0.3133083762220685,5,5,False,0.999
4858,1101,162.263937225578,162.263937225578,1101,completed_all_food,True,25,25,800.0,0.3771621439003629,14,14,False,0.9845454545454545
4859,1257,43.37156658135248,43.37156658135248,1257,health_depleted,False,21,25,745.0,0.3470929677055671,9,8,True,0.9140811455847255
4860,1765,185.91909120586124,185.91909120586124,1765,completed_all_food,True,25,25,666.0,0.35744693585897397,0,0,False,0.9790249433106576
4861,987,143.29937416690126,143.29937416690126,987,completed_all_food,True,25,25,800.0,0.43924871146860645,2,2,False,0.9574036511156186
4862,441,28.859023214114508,28.859023214114508,441,health_depleted,False,6,25,762.0,0.29557706871678363,1,0,True,0.9568181818181818
4863,951,92.32545769989423,92.32545769989423,951,health_depleted,False,16,25,560.0,0.40910525212096377,6,5,True,0.9852631578947368
4864,1189,107.76352338517087,107.76352338517087,1189,completed_all_food,True,25,25,800.0,0.36189539305219826,15,15,False,0.9335016835016835
4865,1424,140.7494565067445,140.7494565067445,1424,health_depleted,False,23,25,746.0,0.36429244601588395,1,0,True,0.9796205200281096
4866,1763,72.27187410412228,72.27187410412228,1763,starved,False,22,25,0.0,0.4032369853577426,9,9,False,0.975609756097561
4867,1412,150.0460094960419,150.0460094960419,1412,completed_all_food,True,25,25,800.0,0.35733543092410913,2,2,False,0.963855421686747
4868,1561,197.1708381864358,197.1708381864358,1561,completed_all_food,True,25,25,800.0,0.3096108346104003,0,0,False,0.9955128205128205
4869,1783,108.39532215749678,108.39532215749678,1783,starved,False,21,25,0.0,0.40679933805803725,1,1,False,0.9932697700504767
4870,1136,169.14582315837887,169.14582315837887,1136,completed_all_food,True,25,25,800.0,0.44842413127190967,30,30,False,0.9973568281938326
4871,1796,80.34197862869513,80.34197862869513,1796,starved,False,13,25,0.0,0.308406862384808,0,0,False,0.9972160356347439
