run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
51,mlpppo_small_2agents_propfood_oracle,20,1,244,0,1.0000,0.0000,0,0.8874,0,0,0.1087,0.0000
52,mlpppo_small_2agents_propfood_oracle,20,1,44,0,1.0000,0.0000,0,0.7188,0,0,0.0148,0.0000
53,mlpppo_small_2agents_propfood_oracle,20,0,28,0,1.0000,0.0000,0,0.6206,0,0,0.0038,0.0000
54,mlpppo_small_2agents_propfood_oracle,20,1,92,0,1.0000,0.0000,0,0.7578,0,0,0.0479,0.0000
55,mlpppo_small_2agents_propfood_oracle,20,0,12,0,1.0000,0.0000,0,0.5744,0,0,0.0142,0.0000
56,mlpppo_small_2agents_propfood_oracle,20,0,84,0,1.0000,0.0000,0,0.6921,0,0,0.0375,0.0000
57,mlpppo_small_2agents_propfood_oracle,20,0,82,0,1.0000,0.0000,0,0.7570,0,0,0.0235,0.0000
58,mlpppo_small_2agents_propfood_oracle,20,0,20,0,1.0000,0.0000,0,0.6326,0,0,0.0455,0.0000
59,mlpppo_small_2agents_propfood_oracle,20,0,32,0,1.0000,0.0000,0,0.7094,0,0,0.0430,0.0000
60,mlpppo_small_2agents_propfood_oracle,20,0,142,0,1.0000,0.0000,0,0.8320,0,0,0.0407,0.0000
61,mlpppo_small_2agents_propfood_oracle,20,0,106,0,1.0000,0.0000,0,0.7957,0,0,0.0289,0.0000
62,mlpppo_small_2agents_propfood_oracle,20,0,55,0,1.0000,0.0000,0,0.7534,0,0,0.0474,0.0000
63,mlpppo_small_2agents_propfood_oracle,20,1,78,0,1.0000,0.0000,0,0.8260,0,0,0.0389,0.0000
64,mlpppo_small_2agents_propfood_oracle,20,0,8,0,1.0000,0.0000,0,0.5914,0,0,0.1395,0.0000
65,mlpppo_small_2agents_propfood_oracle,20,0,24,0,1.0000,0.0000,0,0.6698,0,0,0.0775,0.0000
66,mlpppo_small_2agents_propfood_oracle,20,0,62,0,1.0000,0.0000,0,0.7390,0,0,0.0049,0.0000
67,mlpppo_small_2agents_propfood_oracle,20,1,131,0,1.0000,0.0000,0,0.8520,0,0,0.0823,0.0000
68,mlpppo_small_2agents_propfood_oracle,20,2,84,0,1.0000,0.0000,0,0.6740,0,0,0.0917,0.0000
69,mlpppo_small_2agents_propfood_oracle,20,0,107,0,1.0000,0.0000,0,0.8283,0,0,0.0301,0.0000
70,mlpppo_small_2agents_propfood_oracle,20,0,124,0,1.0000,0.0000,0,0.7092,0,0,0.0246,0.0000
71,mlpppo_small_2agents_propfood_oracle,20,0,88,0,1.0000,0.0000,0,0.7738,0,0,0.0337,0.0000
72,mlpppo_small_2agents_propfood_oracle,20,0,141,0,1.0000,0.0000,0,0.7554,0,0,0.0996,0.0000
73,mlpppo_small_2agents_propfood_oracle,20,1,102,0,1.0000,0.0000,0,0.7809,0,0,0.0446,0.0000
74,mlpppo_small_2agents_propfood_oracle,20,1,80,0,1.0000,0.0000,0,0.7600,0,0,0.0119,0.0000
75,mlpppo_small_2agents_propfood_oracle,20,0,70,0,1.0000,0.0000,0,0.8100,0,0,0.0309,0.0000
76,mlpppo_small_2agents_propfood_oracle,20,0,22,0,1.0000,0.0000,0,0.6815,0,0,0.0435,0.0000
77,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.6857,0,0,0.0858,0.0000
78,mlpppo_small_2agents_propfood_oracle,20,0,8,0,1.0000,0.0000,0,0.6186,0,0,0.0057,0.0000
79,mlpppo_small_2agents_propfood_oracle,20,0,13,0,1.0000,0.0000,0,0.6446,0,0,0.0648,0.0000
80,mlpppo_small_2agents_propfood_oracle,20,0,33,0,1.0000,0.0000,0,0.6966,0,0,0.0719,0.0000
81,mlpppo_small_2agents_propfood_oracle,20,0,71,0,1.0000,0.0000,0,0.6870,0,0,0.0535,0.0000
82,mlpppo_small_2agents_propfood_oracle,20,0,152,0,1.0000,0.0000,0,0.7611,0,0,0.0226,0.0000
83,mlpppo_small_2agents_propfood_oracle,20,0,90,0,1.0000,0.0000,0,0.7549,0,0,0.0315,0.0000
84,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.7359,0,0,0.0945,0.0000
85,mlpppo_small_2agents_propfood_oracle,20,0,28,0,1.0000,0.0000,0,0.6739,0,0,0.0711,0.0000
86,mlpppo_small_2agents_propfood_oracle,20,0,32,0,1.0000,0.0000,0,0.6862,0,0,0.0460,0.0000
87,mlpppo_small_2agents_propfood_oracle,20,0,13,0,1.0000,0.0000,0,0.6093,0,0,0.0059,0.0000
88,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.7449,0,0,0.0872,0.0000
89,mlpppo_small_2agents_propfood_oracle,20,1,144,0,1.0000,0.0000,0,0.8413,0,0,0.0777,0.0000
90,mlpppo_small_2agents_propfood_oracle,20,0,15,0,1.0000,0.0000,0,0.5566,0,0,0.0340,0.0000
91,mlpppo_small_2agents_propfood_oracle,20,0,126,0,1.0000,0.0000,0,0.8419,0,0,0.0778,0.0000
92,mlpppo_small_2agents_propfood_oracle,20,1,68,0,1.0000,0.0000,0,0.7160,0,0,0.0669,0.0000
93,mlpppo_small_2agents_propfood_oracle,20,1,20,0,1.0000,0.0000,0,0.6765,0,0,0.0411,0.0000
94,mlpppo_small_2agents_propfood_oracle,20,0,60,0,1.0000,0.0000,0,0.7212,0,0,0.0703,0.0000
95,mlpppo_small_2agents_propfood_oracle,20,0,6,0,1.0000,0.0000,0,0.6845,0,0,0.0290,0.0000
96,mlpppo_small_2agents_propfood_oracle,20,0,62,0,1.0000,0.0000,0,0.7105,0,0,0.0000,0.0000
97,mlpppo_small_2agents_propfood_oracle,20,0,110,0,1.0000,0.0000,0,0.7475,0,0,0.0132,0.0000
98,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.7468,0,0,0.0367,0.0000
99,mlpppo_small_2agents_propfood_oracle,20,1,88,0,1.0000,0.0000,0,0.7382,0,0,0.0717,0.0000
100,mlpppo_small_2agents_propfood_oracle,20,0,120,0,1.0000,0.0000,0,0.7845,0,0,0.0575,0.0000
101,mlpppo_small_2agents_propfood_oracle,20,0,60,0,1.0000,0.0000,0,0.7566,0,0,0.0475,0.0000
102,mlpppo_small_2agents_propfood_oracle,20,0,44,0,1.0000,0.0000,0,0.6943,0,0,0.1051,0.0000
103,mlpppo_small_2agents_propfood_oracle,20,0,117,0,1.0000,0.0000,0,0.8116,0,0,0.1056,0.0000
104,mlpppo_small_2agents_propfood_oracle,20,1,70,0,1.0000,0.0000,0,0.7409,0,0,0.0569,0.0000
105,mlpppo_small_2agents_propfood_oracle,20,0,8,0,1.0000,0.0000,0,0.6333,0,0,0.0226,0.0000
106,mlpppo_small_2agents_propfood_oracle,20,0,63,0,1.0000,0.0000,0,0.7067,0,0,0.0248,0.0000
107,mlpppo_small_2agents_propfood_oracle,20,0,175,0,1.0000,0.0000,0,0.9125,0,0,0.0251,0.0000
108,mlpppo_small_2agents_propfood_oracle,20,0,122,0,1.0000,0.0000,0,0.8497,0,0,0.0484,0.0000
109,mlpppo_small_2agents_propfood_oracle,20,0,4,0,1.0000,0.0000,0,0.5416,0,0,0.0553,0.0000
110,mlpppo_small_2agents_propfood_oracle,20,0,74,0,1.0000,0.0000,0,0.7091,0,0,0.0261,0.0000
111,mlpppo_small_2agents_propfood_oracle,20,0,72,0,1.0000,0.0000,0,0.7705,0,0,0.0540,0.0000
112,mlpppo_small_2agents_propfood_oracle,20,0,38,0,1.0000,0.0000,0,0.6496,0,0,0.1214,0.0000
113,mlpppo_small_2agents_propfood_oracle,20,2,112,0,1.0000,0.0000,0,0.8635,0,0,0.0216,0.0000
114,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5854,0,0,0.0619,0.0000
115,mlpppo_small_2agents_propfood_oracle,20,0,64,0,1.0000,0.0000,0,0.7314,0,0,0.0381,0.0000
116,mlpppo_small_2agents_propfood_oracle,20,0,73,0,1.0000,0.0000,0,0.7672,0,0,0.1249,0.0000
117,mlpppo_small_2agents_propfood_oracle,20,0,153,0,1.0000,0.0000,0,0.8978,0,0,0.0192,0.0000
118,mlpppo_small_2agents_propfood_oracle,20,0,150,0,1.0000,0.0000,0,0.8745,0,0,0.0320,0.0000
119,mlpppo_small_2agents_propfood_oracle,20,0,151,0,1.0000,0.0000,0,0.8979,0,0,0.0292,0.0000
120,mlpppo_small_2agents_propfood_oracle,20,0,40,0,1.0000,0.0000,0,0.6989,0,0,0.0296,0.0000
121,mlpppo_small_2agents_propfood_oracle,20,1,93,0,1.0000,0.0000,0,0.8058,0,0,0.0102,0.0000
122,mlpppo_small_2agents_propfood_oracle,20,1,166,0,1.0000,0.0000,0,0.8815,0,0,0.0809,0.0000
123,mlpppo_small_2agents_propfood_oracle,20,0,53,0,1.0000,0.0000,0,0.7270,0,0,0.0574,0.0000
124,mlpppo_small_2agents_propfood_oracle,20,0,18,0,1.0000,0.0000,0,0.6700,0,0,0.1333,0.0000
125,mlpppo_small_2agents_propfood_oracle,20,1,55,0,1.0000,0.0000,0,0.7658,0,0,0.1567,0.0000
126,mlpppo_small_2agents_propfood_oracle,20,0,86,0,1.0000,0.0000,0,0.8037,0,0,0.0057,0.0000
127,mlpppo_small_2agents_propfood_oracle,20,0,212,0,1.0000,0.0000,0,0.9116,0,0,0.0876,0.0000
128,mlpppo_small_2agents_propfood_oracle,20,0,92,0,1.0000,0.0000,0,0.8191,0,0,0.0287,0.0000
129,mlpppo_small_2agents_propfood_oracle,20,0,4,0,1.0000,0.0000,0,0.6138,0,0,0.0470,0.0000
130,mlpppo_small_2agents_propfood_oracle,20,0,24,0,1.0000,0.0000,0,0.5454,0,0,0.0088,0.0000
131,mlpppo_small_2agents_propfood_oracle,20,0,150,0,1.0000,0.0000,0,0.8246,0,0,0.0588,0.0000
132,mlpppo_small_2agents_propfood_oracle,20,1,142,0,1.0000,0.0000,0,0.8633,0,0,0.0702,0.0000
133,mlpppo_small_2agents_propfood_oracle,20,0,21,0,1.0000,0.0000,0,0.7079,0,0,0.0462,0.0000
134,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.6754,0,0,0.0336,0.0000
135,mlpppo_small_2agents_propfood_oracle,20,0,78,0,1.0000,0.0000,0,0.7409,0,0,0.0309,0.0000
136,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5814,0,0,0.0820,0.0000
