run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
185,mlpppo_small_2agents_propfood_oracle,20,0,2,0,1.0000,0.0000,0,0.5677,0,0,0.0527,0.0000
186,mlpppo_small_2agents_propfood_oracle,20,0,150,0,1.0000,0.0000,0,0.8206,0,0,0.0752,0.0000
187,mlpppo_small_2agents_propfood_oracle,20,0,60,0,1.0000,0.0000,0,0.6712,0,0,0.0970,0.0000
188,mlpppo_small_2agents_propfood_oracle,20,0,26,0,1.0000,0.0000,0,0.6713,0,0,0.0106,0.0000
189,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.6187,0,0,0.0042,0.0000
190,mlpppo_small_2agents_propfood_oracle,20,0,124,0,1.0000,0.0000,0,0.8298,0,0,0.0357,0.0000
191,mlpppo_small_2agents_propfood_oracle,20,0,135,0,1.0000,0.0000,0,0.8153,0,0,0.0042,0.0000
192,mlpppo_small_2agents_propfood_oracle,20,0,42,0,1.0000,0.0000,0,0.6721,0,0,0.0138,0.0000
193,mlpppo_small_2agents_propfood_oracle,20,0,66,0,1.0000,0.0000,0,0.6936,0,0,0.0969,0.0000
194,mlpppo_small_2agents_propfood_oracle,20,0,36,0,1.0000,0.0000,0,0.6051,0,0,0.0870,0.0000
195,mlpppo_small_2agents_propfood_oracle,20,0,94,0,1.0000,0.0000,0,0.7199,0,0,0.0430,0.0000
196,mlpppo_small_2agents_propfood_oracle,20,1,64,0,1.0000,0.0000,0,0.6588,0,0,0.1634,0.0000
197,mlpppo_small_2agents_propfood_oracle,20,0,94,0,1.0000,0.0000,0,0.7452,0,0,0.1407,0.0000
198,mlpppo_small_2agents_propfood_oracle,20,0,103,0,1.0000,0.0000,0,0.7624,0,0,0.0291,0.0000
199,mlpppo_small_2agents_propfood_oracle,20,0,166,0,1.0000,0.0000,0,0.7687,0,0,0.0657,0.0000
200,mlpppo_small_2agents_propfood_oracle,20,0,34,0,1.0000,0.0000,0,0.6134,0,0,0.0289,0.0000
201,mlpppo_small_2agents_propfood_oracle,20,0,127,0,1.0000,0.0000,0,0.7660,0,0,0.0600,0.0000
202,mlpppo_small_2agents_propfood_oracle,20,0,77,0,1.0000,0.0000,0,0.7248,0,0,0.0476,0.0000
203,mlpppo_small_2agents_propfood_oracle,20,2,198,0,1.0000,0.0000,0,0.8807,0,0,0.0814,0.0000
204,mlpppo_small_2agents_propfood_oracle,20,0,31,0,1.0000,0.0000,0,0.6992,0,0,0.1314,0.0000
205,mlpppo_small_2agents_propfood_oracle,20,2,187,0,1.0000,0.0000,0,0.8739,0,0,0.0312,0.0000
206,mlpppo_small_2agents_propfood_oracle,20,0,22,0,1.0000,0.0000,0,0.6964,0,0,0.0607,0.0000
207,mlpppo_small_2agents_propfood_oracle,20,0,32,0,1.0000,0.0000,0,0.5782,0,0,0.0581,0.0000
208,mlpppo_small_2agents_propfood_oracle,20,1,116,0,1.0000,0.0000,0,0.7742,0,0,0.0902,0.0000
209,mlpppo_small_2agents_propfood_oracle,20,1,64,0,1.0000,0.0000,0,0.7835,0,0,0.0872,0.0000
210,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5685,0,0,0.0525,0.0000
211,mlpppo_small_2agents_propfood_oracle,20,2,310,0,1.0000,0.0000,0,0.9011,0,0,0.0339,0.0000
212,mlpppo_small_2agents_propfood_oracle,20,1,98,0,1.0000,0.0000,0,0.7959,0,0,0.1653,0.0000
213,mlpppo_small_2agents_propfood_oracle,20,0,111,0,1.0000,0.0000,0,0.8248,0,0,0.0133,0.0000
214,mlpppo_small_2agents_propfood_oracle,20,0,87,0,1.0000,0.0000,0,0.8019,0,0,0.0230,0.0000
215,mlpppo_small_2agents_propfood_oracle,20,0,62,0,1.0000,0.0000,0,0.7431,0,0,0.0060,0.0000
216,mlpppo_small_2agents_propfood_oracle,20,0,44,0,1.0000,0.0000,0,0.6754,0,0,0.0667,0.0000
217,mlpppo_small_2agents_propfood_oracle,20,0,112,0,1.0000,0.0000,0,0.7967,0,0,0.0433,0.0000
218,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5523,0,0,0.0000,0.0000
219,mlpppo_small_2agents_propfood_oracle,20,0,142,0,1.0000,0.0000,0,0.8484,0,0,0.0170,0.0000
220,mlpppo_small_2agents_propfood_oracle,20,0,36,0,1.0000,0.0000,0,0.6530,0,0,0.0785,0.0000
221,mlpppo_small_2agents_propfood_oracle,20,0,38,0,1.0000,0.0000,0,0.6664,0,0,0.1551,0.0000
222,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.6245,0,0,0.0363,0.0000
223,mlpppo_small_2agents_propfood_oracle,20,0,92,0,1.0000,0.0000,0,0.7835,0,0,0.1181,0.0000
224,mlpppo_small_2agents_propfood_oracle,20,0,178,0,1.0000,0.0000,0,0.8974,0,0,0.0975,0.0000
225,mlpppo_small_2agents_propfood_oracle,20,1,157,0,1.0000,0.0000,0,0.8112,0,0,0.0179,0.0000
226,mlpppo_small_2agents_propfood_oracle,20,1,184,0,1.0000,0.0000,0,0.8541,0,0,0.0765,0.0000
227,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5988,0,0,0.0557,0.0000
228,mlpppo_small_2agents_propfood_oracle,20,0,52,0,1.0000,0.0000,0,0.7043,0,0,0.1289,0.0000
229,mlpppo_small_2agents_propfood_oracle,20,1,172,0,1.0000,0.0000,0,0.8823,0,0,0.0286,0.0000
230,mlpppo_small_2agents_propfood_oracle,20,0,166,0,1.0000,0.0000,0,0.8793,0,0,0.0045,0.0000
231,mlpppo_small_2agents_propfood_oracle,20,0,164,0,1.0000,0.0000,0,0.8543,0,0,0.0251,0.0000
232,mlpppo_small_2agents_propfood_oracle,20,2,98,0,1.0000,0.0000,0,0.8158,0,0,0.0490,0.0000
233,mlpppo_small_2agents_propfood_oracle,20,0,106,0,1.0000,0.0000,0,0.7692,0,0,0.0296,0.0000
234,mlpppo_small_2agents_propfood_oracle,20,0,75,0,1.0000,0.0000,0,0.6447,0,0,0.0722,0.0000
235,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.6242,0,0,0.0960,0.0000
236,mlpppo_small_2agents_propfood_oracle,20,0,70,0,1.0000,0.0000,0,0.7802,0,0,0.0450,0.0000
