run,config_name,agent_id,steps,termination_reason,foods_collected,total_reward,success,satiety_remaining,foods_available
28,mlpppo_small_2agents_propfood_oracle,agent_0,232,completed_all_food,10,32.9500,True,199.00,10
28,mlpppo_small_2agents_propfood_oracle,agent_1,154,completed_all_food,10,23.1600,True,199.00,10
29,mlpppo_small_2agents_propfood_oracle,agent_0,269,completed_all_food,10,28.8650,True,196.00,10
29,mlpppo_small_2agents_propfood_oracle,agent_1,143,completed_all_food,10,28.1750,True,199.00,10
30,mlpppo_small_2agents_propfood_oracle,agent_0,130,completed_all_food,10,21.2200,True,199.00,10
30,mlpppo_small_2agents_propfood_oracle,agent_1,179,completed_all_food,10,40.0150,True,199.00,10
31,mlpppo_small_2agents_propfood_oracle,agent_0,208,completed_all_food,10,30.2500,True,199.00,10
31,mlpppo_small_2agents_propfood_oracle,agent_1,101,completed_all_food,10,21.4850,True,199.00,10
32,mlpppo_small_2agents_propfood_oracle,agent_0,135,completed_all_food,10,24.4950,True,199.00,10
32,mlpppo_small_2agents_propfood_oracle,agent_1,121,completed_all_food,10,19.6650,True,199.00,10
33,mlpppo_small_2agents_propfood_oracle,agent_0,168,completed_all_food,10,27.0700,True,199.00,10
33,mlpppo_small_2agents_propfood_oracle,agent_1,202,completed_all_food,10,35.3800,True,199.00,10
34,mlpppo_small_2agents_propfood_oracle,agent_0,184,completed_all_food,10,22.3700,True,199.00,10
34,mlpppo_small_2agents_propfood_oracle,agent_1,165,completed_all_food,10,32.0650,True,199.00,10
35,mlpppo_small_2agents_propfood_oracle,agent_0,179,completed_all_food,10,38.0150,True,199.00,10
35,mlpppo_small_2agents_propfood_oracle,agent_1,149,completed_all_food,10,33.6450,True,199.00,10
36,mlpppo_small_2agents_propfood_oracle,agent_0,113,completed_all_food,10,22.8450,True,199.00,10
36,mlpppo_small_2agents_propfood_oracle,agent_1,142,completed_all_food,10,22.0800,True,199.00,10
37,mlpppo_small_2agents_propfood_oracle,agent_0,133,completed_all_food,10,21.2850,True,199.00,10
37,mlpppo_small_2agents_propfood_oracle,agent_1,120,completed_all_food,10,16.8300,True,199.00,10
38,mlpppo_small_2agents_propfood_oracle,agent_0,143,completed_all_food,10,26.0950,True,199.00,10
38,mlpppo_small_2agents_propfood_oracle,agent_1,139,completed_all_food,10,23.9950,True,199.00,10
39,mlpppo_small_2agents_propfood_oracle,agent_0,120,completed_all_food,10,20.9100,True,199.00,10
39,mlpppo_small_2agents_propfood_oracle,agent_1,100,completed_all_food,10,20.4500,True,199.00,10
40,mlpppo_small_2agents_propfood_oracle,agent_0,213,completed_all_food,10,35.6650,True,199.00,10
40,mlpppo_small_2agents_propfood_oracle,agent_1,137,completed_all_food,10,35.2250,True,199.00,10
41,mlpppo_small_2agents_propfood_oracle,agent_0,157,completed_all_food,10,28.5250,True,199.00,10
41,mlpppo_small_2agents_propfood_oracle,agent_1,192,completed_all_food,10,42.3500,True,199.00,10
42,mlpppo_small_2agents_propfood_oracle,agent_0,122,completed_all_food,10,24.7200,True,199.00,10
42,mlpppo_small_2agents_propfood_oracle,agent_1,78,completed_all_food,10,24.1200,True,199.00,10
43,mlpppo_small_2agents_propfood_oracle,agent_0,156,completed_all_food,10,18.2500,True,199.00,10
43,mlpppo_small_2agents_propfood_oracle,agent_1,112,completed_all_food,10,23.4500,True,199.00,10
44,mlpppo_small_2agents_propfood_oracle,agent_0,240,completed_all_food,10,35.9100,True,199.00,10
44,mlpppo_small_2agents_propfood_oracle,agent_1,121,completed_all_food,10,27.8450,True,199.00,10
45,mlpppo_small_2agents_propfood_oracle,agent_0,203,completed_all_food,10,34.4550,True,199.00,10
