arm,seed,success,foods,episodes,converged,onset,evasion_rate,temp_comfort,peak_action_density
wt_frozen_atlas,1,18.666666666666668,5.16,600,True,509,8.566433566433567,0.7324590676308343,2.6185524463653564
wt_frozen_atlas,2,6.0,3.486666666666667,600,True,1,9.380530973451327,0.6717359289762221,2.4986438751220703
wt_frozen_atlas,3,29.333333333333332,5.94,600,True,456,2.4208566108007448,0.6956614589055705,2.4058444499969482
wt_frozen_atlas,4,20.666666666666668,5.253333333333333,600,True,517,2.8282828282828283,0.6445204675745188,2.9711122512817383
wt_frozen_atlas,5,2.0,2.3333333333333335,600,True,1,2.949061662198391,0.4259473441344142,2.4059195518493652
wt_frozen_atlas,6,1.3333333333333335,1.9933333333333334,600,True,1,1.4450867052023122,0.4241772632473007,2.3861920833587646
wt_frozen_atlas,7,4.0,3.06,600,True,1,3.40632603406326,0.5005539260450346,2.370842456817627
wt_frozen_atlas,8,7.333333333333333,3.1866666666666665,600,True,1,6.422018348623854,0.4838782519861955,2.6767115592956543
wt_frozen_atlas,9,20.0,5.213333333333333,600,True,452,11.418685121107266,0.7295640447952848,2.5593619346618652
wt_frozen_atlas,10,12.0,3.993333333333333,600,True,523,2.691511387163561,0.5799527620783825,2.49497389793396
wt_frozen_atlas,11,2.0,2.533333333333333,600,True,1,4.5822102425876015,0.4399705864913442,2.6159555912017822
wt_frozen_atlas,12,11.333333333333332,4.14,600,True,1,6.457925636007827,0.5574823149874639,2.5060055255889893
wt_frozen_atlas,13,4.666666666666667,2.9,600,True,1,8.12807881773399,0.4466272290460065,2.8257548809051514
wt_frozen_atlas,14,0.0,2.2933333333333334,600,True,1,13.276836158192094,0.33819431712825015,2.5951054096221924
wt_frozen_atlas,15,13.333333333333334,4.16,600,True,194,6.570841889117044,0.5539047590166798,2.3707258701324463
wt_frozen_atlas,16,7.333333333333333,3.8466666666666667,600,True,1,23.62204724409449,0.5400504523073476,3.6237924098968506
wt_frozen_atlas,17,0.0,2.2,600,True,1,24.01129943502825,0.2904482466183591,4.3917622566223145
wt_frozen_atlas,18,42.0,6.513333333333334,600,True,488,11.864406779661017,0.7381521169356572,2.6380486488342285
wt_frozen_atlas,19,4.666666666666667,3.24,600,True,1,4.0189125295508275,0.501811075924984,2.865995407104492
wt_frozen_atlas,20,34.66666666666667,6.3133333333333335,600,True,478,8.422939068100359,0.6552840050684436,2.7478268146514893
wt_frozen_atlas,21,22.0,5.32,600,True,405,1.7751479289940828,0.6918216322544675,2.420811176300049
wt_frozen_atlas,22,6.666666666666667,3.6466666666666665,600,True,1,8.219178082191782,0.5532314587470156,2.3667688369750977
wt_frozen_atlas,23,3.3333333333333335,3.1533333333333333,600,True,1,4.176334106728538,0.5104228693780902,2.370882034301758
wt_frozen_atlas,24,17.333333333333336,4.46,600,True,510,6.730769230769231,0.5733382577483662,2.3616583347320557
wt_frozen_atlas,25,22.666666666666664,5.293333333333333,600,True,571,2.6929982046678638,0.8270225492923363,2.450268030166626
wt_frozen_atlas,26,13.333333333333334,4.766666666666667,600,True,25,2.8397565922920895,0.6126932354445894,2.656916856765747
wt_frozen_atlas,27,5.333333333333334,2.7066666666666666,600,True,1,9.866666666666667,0.3541107886059253,2.5919058322906494
wt_frozen_atlas,28,2.0,2.4466666666666668,600,True,1,1.6348773841961852,0.4332449615420389,2.574521541595459
wt_frozen_atlas,29,1.3333333333333335,2.433333333333333,600,True,1,0.9505703422053232,0.804316191311244,3.619816780090332
wt_frozen_atlas,30,38.0,6.473333333333334,600,True,437,13.402061855670103,0.6464799510866152,2.8722329139709473
wt_frozen_atlas,31,13.333333333333334,4.533333333333333,600,True,90,2.5688073394495414,0.7936978895679851,2.6847147941589355
wt_frozen_atlas,32,0.6666666666666667,2.0866666666666664,600,True,1,0.5194805194805194,0.5890542675895428,4.907261848449707
wt_frozen_atlas,33,4.666666666666667,2.7866666666666666,600,True,1,2.088772845953003,0.4725089803537608,2.483633041381836
wt_frozen_atlas,34,28.666666666666668,5.8933333333333335,600,True,283,2.722323049001815,0.7191600789583071,2.5317306518554688
wt_frozen_atlas,35,24.88888888888889,5.448888888888889,900,True,814,9.14419695193435,0.6646486823370708,2.4737112522125244
wt_frozen_atlas,36,9.333333333333334,3.7533333333333334,600,True,1,7.494646680942184,0.5058707864085282,2.3640058040618896
wt_frozen_atlas,37,4.666666666666667,2.7133333333333334,600,True,1,4.632152588555858,0.43908688919807576,2.620789051055908
wt_frozen_atlas,38,10.666666666666668,3.8866666666666667,600,True,214,8.61344537815126,0.5054784609004783,2.474555253982544
wt_frozen_atlas,39,3.3333333333333335,2.3666666666666667,600,True,1,2.689075630252101,0.9321216830639727,4.010140895843506
wt_frozen_atlas,40,2.666666666666667,2.78,600,True,1,24.022346368715084,0.2957660806264882,3.2599315643310547
wt_frozen_atlas,41,13.333333333333334,4.626666666666667,600,True,181,11.669658886894076,0.5983080211985259,2.3915650844573975
wt_frozen_atlas,42,3.3333333333333335,2.8466666666666667,600,True,1,2.849740932642487,0.4502516082743169,2.361973762512207
wt_frozen_atlas,43,6.666666666666667,3.5,600,True,1,7.641921397379912,0.5047578116364749,3.1072723865509033
wt_frozen_atlas,44,6.0,4.04,600,True,1,4.016913319238901,0.5911843818661737,4.44086217880249
wt_frozen_atlas,45,22.666666666666664,5.573333333333333,600,True,555,13.345521023765997,0.6021647383560081,2.714635133743286
wt_frozen_atlas,46,5.333333333333334,3.953333333333333,600,True,1,2.6726057906458798,0.5461927174743774,2.370901584625244
wt_frozen_atlas,47,9.333333333333334,4.28,600,True,1,2.2587268993839835,0.5900807776723889,2.387221097946167
wt_frozen_atlas,48,42.22222222222222,6.728888888888889,900,True,526,15.731573157315731,0.6952293570315141,3.3476884365081787
wt_frozen_atlas,49,20.0,4.953333333333333,600,True,206,7.090909090909091,0.6476188359827433,2.680616855621338
wt_frozen_atlas,50,12.666666666666668,4.333333333333333,600,True,303,2.768166089965398,0.857786768631754,3.521333694458008
wt_frozen_atlas,51,46.0,6.88,600,True,566,10.0,0.7201056803321525,2.6274516582489014
wt_frozen_atlas,52,8.666666666666668,4.233333333333333,600,True,1,2.2869022869022873,0.5871094305521003,2.8216617107391357
wt_frozen_atlas,53,12.0,4.2,600,True,155,2.5751072961373396,0.6380806218905664,2.725376605987549
wt_frozen_atlas,54,4.666666666666667,3.2933333333333334,600,True,1,7.727272727272727,0.4921072611548165,2.3544883728027344
wt_frozen_atlas,55,22.0,5.18,600,True,527,2.4299065420560746,0.7627221632448155,2.602726936340332
wt_frozen_atlas,56,4.666666666666667,3.0733333333333333,600,True,1,6.112469437652812,0.46556049715853826,2.698352813720703
wt_frozen_atlas,57,10.666666666666668,4.6,600,True,1,2.5951557093425603,0.8375090069316694,2.9106059074401855
wt_frozen_atlas,58,4.666666666666667,3.046666666666667,600,True,1,4.872389791183295,0.4829797904052147,2.4862732887268066
wt_frozen_atlas,59,7.333333333333333,3.8333333333333335,600,True,1,5.664488017429194,0.5311944788519036,2.501495599746704
wt_frozen_atlas,60,3.3333333333333335,2.8333333333333335,600,True,1,2.866779089376054,0.9285969219012327,2.8255207538604736
wt_frozen_atlas,61,3.3333333333333335,3.3733333333333335,600,True,1,2.6252983293556085,0.5103265929314195,2.353639841079712
wt_frozen_atlas,62,5.333333333333334,3.8,600,True,1,2.333931777378815,0.826288076052206,2.8435730934143066
wt_frozen_atlas,63,16.666666666666664,4.48,600,True,295,27.999999999999996,0.5739829786599475,2.813385486602783
wt_frozen_atlas,64,2.666666666666667,2.84,600,True,1,2.961672473867596,0.87262101035804,2.8821253776550293
rn_frozen_atlas,1,42.0,6.8133333333333335,600,True,437,11.664074650077758,0.7277000503304607,2.6596131324768066
rn_frozen_atlas,2,9.333333333333334,4.413333333333333,600,True,1,14.237288135593223,0.5930826934876281,2.5559277534484863
rn_frozen_atlas,3,4.0,3.2733333333333334,600,True,1,7.282913165266107,0.38873929423507536,2.5685622692108154
rn_frozen_atlas,4,3.3333333333333335,2.94,600,True,1,3.4416826003824093,0.8233572100885823,3.32539439201355
rn_frozen_atlas,5,1.3333333333333335,2.1266666666666665,600,True,1,2.512562814070352,0.8638067352937772,3.177016258239746
