run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1,480,-1.350000000000076,-1.350000000000076,480,starved,False,1,10,0.0,0.03292181069958848,0,0,False,nan
2,560,5.549999999999876,5.549999999999876,560,starved,False,2,10,0.0,0.05515438247011952,0,0,False,nan
3,800,13.700000000000209,13.700000000000209,800,starved,False,5,10,0.0,0.11188991836050659,0,0,False,nan
4,640,7.02999999999988,7.02999999999988,640,starved,False,3,10,0.0,0.053643385728947224,0,0,False,nan
5,922,35.76000000000036,35.76000000000036,922,completed_all_food,True,10,10,250.0,0.1389980373864951,0,0,False,nan
6,606,9.449999999999982,9.449999999999982,606,starved,False,3,10,0.0,0.06657151222368614,0,0,False,nan
7,400,-3.5699999999999976,-3.5699999999999976,400,starved,False,0,10,0.0,0.0,0,0,False,nan
8,467,0.6949999999998493,0.6949999999998493,467,starved,False,1,10,0.0,0.08955223880597014,0,0,False,nan
9,560,2.9799999999998636,2.9799999999998636,560,starved,False,2,10,0.0,0.03170541773278451,0,0,False,nan
10,700,14.790000000000138,14.790000000000138,700,starved,False,4,10,0.0,0.11229071269684987,0,0,False,nan
11,480,1.47999999999994,1.47999999999994,480,starved,False,1,10,0.0,0.039473684210526314,0,0,False,nan
12,640,6.410000000000032,6.410000000000032,640,starved,False,3,10,0.0,0.043763647169589505,0,0,False,nan
13,1000,35.92000000000007,35.92000000000007,1001,max_steps,False,8,10,40.0,0.07630244703269097,0,0,False,nan
14,560,-0.7700000000001914,-0.7700000000001914,560,starved,False,2,10,0.0,0.10492256637168142,0,0,False,nan
15,560,6.06999999999994,6.06999999999994,560,starved,False,2,10,0.0,0.05298284164757586,0,0,False,nan
16,720,12.750000000000345,12.750000000000345,720,starved,False,4,10,0.0,0.08986564534692877,0,0,False,nan
17,641,40.925000000000104,40.925000000000104,641,completed_all_food,True,10,10,328.0,0.2708994638532284,0,0,False,nan
18,925,29.714999999999847,29.714999999999847,925,starved,False,9,10,0.0,0.22422581271435313,0,0,False,nan
19,640,19.090000000000412,19.090000000000412,640,starved,False,3,10,0.0,0.13672257954771144,0,0,False,nan
20,1000,40.8600000000002,40.8600000000002,1001,max_steps,False,9,10,100.0,0.12274775815820083,0,0,False,nan
21,1000,27.350000000000467,27.350000000000467,1001,max_steps,False,9,10,85.0,0.07951375914110918,0,0,False,nan
22,913,46.604999999999606,46.604999999999606,913,completed_all_food,True,10,10,288.0,0.1472695055423243,0,0,False,nan
23,1000,38.4699999999998,38.4699999999998,1001,max_steps,False,9,10,120.0,0.08059946933873162,0,0,False,nan
24,480,0.1299999999998782,0.1299999999998782,480,starved,False,1,10,0.0,0.03932584269662921,0,0,False,nan
25,720,6.300000000000001,6.300000000000001,720,starved,False,4,10,0.0,0.08931902210036557,0,0,False,nan
26,640,3.199999999999827,3.199999999999827,640,starved,False,3,10,0.0,0.040053449824923426,0,0,False,nan
27,560,5.309999999999919,5.309999999999919,560,starved,False,2,10,0.0,0.08232148824774423,0,0,False,nan
28,400,-3.9399999999999915,-3.9399999999999915,400,starved,False,0,10,0.0,0.0,0,0,False,nan
29,798,15.970000000000532,15.970000000000532,798,starved,False,6,10,0.0,0.20576942690354702,0,0,False,nan
30,756,41.190000000000225,41.190000000000225,756,completed_all_food,True,10,10,264.0,0.23715097009357455,0,0,False,nan
31,560,4.89999999999992,4.89999999999992,560,starved,False,2,10,0.0,0.03680810780710547,0,0,False,nan
32,548,3.459999999999857,3.459999999999857,548,starved,False,2,10,0.0,0.057352941176470586,0,0,False,nan
33,600,13.93000000000012,13.93000000000012,600,starved,False,3,10,0.0,0.15099204969519966,0,0,False,nan
34,495,2.8849999999998257,2.8849999999998257,495,starved,False,2,10,0.0,0.24876543209876545,0,0,False,nan
35,400,-4.3399999999999865,-4.3399999999999865,400,starved,False,0,10,0.0,0.0,0,0,False,nan
36,620,8.170000000000055,8.170000000000055,620,starved,False,3,10,0.0,0.133298755186722,0,0,False,nan
37,624,10.130000000000415,10.130000000000415,624,starved,False,4,10,0.0,0.21501166789486612,0,0,False,nan
38,437,3.004999999999834,3.004999999999834,437,starved,False,1,10,0.0,0.2972972972972973,0,0,False,nan
39,640,6.889999999999819,6.889999999999819,640,starved,False,3,10,0.0,0.07642343836373687,0,0,False,nan
40,400,-7.6299999999999875,-7.6299999999999875,400,starved,False,0,10,0.0,0.0,0,0,False,nan
41,587,6.264999999999947,6.264999999999947,587,starved,False,3,10,0.0,0.10601438545545157,0,0,False,nan
42,562,8.8399999999999,8.8399999999999,562,starved,False,3,10,0.0,0.1617713238593772,0,0,False,nan
43,640,8.400000000000198,8.400000000000198,640,starved,False,3,10,0.0,0.098471078148272,0,0,False,nan
44,800,19.140000000000168,19.140000000000168,800,starved,False,5,10,0.0,0.10217901974764496,0,0,False,nan
45,759,12.93500000000046,12.93500000000046,759,starved,False,5,10,0.0,0.13063800373950749,0,0,False,nan
46,555,3.4449999999997996,3.4449999999997996,555,starved,False,2,10,0.0,0.0721689497716895,0,0,False,nan
47,400,-12.69999999999999,-12.69999999999999,400,starved,False,0,10,0.0,0.0,0,0,False,nan
48,551,2.704999999999778,2.704999999999778,551,starved,False,3,10,0.0,0.1829531267733515,0,0,False,nan
49,948,24.0900000000004,24.0900000000004,948,starved,False,7,10,0.0,0.12830713660654222,0,0,False,nan
50,400,-11.569999999999993,-11.569999999999993,400,starved,False,0,10,0.0,0.0,0,0,False,nan
51,777,12.615000000000162,12.615000000000162,777,starved,False,5,10,0.0,0.0779380349409993,0,0,False,nan
52,480,3.5999999999999748,3.5999999999999748,480,starved,False,1,10,0.0,0.024193548387096774,0,0,False,nan
