run,config_name,agent_id,steps,termination_reason,foods_collected,total_reward,success,satiety_remaining,foods_available
1,lstmppo_small_5agents_temporal_no_pheromone,agent_0,719,starved,4,2.7750,False,0.00,10
1,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,3.4850,False,0.00,10
1,lstmppo_small_5agents_temporal_no_pheromone,agent_2,961,starved,7,13.3450,False,0.00,10
1,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,-0.9550,False,0.00,10
1,lstmppo_small_5agents_temporal_no_pheromone,agent_4,483,starved,2,1.8750,False,0.00,10
2,lstmppo_small_5agents_temporal_no_pheromone,agent_0,561,starved,2,2.0250,False,0.00,10
2,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,14.4250,False,0.00,10
2,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-1.1750,False,0.00,10
2,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-0.3950,False,0.00,10
2,lstmppo_small_5agents_temporal_no_pheromone,agent_4,551,starved,2,1.4350,False,0.00,10
3,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,2.4850,False,0.00,10
3,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,6.1650,False,0.00,10
3,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,16.0850,False,0.00,10
3,lstmppo_small_5agents_temporal_no_pheromone,agent_3,674,starved,4,-1.1000,False,0.00,10
3,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,2.0850,False,0.00,10
4,lstmppo_small_5agents_temporal_no_pheromone,agent_0,651,starved,4,0.4150,False,0.00,10
4,lstmppo_small_5agents_temporal_no_pheromone,agent_1,579,starved,3,-0.0250,False,0.00,10
4,lstmppo_small_5agents_temporal_no_pheromone,agent_2,471,starved,1,0.7150,False,0.00,10
4,lstmppo_small_5agents_temporal_no_pheromone,agent_3,411,starved,1,-2.4450,False,0.00,10
4,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,-0.9550,False,0.00,10
5,lstmppo_small_5agents_temporal_no_pheromone,agent_0,561,starved,2,5.0250,False,0.00,10
5,lstmppo_small_5agents_temporal_no_pheromone,agent_1,1001,max_steps,8,13.7200,False,40.00,10
5,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,completed_all_food,10,23.6050,True,345.00,10
5,lstmppo_small_5agents_temporal_no_pheromone,agent_3,502,starved,2,0.5200,False,0.00,10
5,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,-9.5350,False,0.00,10
6,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-3.5950,False,0.00,10
6,lstmppo_small_5agents_temporal_no_pheromone,agent_1,498,starved,2,7.8400,False,0.00,10
6,lstmppo_small_5agents_temporal_no_pheromone,agent_2,441,starved,1,0.3650,False,0.00,10
6,lstmppo_small_5agents_temporal_no_pheromone,agent_3,721,starved,4,4.1050,False,0.00,10
6,lstmppo_small_5agents_temporal_no_pheromone,agent_4,809,starved,6,15.8050,False,0.00,10
7,lstmppo_small_5agents_temporal_no_pheromone,agent_0,822,starved,7,15.9800,False,0.00,10
7,lstmppo_small_5agents_temporal_no_pheromone,agent_1,721,starved,4,5.1050,False,0.00,10
7,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,4.0450,False,0.00,10
7,lstmppo_small_5agents_temporal_no_pheromone,agent_3,464,starved,2,-1.0100,False,0.00,10
7,lstmppo_small_5agents_temporal_no_pheromone,agent_4,641,starved,3,14.1450,False,0.00,10
8,lstmppo_small_5agents_temporal_no_pheromone,agent_0,498,starved,2,3.5800,False,0.00,10
8,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,2.1650,False,0.00,10
8,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,-1.7950,False,0.00,10
8,lstmppo_small_5agents_temporal_no_pheromone,agent_3,401,starved,0,-0.1950,False,0.00,10
8,lstmppo_small_5agents_temporal_no_pheromone,agent_4,638,starved,4,3.7000,False,0.00,10
9,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-4.8550,False,0.00,10
9,lstmppo_small_5agents_temporal_no_pheromone,agent_1,662,starved,4,8.7800,False,0.00,10
9,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,2.9850,False,0.00,10
9,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,-0.3750,False,0.00,10
9,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,3.7650,False,0.00,10
10,lstmppo_small_5agents_temporal_no_pheromone,agent_0,641,starved,3,5.9450,False,0.00,10
10,lstmppo_small_5agents_temporal_no_pheromone,agent_1,455,starved,1,3.3350,False,0.00,10
10,lstmppo_small_5agents_temporal_no_pheromone,agent_2,512,starved,2,-4.3500,False,0.00,10
10,lstmppo_small_5agents_temporal_no_pheromone,agent_3,490,starved,2,2.9400,False,0.00,10
10,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,15.0250,False,0.00,10
11,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-4.7550,False,0.00,10
11,lstmppo_small_5agents_temporal_no_pheromone,agent_1,801,starved,5,25.5250,False,0.00,10
11,lstmppo_small_5agents_temporal_no_pheromone,agent_2,721,starved,4,3.8450,False,0.00,10
11,lstmppo_small_5agents_temporal_no_pheromone,agent_3,641,starved,3,10.6050,False,0.00,10
11,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,-1.2950,False,0.00,10
12,lstmppo_small_5agents_temporal_no_pheromone,agent_0,530,starved,3,3.7600,False,0.00,10
12,lstmppo_small_5agents_temporal_no_pheromone,agent_1,646,starved,4,7.4600,False,0.00,10
12,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-3.1550,False,0.00,10
12,lstmppo_small_5agents_temporal_no_pheromone,agent_3,486,starved,2,2.9400,False,0.00,10
12,lstmppo_small_5agents_temporal_no_pheromone,agent_4,763,starved,5,13.5550,False,0.00,10
13,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-5.4950,False,0.00,10
13,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,-1.0150,False,0.00,10
13,lstmppo_small_5agents_temporal_no_pheromone,agent_2,638,starved,4,14.9800,False,0.00,10
13,lstmppo_small_5agents_temporal_no_pheromone,agent_3,566,starved,3,7.2400,False,0.00,10
13,lstmppo_small_5agents_temporal_no_pheromone,agent_4,939,starved,8,15.4750,False,0.00,10
14,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,4.4650,False,0.00,10
14,lstmppo_small_5agents_temporal_no_pheromone,agent_1,721,starved,4,8.3050,False,0.00,10
14,lstmppo_small_5agents_temporal_no_pheromone,agent_2,545,starved,3,9.8250,False,0.00,10
14,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-0.9350,False,0.00,10
14,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,-3.2750,False,0.00,10
15,lstmppo_small_5agents_temporal_no_pheromone,agent_0,572,starved,3,3.6300,False,0.00,10
15,lstmppo_small_5agents_temporal_no_pheromone,agent_1,427,starved,3,0.6550,False,0.00,10
15,lstmppo_small_5agents_temporal_no_pheromone,agent_2,774,completed_all_food,10,24.6000,True,361.00,10
15,lstmppo_small_5agents_temporal_no_pheromone,agent_3,641,starved,3,11.3050,False,0.00,10
15,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,1.7050,False,0.00,10
16,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,-3.5750,False,0.00,10
16,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,4.6450,False,0.00,10
16,lstmppo_small_5agents_temporal_no_pheromone,agent_2,782,completed_all_food,10,23.1000,True,378.00,10
16,lstmppo_small_5agents_temporal_no_pheromone,agent_3,495,starved,2,-2.2450,False,0.00,10
16,lstmppo_small_5agents_temporal_no_pheromone,agent_4,550,starved,2,-4.1400,False,0.00,10
17,lstmppo_small_5agents_temporal_no_pheromone,agent_0,581,starved,3,5.0450,False,0.00,10
17,lstmppo_small_5agents_temporal_no_pheromone,agent_1,717,starved,4,8.6850,False,0.00,10
17,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,-7.3750,False,0.00,10
17,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-6.2150,False,0.00,10
17,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-8.7350,False,0.00,10
18,lstmppo_small_5agents_temporal_no_pheromone,agent_0,561,starved,2,-2.4550,False,0.00,10
18,lstmppo_small_5agents_temporal_no_pheromone,agent_1,849,starved,7,22.8850,False,0.00,10
18,lstmppo_small_5agents_temporal_no_pheromone,agent_2,878,starved,6,12.8400,False,0.00,10
18,lstmppo_small_5agents_temporal_no_pheromone,agent_3,1001,max_steps,9,20.6200,False,116.00,10
18,lstmppo_small_5agents_temporal_no_pheromone,agent_4,801,starved,5,10.2050,False,0.00,10
19,lstmppo_small_5agents_temporal_no_pheromone,agent_0,610,starved,3,-1.9200,False,0.00,10
19,lstmppo_small_5agents_temporal_no_pheromone,agent_1,582,starved,4,11.0600,False,0.00,10
19,lstmppo_small_5agents_temporal_no_pheromone,agent_2,630,completed_all_food,10,17.5400,True,399.00,10
19,lstmppo_small_5agents_temporal_no_pheromone,agent_3,725,starved,5,3.9050,False,0.00,10
19,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-1.3350,False,0.00,10
20,lstmppo_small_5agents_temporal_no_pheromone,agent_0,641,starved,3,10.4850,False,0.00,10
20,lstmppo_small_5agents_temporal_no_pheromone,agent_1,641,starved,3,-5.2750,False,0.00,10
20,lstmppo_small_5agents_temporal_no_pheromone,agent_2,490,starved,2,14.5800,False,0.00,10
20,lstmppo_small_5agents_temporal_no_pheromone,agent_3,602,starved,3,2.2800,False,0.00,10
20,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,-0.6350,False,0.00,10
21,lstmppo_small_5agents_temporal_no_pheromone,agent_0,815,starved,6,25.4350,False,0.00,10
21,lstmppo_small_5agents_temporal_no_pheromone,agent_1,785,starved,5,10.3050,False,0.00,10
21,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,15.4850,False,0.00,10
21,lstmppo_small_5agents_temporal_no_pheromone,agent_3,880,starved,6,23.3500,False,0.00,10
21,lstmppo_small_5agents_temporal_no_pheromone,agent_4,482,starved,2,-3.7600,False,0.00,10
22,lstmppo_small_5agents_temporal_no_pheromone,agent_0,462,starved,1,-4.9400,False,0.00,10
22,lstmppo_small_5agents_temporal_no_pheromone,agent_1,721,starved,4,1.5050,False,0.00,10
22,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,3.5850,False,0.00,10
22,lstmppo_small_5agents_temporal_no_pheromone,agent_3,471,starved,1,-7.2850,False,0.00,10
22,lstmppo_small_5agents_temporal_no_pheromone,agent_4,641,starved,3,1.7650,False,0.00,10
23,lstmppo_small_5agents_temporal_no_pheromone,agent_0,794,starved,5,-0.0800,False,0.00,10
23,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,0,-4.4350,False,0.00,10
23,lstmppo_small_5agents_temporal_no_pheromone,agent_2,961,starved,7,14.7250,False,0.00,10
23,lstmppo_small_5agents_temporal_no_pheromone,agent_3,721,starved,4,5.9050,False,0.00,10
23,lstmppo_small_5agents_temporal_no_pheromone,agent_4,516,starved,2,8.3100,False,0.00,10
24,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,-0.7350,False,0.00,10
24,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,-1.1750,False,0.00,10
24,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,-3.1350,False,0.00,10
24,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,0.2850,False,0.00,10
24,lstmppo_small_5agents_temporal_no_pheromone,agent_4,1001,max_steps,8,24.9000,False,40.00,10
25,lstmppo_small_5agents_temporal_no_pheromone,agent_0,482,starved,2,8.2800,False,0.00,10
25,lstmppo_small_5agents_temporal_no_pheromone,agent_1,801,starved,5,5.2450,False,0.00,10
25,lstmppo_small_5agents_temporal_no_pheromone,agent_2,641,starved,3,13.1450,False,0.00,10
25,lstmppo_small_5agents_temporal_no_pheromone,agent_3,718,starved,5,20.6000,False,0.00,10
25,lstmppo_small_5agents_temporal_no_pheromone,agent_4,749,starved,5,3.9650,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_0,721,starved,4,0.3850,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_1,806,starved,7,14.4800,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_2,606,starved,3,5.8200,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_3,714,starved,4,2.3800,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,2.0450,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_0,505,starved,2,9.1450,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_1,537,starved,3,9.2650,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,4.5650,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-8.8150,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,4.7850,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_0,553,starved,2,-1.4150,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,3.4850,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_2,641,starved,3,2.7450,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_3,721,starved,4,11.7650,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_4,641,starved,3,3.3450,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_0,641,starved,3,6.1050,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_1,804,starved,6,9.6900,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_2,721,starved,4,12.1450,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,8.2250,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_4,918,starved,8,32.3600,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-3.8750,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_1,932,starved,9,20.4300,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_2,816,starved,6,12.9500,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-6.4750,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_4,753,starved,5,8.7250,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_0,420,starved,1,5.1900,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_1,438,starved,1,2.7400,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,3.5450,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_3,485,starved,2,0.0850,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_4,560,starved,2,8.3300,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_0,641,starved,3,3.2450,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_1,516,starved,2,-0.4100,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_2,790,starved,6,11.9000,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_3,721,starved,4,15.4050,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_4,420,starved,1,1.4900,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_0,881,starved,6,18.1250,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_1,801,starved,5,11.1850,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_2,641,starved,3,5.7650,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_3,723,starved,5,19.5350,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_4,881,starved,6,12.5650,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_0,690,starved,5,5.4400,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,1,-1.9750,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_2,641,starved,3,7.2450,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_3,754,starved,5,13.0800,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_4,887,starved,7,14.7150,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,1.1050,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_1,801,starved,5,11.7050,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_2,1001,max_steps,9,23.8800,False,38.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_3,881,starved,6,18.6250,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_4,989,completed_all_food,10,24.5650,True,103.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_0,730,starved,6,15.8600,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_1,725,starved,5,6.6050,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_2,987,completed_all_food,10,21.1750,True,214.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,4.2250,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_4,745,starved,5,8.4850,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,4.4650,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_1,801,starved,5,-3.3750,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_2,619,starved,4,4.7150,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_3,1001,max_steps,9,24.6600,False,120.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,6.4050,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_0,413,starved,1,1.1250,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,5.7450,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,4.2650,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,2.7650,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,8.0850,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_0,752,starved,5,26.8900,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_1,609,starved,3,2.4450,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_2,569,starved,3,4.8850,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_3,401,starved,0,-5.3350,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-0.6150,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_0,801,starved,5,15.8450,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_1,723,completed_all_food,10,19.1950,True,298.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,3.3250,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_3,961,starved,7,14.8050,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_4,504,starved,3,3.0900,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_0,744,starved,5,17.7500,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_1,513,starved,2,-4.5950,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_2,546,starved,2,3.7200,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_3,723,starved,5,6.3950,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,-12.8950,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,-0.8550,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_1,707,starved,4,-1.2050,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,8.3250,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_3,781,starved,6,15.4050,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_4,438,starved,1,-3.2800,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-4.9350,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,-8.3150,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_2,668,starved,4,10.7900,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_3,801,starved,5,8.5450,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,-2.1350,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-2.4950,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_1,757,starved,5,21.3650,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,starved,5,1.5250,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_3,1001,max_steps,8,17.6000,False,40.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_4,551,starved,2,0.6750,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_0,703,starved,4,1.5350,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_1,426,starved,2,-2.0000,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-2.1950,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_3,670,starved,4,9.5400,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,4.3250,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_0,800,starved,6,10.0900,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_1,881,starved,6,9.2050,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_2,454,starved,1,0.4200,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_3,624,starved,3,5.4500,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_4,801,starved,5,12.4850,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_0,561,starved,2,10.5450,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_1,545,starved,2,-5.0550,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_2,997,starved,9,23.7850,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_3,749,starved,5,18.2650,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_4,617,starved,3,-0.5750,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_0,482,starved,2,6.1600,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_1,797,starved,5,7.2450,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,-2.2150,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_3,401,starved,0,1.9650,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_4,864,starved,6,25.3500,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_0,649,completed_all_food,10,38.4850,True,322.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_1,630,starved,6,11.8000,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_2,961,starved,7,9.1250,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_3,688,starved,4,8.6300,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,0.8050,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_0,756,starved,5,6.7500,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,0,-6.8950,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,0.6450,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_3,801,starved,5,7.9050,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_4,502,starved,3,0.2800,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_0,598,starved,3,11.3200,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_1,915,starved,7,9.7750,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_2,746,starved,6,22.4200,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_3,446,starved,1,-1.2200,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-5.1950,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_0,950,completed_all_food,10,19.3000,True,214.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,0,-0.8550,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,3.5650,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_3,508,completed_all_food,10,24.9900,True,399.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_4,405,starved,1,-0.5750,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_0,491,starved,2,7.8750,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_1,508,starved,2,-0.9700,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-6.6950,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_3,721,starved,4,15.7250,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-0.4950,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_0,419,starved,1,-0.6250,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,8.9650,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_2,466,starved,3,6.6800,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_3,883,completed_all_food,10,16.5950,True,243.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_4,641,starved,3,8.9450,False,0.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_0,911,completed_all_food,10,22.4550,True,194.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,-0.1750,False,0.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,-1.0950,False,0.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_3,1001,max_steps,8,12.1600,False,23.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_4,692,starved,4,3.6900,False,0.00,10
56,lstmppo_small_5agents_temporal_no_pheromone,agent_0,425,completed_all_food,10,29.6250,True,399.00,10
