run,config_name,agent_id,steps,termination_reason,foods_collected,total_reward,success,satiety_remaining,foods_available
26,lstmppo_small_5agents_temporal_no_pheromone,agent_1,809,completed_all_food,10,19.1450,True,194.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_2,641,starved,3,9.4450,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_3,991,starved,9,31.8350,False,0.00,10
26,lstmppo_small_5agents_temporal_no_pheromone,agent_4,641,starved,3,4.5850,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_0,472,starved,1,3.4100,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_1,704,starved,4,16.0900,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,-1.5350,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_3,726,starved,5,2.7400,False,0.00,10
27,lstmppo_small_5agents_temporal_no_pheromone,agent_4,972,starved,8,15.1700,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_0,581,starved,3,5.9450,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_1,405,starved,1,-1.2950,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,starved,5,1.0250,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_3,640,starved,3,0.3900,False,0.00,10
28,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,-3.0950,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_0,592,starved,3,10.9300,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_1,530,starved,2,1.4400,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,6.4450,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,0.5450,False,0.00,10
29,lstmppo_small_5agents_temporal_no_pheromone,agent_4,492,starved,2,4.7700,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-2.7550,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_1,1001,max_steps,8,14.2200,False,7.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_2,766,starved,5,4.2000,False,0.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_3,1001,max_steps,9,18.8800,False,120.00,10
30,lstmppo_small_5agents_temporal_no_pheromone,agent_4,721,starved,4,12.9050,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_0,681,starved,4,12.7450,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,0,1.0250,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_2,697,starved,4,11.2250,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-1.3950,False,0.00,10
31,lstmppo_small_5agents_temporal_no_pheromone,agent_4,610,starved,3,9.0400,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_0,561,starved,2,3.5650,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,-0.3150,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-6.3750,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_3,563,starved,3,7.2750,False,0.00,10
32,lstmppo_small_5agents_temporal_no_pheromone,agent_4,968,starved,8,15.7100,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_0,881,starved,6,10.7450,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_1,523,starved,3,3.6750,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,9.6050,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_3,877,starved,8,16.2850,False,0.00,10
33,lstmppo_small_5agents_temporal_no_pheromone,agent_4,1001,max_steps,9,25.3000,False,49.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_0,423,starved,1,2.1550,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_1,708,completed_all_food,10,22.1300,True,337.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,starved,5,8.4050,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,1.6250,False,0.00,10
34,lstmppo_small_5agents_temporal_no_pheromone,agent_4,995,starved,8,24.1750,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,-6.2350,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_1,644,starved,4,9.0900,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-3.9950,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,-1.6750,False,0.00,10
35,lstmppo_small_5agents_temporal_no_pheromone,agent_4,548,starved,3,2.4900,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_0,765,starved,5,10.2250,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,0,-1.2550,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,starved,5,10.1050,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,-3.2150,False,0.00,10
36,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-4.0150,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_0,440,starved,1,-1.1900,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_1,881,starved,6,4.1050,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_2,994,starved,8,16.5400,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_3,536,starved,2,3.7900,False,0.00,10
37,lstmppo_small_5agents_temporal_no_pheromone,agent_4,465,starved,1,8.5850,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_0,710,completed_all_food,10,21.3800,True,399.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_1,546,starved,2,7.5400,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,-5.2350,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_3,641,starved,3,-2.6350,False,0.00,10
38,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,5.8850,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_0,607,starved,3,8.2750,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_1,608,starved,5,10.1300,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_2,794,starved,5,15.9200,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_3,535,starved,2,3.8550,False,0.00,10
39,lstmppo_small_5agents_temporal_no_pheromone,agent_4,603,starved,3,2.6150,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_0,721,starved,4,16.7250,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_1,1001,max_steps,9,25.8400,False,120.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_2,472,starved,1,-3.6300,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_3,640,starved,4,10.0900,False,0.00,10
40,lstmppo_small_5agents_temporal_no_pheromone,agent_4,606,starved,3,6.2800,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_0,914,completed_all_food,10,36.8200,True,287.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_1,469,starved,2,1.8050,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,starved,5,-3.7950,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_3,584,starved,3,2.2100,False,0.00,10
41,lstmppo_small_5agents_temporal_no_pheromone,agent_4,621,starved,3,-5.6150,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_0,722,completed_all_food,10,24.0600,True,355.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_1,401,starved,0,2.1250,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,-0.7550,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_3,528,starved,2,2.0900,False,0.00,10
42,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,4.2050,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_0,961,starved,7,19.0050,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_1,504,starved,2,4.8100,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-3.5950,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_3,401,starved,0,0.3650,False,0.00,10
43,lstmppo_small_5agents_temporal_no_pheromone,agent_4,701,starved,5,9.8250,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_0,644,starved,4,14.5700,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_1,641,starved,3,2.5250,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,-1.0150,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_3,778,starved,5,12.9200,False,0.00,10
44,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-2.6750,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_0,462,starved,1,11.7800,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_1,982,starved,8,21.0400,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_2,1001,max_steps,9,20.2400,False,73.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,7.1650,False,0.00,10
45,lstmppo_small_5agents_temporal_no_pheromone,agent_4,715,starved,5,9.6150,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_0,831,starved,6,8.3750,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_1,574,completed_all_food,10,27.4200,True,399.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_2,481,starved,1,-3.5550,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_3,481,starved,1,3.5850,False,0.00,10
46,lstmppo_small_5agents_temporal_no_pheromone,agent_4,603,starved,3,1.7150,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_0,638,starved,4,-5.7200,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_1,561,starved,2,0.2450,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,2.2850,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_3,801,starved,5,17.0450,False,0.00,10
47,lstmppo_small_5agents_temporal_no_pheromone,agent_4,607,starved,3,16.2750,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_0,561,starved,2,0.9050,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_1,912,starved,7,16.4300,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_2,732,completed_all_food,10,33.6100,True,241.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_3,689,starved,4,8.9850,False,0.00,10
48,lstmppo_small_5agents_temporal_no_pheromone,agent_4,721,starved,4,1.8050,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_0,801,starved,5,14.4450,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,-7.3350,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_2,478,starved,1,-8.8600,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_3,804,starved,6,12.1100,False,0.00,10
49,lstmppo_small_5agents_temporal_no_pheromone,agent_4,526,starved,2,-2.2600,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_0,721,starved,4,2.9050,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,3.4050,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_2,561,starved,2,9.3250,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_3,575,starved,3,4.4750,False,0.00,10
50,lstmppo_small_5agents_temporal_no_pheromone,agent_4,401,starved,0,-6.5350,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_0,641,starved,3,-4.6550,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_1,699,starved,5,17.5350,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_2,947,completed_all_food,10,26.3950,True,135.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_3,491,starved,2,-5.3050,False,0.00,10
51,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,9.5250,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,0.7250,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_1,545,starved,3,7.1050,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_2,525,starved,2,11.5250,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_3,561,starved,2,9.7850,False,0.00,10
52,lstmppo_small_5agents_temporal_no_pheromone,agent_4,561,starved,2,6.8650,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_0,481,starved,1,-3.0150,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_1,800,completed_all_food,10,20.3100,True,228.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_2,498,starved,2,6.1400,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_3,944,starved,8,17.6300,False,0.00,10
53,lstmppo_small_5agents_temporal_no_pheromone,agent_4,547,starved,2,-0.2450,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_0,401,starved,0,-0.6750,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_1,481,starved,1,-2.7150,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_2,401,starved,0,-5.2350,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_3,409,starved,1,-2.3150,False,0.00,10
54,lstmppo_small_5agents_temporal_no_pheromone,agent_4,481,starved,1,0.1050,False,0.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_0,438,starved,2,4.8400,False,0.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_1,902,starved,7,17.9800,False,0.00,10
55,lstmppo_small_5agents_temporal_no_pheromone,agent_2,801,starved,5,11.0650,False,0.00,10
