run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1195,175,38.195000000000086,38.195000000000086,175,completed_all_food,True,10,10,200.0,0.5633895850737956,0,0,False,nan
1196,162,43.000000000000114,43.000000000000114,162,completed_all_food,True,10,10,200.0,0.5897064414551682,0,0,False,nan
1197,232,45.65000000000006,45.65000000000006,232,completed_all_food,True,10,10,200.0,0.4113068108362226,0,0,False,nan
1198,133,37.73500000000009,37.73500000000009,133,completed_all_food,True,10,10,200.0,0.6278502747252748,0,0,False,nan
1199,171,39.64500000000011,39.64500000000011,171,completed_all_food,True,10,10,200.0,0.5109064656073001,0,0,False,nan
1200,167,43.84500000000012,43.84500000000012,167,completed_all_food,True,10,10,200.0,0.5852836490994385,0,0,False,nan
1201,153,35.525000000000105,35.525000000000105,153,completed_all_food,True,10,10,200.0,0.46720357720357725,0,0,False,nan
1202,120,27.22000000000006,27.22000000000006,120,completed_all_food,True,10,10,200.0,0.6916275984077841,0,0,False,nan
1203,148,33.47000000000008,33.47000000000008,148,completed_all_food,True,10,10,200.0,0.522946497946498,0,0,False,nan
1204,173,43.6850000000001,43.6850000000001,173,completed_all_food,True,10,10,200.0,0.575908214592425,0,0,False,nan
1205,137,30.14500000000007,30.14500000000007,137,completed_all_food,True,10,10,200.0,0.5567767457860338,0,0,False,nan
1206,266,45.280000000000115,45.280000000000115,266,completed_all_food,True,10,10,200.0,0.32560941943934274,0,0,False,nan
1207,191,48.85500000000009,48.85500000000009,191,completed_all_food,True,10,10,200.0,0.5419015008361832,0,0,False,nan
1208,200,51.61000000000011,51.61000000000011,200,completed_all_food,True,10,10,200.0,0.5160392695539755,0,0,False,nan
1209,183,46.2750000000001,46.2750000000001,183,completed_all_food,True,10,10,200.0,0.5894388073799839,0,0,False,nan
1210,132,25.140000000000043,25.140000000000043,132,completed_all_food,True,10,10,200.0,0.49971320346320347,0,0,False,nan
1211,186,40.54000000000002,40.54000000000002,186,completed_all_food,True,10,10,200.0,0.5011689027281231,0,0,False,nan
1212,151,41.30500000000008,41.30500000000008,151,completed_all_food,True,10,10,200.0,0.6315301365301365,0,0,False,nan
1213,132,40.770000000000095,40.770000000000095,132,completed_all_food,True,10,10,200.0,0.6031222441129562,0,0,False,nan
1214,107,35.31500000000005,35.31500000000005,107,completed_all_food,True,10,10,200.0,0.7949891774891775,0,0,False,nan
1215,155,43.51500000000011,43.51500000000011,155,completed_all_food,True,10,10,200.0,0.5839491055899725,0,0,False,nan
1216,174,51.31000000000011,51.31000000000011,174,completed_all_food,True,10,10,200.0,0.5496348319648225,0,0,False,nan
1217,127,41.2650000000001,41.2650000000001,127,completed_all_food,True,10,10,200.0,0.6829750315044433,0,0,False,nan
1218,169,45.615000000000094,45.615000000000094,169,completed_all_food,True,10,10,200.0,0.5962780435938331,0,0,False,nan
1219,95,33.20500000000008,33.20500000000008,95,completed_all_food,True,10,10,200.0,0.7312121212121212,0,0,False,nan
1220,163,45.32500000000006,45.32500000000006,163,completed_all_food,True,10,10,200.0,0.5952525252525253,0,0,False,nan
