run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
22,75,10,2746,0,0.2000,0.1293,0,0.7401,0,0,0.1767,0.0000
23,76,7,2458,0,0.4000,0.2079,0,0.7627,0,0,0.2646,0.0000
24,70,13,2772,0,0.2000,0.1714,0,0.7898,0,0,0.1845,0.0000
25,73,9,2806,0,0.1000,0.1082,0,0.7649,0,0,0.1094,0.0000
26,71,8,2673,0,0.2000,0.2155,0,0.7821,0,0,0.0867,0.0000
27,69,6,2739,0,0.2000,0.1957,0,0.7676,0,0,0.1017,0.0000
28,72,7,2611,0,0.2000,0.1528,0,0.7687,0,0,0.1131,0.0000
29,66,7,2561,0,0.4000,0.2545,0,0.7803,0,0,0.1138,0.0000
30,65,6,2660,0,0.1000,0.2046,0,0.7824,0,0,0.1906,0.0000
31,68,10,2801,0,0.1000,0.1824,0,0.7935,0,0,0.2161,0.0000
32,69,8,2518,0,0.3000,0.2188,0,0.7805,0,0,0.1202,0.0000
33,67,10,2558,0,0.3000,0.1985,0,0.7941,0,0,0.1138,0.0000
34,71,12,2544,0,0.2000,0.1592,0,0.8048,0,0,0.1268,0.0000
35,83,15,2610,0,0.4000,0.1217,0,0.7716,0,0,0.1044,0.0000
36,78,7,2367,0,0.4000,0.1462,0,0.7866,0,0,0.1167,0.0000
37,77,10,2766,0,0.3000,0.1545,0,0.8038,0,0,0.1374,0.0000
38,84,11,2634,0,0.4000,0.1095,0,0.7659,0,0,0.1841,0.0000
39,79,6,2635,0,0.2000,0.1405,0,0.7814,0,0,0.1987,0.0000
40,77,10,2444,0,0.5000,0.2065,0,0.7828,0,0,0.2273,0.0000
41,77,8,2647,0,0.4000,0.1442,0,0.8100,0,0,0.0838,0.0000
42,74,13,2595,0,0.3000,0.1973,0,0.7828,0,0,0.1932,0.0000
43,61,10,2701,0,0.1000,0.2836,0,0.8236,0,0,0.1947,0.0000
44,83,12,2463,0,0.4000,0.1072,0,0.8088,0,0,0.0898,0.0000
45,78,10,2620,0,0.4000,0.1410,0,0.7626,0,0,0.1342,0.0000
46,85,15,2589,0,0.3000,0.0835,0,0.7959,0,0,0.1430,0.0000
47,74,12,2448,0,0.4000,0.2027,0,0.7673,0,0,0.1594,0.0000
48,77,11,2564,0,0.4000,0.1857,0,0.8031,0,0,0.0876,0.0000
49,71,9,2674,0,0.2000,0.1845,0,0.7821,0,0,0.1193,0.0000
50,75,14,2701,0,0.4000,0.1720,0,0.7943,0,0,0.1737,0.0000
51,78,10,2299,0,0.6000,0.1949,0,0.7829,0,0,0.2009,0.0000
52,83,8,2261,0,0.4000,0.1386,0,0.7877,0,0,0.1386,0.0000
53,72,11,2747,0,0.2000,0.1750,0,0.8112,0,0,0.1667,0.0000
54,78,6,2649,0,0.3000,0.1359,0,0.7964,0,0,0.1110,0.0000
55,75,10,2698,0,0.2000,0.1400,0,0.8041,0,0,0.1450,0.0000
56,78,11,2745,0,0.3000,0.1436,0,0.7821,0,0,0.1120,0.0000
57,74,17,2575,0,0.4000,0.2054,0,0.8109,0,0,0.1477,0.0000
58,66,14,2312,0,0.4000,0.2697,0,0.8324,0,0,0.1881,0.0000
59,76,11,2531,0,0.3000,0.1632,0,0.8090,0,0,0.1602,0.0000
60,84,11,2442,0,0.4000,0.1190,0,0.7809,0,0,0.1164,0.0000
61,79,16,2488,0,0.6000,0.1810,0,0.8236,0,0,0.1920,0.0000
62,83,17,2224,0,0.6000,0.1434,0,0.7672,0,0,0.1102,0.0000
63,67,18,2718,0,0.3000,0.2403,0,0.8070,0,0,0.2187,0.0000
64,80,16,2426,0,0.5000,0.1450,0,0.7790,0,0,0.1736,0.0000
65,85,10,2573,0,0.4000,0.0976,0,0.7923,0,0,0.1076,0.0000
66,75,5,2469,0,0.6000,0.2173,0,0.7645,0,0,0.2017,0.0000
67,72,11,2435,0,0.5000,0.2472,0,0.8222,0,0,0.2266,0.0000
68,85,13,2172,0,0.7000,0.1424,0,0.8072,0,0,0.1898,0.0000
69,88,14,2420,0,0.6000,0.1045,0,0.7693,0,0,0.1068,0.0000
70,84,17,2466,0,0.6000,0.1405,0,0.7954,0,0,0.1306,0.0000
71,78,13,2604,0,0.6000,0.1923,0,0.8010,0,0,0.1378,0.0000
72,81,11,2658,0,0.5000,0.1568,0,0.7876,0,0,0.1170,0.0000
73,77,8,2691,0,0.3000,0.1519,0,0.7951,0,0,0.1174,0.0000
74,79,14,2732,0,0.3000,0.1430,0,0.8148,0,0,0.0683,0.0000
75,77,18,2755,0,0.3000,0.1468,0,0.8051,0,0,0.1768,0.0000
76,81,10,2024,0,0.7000,0.1815,0,0.7988,0,0,0.2641,0.0000
77,88,11,2362,0,0.5000,0.0886,0,0.8129,0,0,0.1122,0.0000
78,78,13,2611,0,0.4000,0.1744,0,0.7928,0,0,0.1761,0.0000
79,88,10,2351,0,0.6000,0.0955,0,0.7896,0,0,0.1074,0.0000
80,83,13,2617,0,0.4000,0.1072,0,0.8070,0,0,0.1248,0.0000
81,73,9,2848,0,0.2000,0.1411,0,0.8163,0,0,0.1055,0.0000
82,85,8,2457,0,0.4000,0.1047,0,0.7834,0,0,0.0733,0.0000
83,65,10,2792,0,0.2000,0.2231,0,0.8137,0,0,0.1396,0.0000
84,80,14,2481,0,0.5000,0.1600,0,0.7771,0,0,0.1034,0.0000
85,63,9,2623,0,0.2000,0.3127,0,0.8331,0,0,0.2741,0.0000
86,74,15,2728,0,0.1000,0.1270,0,0.7901,0,0,0.0626,0.0000
87,78,16,2333,0,0.4000,0.1641,0,0.8112,0,0,0.1361,0.0000
88,79,10,2570,0,0.4000,0.1684,0,0.8029,0,0,0.1059,0.0000
89,86,14,2382,0,0.6000,0.1209,0,0.7883,0,0,0.0885,0.0000
90,84,13,2465,0,0.5000,0.1238,0,0.7752,0,0,0.0919,0.0000
91,72,9,2426,0,0.4000,0.2194,0,0.8026,0,0,0.1865,0.0000
92,85,15,2452,0,0.6000,0.1212,0,0.7943,0,0,0.0991,0.0000
93,81,9,2461,0,0.6000,0.1617,0,0.8099,0,0,0.0815,0.0000
94,84,10,2747,0,0.4000,0.1095,0,0.7845,0,0,0.1134,0.0000
95,72,11,2610,0,0.4000,0.2306,0,0.8443,0,0,0.1187,0.0000
96,80,7,2576,0,0.7000,0.1900,0,0.7923,0,0,0.0968,0.0000
97,75,13,2639,0,0.3000,0.1640,0,0.7877,0,0,0.1328,0.0000
98,72,10,2750,0,0.3000,0.1667,0,0.8216,0,0,0.0879,0.0000
99,85,8,2541,0,0.5000,0.1047,0,0.7764,0,0,0.1302,0.0000
100,87,16,2662,0,0.4000,0.0885,0,0.7925,0,0,0.1426,0.0000
101,87,11,2262,0,0.6000,0.1023,0,0.7863,0,0,0.1149,0.0000
102,80,11,2583,0,0.4000,0.1475,0,0.8134,0,0,0.1412,0.0000
103,79,13,2598,0,0.5000,0.1684,0,0.8160,0,0,0.0763,0.0000
104,76,16,2590,0,0.3000,0.1553,0,0.8182,0,0,0.1136,0.0000
105,80,11,2487,0,0.4000,0.1550,0,0.8053,0,0,0.1500,0.0000
106,92,22,2422,0,0.7000,0.0696,0,0.7698,0,0,0.1360,0.0000
107,86,21,2244,0,0.6000,0.1047,0,0.7970,0,0,0.1159,0.0000
108,89,21,2288,0,0.5000,0.0820,0,0.7872,0,0,0.1095,0.0000
109,88,8,2592,0,0.5000,0.0841,0,0.7955,0,0,0.1711,0.0000
110,68,12,2207,0,0.6000,0.3000,0,0.7879,0,0,0.3584,0.0000
111,93,13,2322,0,0.8000,0.0634,0,0.7546,0,0,0.0687,0.0000
112,90,8,2586,0,0.5000,0.0644,0,0.7856,0,0,0.0889,0.0000
113,88,14,2273,0,0.8000,0.1114,0,0.7632,0,0,0.1160,0.0000
114,87,7,2466,0,0.5000,0.0908,0,0.7914,0,0,0.0852,0.0000
115,76,9,2569,0,0.3000,0.1605,0,0.8278,0,0,0.1261,0.0000
116,80,15,2587,0,0.4000,0.1400,0,0.8043,0,0,0.0970,0.0000
117,79,16,2490,0,0.4000,0.1329,0,0.8072,0,0,0.0751,0.0000
118,79,11,2443,0,0.6000,0.1937,0,0.7909,0,0,0.1847,0.0000
119,71,9,2566,0,0.3000,0.1620,0,0.8140,0,0,0.1164,0.0000
120,87,16,2484,0,0.6000,0.1092,0,0.8031,0,0,0.0839,0.0000
121,84,7,2512,0,0.5000,0.1333,0,0.8057,0,0,0.0670,0.0000
122,77,9,2562,0,0.4000,0.1805,0,0.8157,0,0,0.0858,0.0000
123,85,13,2408,0,0.6000,0.1376,0,0.7981,0,0,0.0913,0.0000
124,80,9,2643,0,0.5000,0.1700,0,0.7988,0,0,0.1189,0.0000
125,78,14,2536,0,0.5000,0.1846,0,0.8135,0,0,0.1145,0.0000
126,78,22,2476,0,0.4000,0.1718,0,0.7812,0,0,0.0330,0.0000
127,90,7,2448,0,0.5000,0.0689,0,0.7989,0,0,0.1250,0.0000
128,87,20,2492,0,0.4000,0.0770,0,0.7998,0,0,0.0711,0.0000
129,81,13,2749,0,0.4000,0.1494,0,0.7955,0,0,0.0862,0.0000
130,85,18,2469,0,0.4000,0.1000,0,0.7855,0,0,0.0981,0.0000
131,82,15,2453,0,0.4000,0.1463,0,0.7855,0,0,0.1375,0.0000
132,78,10,2311,0,0.6000,0.2051,0,0.7903,0,0,0.1211,0.0000
133,69,7,2920,0,0.1000,0.1435,0,0.8206,0,0,0.1339,0.0000
134,71,20,2582,0,0.3000,0.2239,0,0.8056,0,0,0.2876,0.0000
135,93,10,2479,0,0.6000,0.0527,0,0.7763,0,0,0.0752,0.0000
136,86,13,2683,0,0.5000,0.1023,0,0.7905,0,0,0.1613,0.0000
137,81,15,2649,0,0.4000,0.1395,0,0.7919,0,0,0.1142,0.0000
138,90,19,2295,0,0.6000,0.0778,0,0.7940,0,0,0.0863,0.0000
139,79,11,2666,0,0.3000,0.1203,0,0.8117,0,0,0.1091,0.0000
140,80,14,2615,0,0.5000,0.1525,0,0.8061,0,0,0.0762,0.0000
141,89,13,2590,0,0.5000,0.0798,0,0.7835,0,0,0.0900,0.0000
142,89,19,2394,0,0.7000,0.0978,0,0.8033,0,0,0.1150,0.0000
143,80,8,2597,0,0.3000,0.1450,0,0.8241,0,0,0.1223,0.0000
144,86,7,2392,0,0.5000,0.1093,0,0.8152,0,0,0.0851,0.0000
145,82,13,2545,0,0.4000,0.1512,0,0.8013,0,0,0.0650,0.0000
146,79,12,2524,0,0.4000,0.1405,0,0.7952,0,0,0.1065,0.0000
147,67,6,2557,0,0.4000,0.2910,0,0.8265,0,0,0.2851,0.0000
148,76,11,2498,0,0.4000,0.1842,0,0.7955,0,0,0.1618,0.0000
149,71,13,2709,0,0.2000,0.2155,0,0.8096,0,0,0.1704,0.0000
150,82,6,2356,0,0.7000,0.1683,0,0.7648,0,0,0.1037,0.0000
151,85,8,2334,0,0.7000,0.1424,0,0.7647,0,0,0.1143,0.0000
152,81,3,2410,0,0.5000,0.1642,0,0.7824,0,0,0.0660,0.0000
153,57,14,2622,0,0.3000,0.3561,0,0.8667,0,0,0.2784,0.0000
154,79,15,2615,0,0.3000,0.1506,0,0.7691,0,0,0.1114,0.0000
155,76,10,2655,0,0.5000,0.2000,0,0.8193,0,0,0.0988,0.0000
156,74,9,2611,0,0.3000,0.1757,0,0.7880,0,0,0.1724,0.0000
157,85,12,2502,0,0.6000,0.1235,0,0.7592,0,0,0.1392,0.0000
158,81,11,2370,0,0.5000,0.1543,0,0.7354,0,0,0.2000,0.0000
159,79,9,2301,0,0.6000,0.1937,0,0.8074,0,0,0.0860,0.0000
160,73,11,2715,0,0.2000,0.1603,0,0.8254,0,0,0.1206,0.0000
161,71,9,2406,0,0.5000,0.2324,0,0.8229,0,0,0.1342,0.0000
162,81,12,2475,0,0.5000,0.1420,0,0.7792,0,0,0.1112,0.0000
163,80,16,2439,0,0.5000,0.1625,0,0.7896,0,0,0.1499,0.0000
164,90,11,2658,0,0.6000,0.0711,0,0.7736,0,0,0.0741,0.0000
165,71,14,2645,0,0.4000,0.2521,0,0.7770,0,0,0.2609,0.0000
166,89,12,2313,0,0.7000,0.1022,0,0.7642,0,0,0.1063,0.0000
167,82,15,2587,0,0.6000,0.1390,0,0.7823,0,0,0.1059,0.0000
168,72,21,2560,0,0.3000,0.2000,0,0.8175,0,0,0.1160,0.0000
169,80,12,2721,0,0.2000,0.1125,0,0.8199,0,0,0.1069,0.0000
170,92,9,2164,0,0.7000,0.0652,0,0.7793,0,0,0.1091,0.0000
171,71,18,2748,0,0.1000,0.1958,0,0.8083,0,0,0.1975,0.0000
172,70,18,2468,0,0.4000,0.2314,0,0.8193,0,0,0.1916,0.0000
173,72,16,2714,0,0.3000,0.1917,0,0.8039,0,0,0.1141,0.0000
174,84,18,2498,0,0.6000,0.1405,0,0.8192,0,0,0.1879,0.0000
175,87,15,2481,0,0.6000,0.1046,0,0.7869,0,0,0.0994,0.0000
176,63,13,2683,0,0.2000,0.2460,0,0.8334,0,0,0.1855,0.0000
177,72,16,2680,0,0.3000,0.2139,0,0.8244,0,0,0.1151,0.0000
178,84,28,2480,0,0.5000,0.1381,0,0.7934,0,0,0.1880,0.0000
179,73,17,2601,0,0.4000,0.2178,0,0.8251,0,0,0.1867,0.0000
180,74,13,2658,0,0.5000,0.2000,0,0.8130,0,0,0.1699,0.0000
181,92,18,2497,0,0.6000,0.0587,0,0.7849,0,0,0.0957,0.0000
182,85,8,2528,0,0.4000,0.1071,0,0.8148,0,0,0.0862,0.0000
183,75,15,2656,0,0.3000,0.1720,0,0.8112,0,0,0.1642,0.0000
184,67,22,2563,0,0.2000,0.2672,0,0.8236,0,0,0.2134,0.0000
185,87,19,2565,0,0.4000,0.0931,0,0.7953,0,0,0.0938,0.0000
186,82,18,2544,0,0.4000,0.1341,0,0.7723,0,0,0.1975,0.0000
187,90,7,2325,0,0.7000,0.0800,0,0.7599,0,0,0.0872,0.0000
188,78,16,2656,0,0.4000,0.1821,0,0.8061,0,0,0.2018,0.0000
189,79,17,2513,0,0.6000,0.1861,0,0.8154,0,0,0.1554,0.0000
190,78,10,2433,0,0.5000,0.1872,0,0.8076,0,0,0.1948,0.0000
191,82,11,2660,0,0.4000,0.1000,0,0.8074,0,0,0.0813,0.0000
192,88,17,2142,0,0.6000,0.0909,0,0.7585,0,0,0.1053,0.0000
193,67,20,2745,0,0.1000,0.1657,0,0.8425,0,0,0.1135,0.0000
194,93,11,2356,0,0.8000,0.0656,0,0.8039,0,0,0.1229,0.0000
195,84,21,2470,0,0.5000,0.1190,0,0.8173,0,0,0.1341,0.0000
196,81,20,2614,0,0.3000,0.1247,0,0.7916,0,0,0.0809,0.0000
197,81,13,2430,0,0.6000,0.1741,0,0.7832,0,0,0.0433,0.0000
198,79,13,2573,0,0.5000,0.1810,0,0.7830,0,0,0.1792,0.0000
199,74,15,2674,0,0.5000,0.2081,0,0.7990,0,0,0.0931,0.0000
200,77,20,2611,0,0.4000,0.1597,0,0.8261,0,0,0.1369,0.0000
201,62,19,2459,0,0.2000,0.2548,0,0.8517,0,0,0.1226,0.0000
202,85,15,2512,0,0.5000,0.1141,0,0.8089,0,0,0.1311,0.0000
203,87,12,2379,0,0.7000,0.1207,0,0.7778,0,0,0.0813,0.0000
204,77,10,2744,0,0.5000,0.1857,0,0.8250,0,0,0.1328,0.0000
205,79,12,2607,0,0.3000,0.1101,0,0.7953,0,0,0.0821,0.0000
206,89,10,2616,0,0.5000,0.0820,0,0.7984,0,0,0.0663,0.0000
207,80,22,2645,0,0.4000,0.1450,0,0.8096,0,0,0.0762,0.0000
208,80,15,2538,0,0.4000,0.1325,0,0.8048,0,0,0.0754,0.0000
209,53,8,2701,0,0.2000,0.3264,0,0.8677,0,0,0.2232,0.0000
210,85,12,2430,0,0.6000,0.1212,0,0.7982,0,0,0.1391,0.0000
211,65,10,2574,0,0.1000,0.2138,0,0.8157,0,0,0.1545,0.0000
212,77,19,2443,0,0.5000,0.1987,0,0.8087,0,0,0.1677,0.0000
213,95,18,2518,0,0.8000,0.0453,0,0.7813,0,0,0.1101,0.0000
214,86,17,2471,0,0.4000,0.0953,0,0.7945,0,0,0.1450,0.0000
215,79,18,2471,0,0.6000,0.1886,0,0.8129,0,0,0.1867,0.0000
216,81,18,2772,0,0.3000,0.1247,0,0.8041,0,0,0.0822,0.0000
217,72,15,2556,0,0.3000,0.2056,0,0.8258,0,0,0.1029,0.0000
218,81,16,2307,0,0.6000,0.1617,0,0.8053,0,0,0.1518,0.0000
219,78,9,2617,0,0.4000,0.1769,0,0.8183,0,0,0.2410,0.0000
220,74,14,2382,0,0.5000,0.2189,0,0.8119,0,0,0.1998,0.0000
221,90,13,2068,0,0.8000,0.0978,0,0.7954,0,0,0.2053,0.0000
222,95,16,2169,0,0.7000,0.0411,0,0.8069,0,0,0.0914,0.0000
223,82,15,2577,0,0.6000,0.1585,0,0.8141,0,0,0.1372,0.0000
224,92,13,2225,0,0.8000,0.0761,0,0.7706,0,0,0.1052,0.0000
225,85,16,2525,0,0.5000,0.1188,0,0.7922,0,0,0.0914,0.0000
226,94,15,2578,0,0.6000,0.0426,0,0.7990,0,0,0.0575,0.0000
227,88,11,2375,0,0.5000,0.0864,0,0.7858,0,0,0.1066,0.0000
228,77,15,2718,0,0.4000,0.1675,0,0.7849,0,0,0.1100,0.0000
229,86,7,2483,0,0.5000,0.1093,0,0.8059,0,0,0.1209,0.0000
230,83,17,2495,0,0.6000,0.1434,0,0.8264,0,0,0.1318,0.0000
231,83,11,2363,0,0.5000,0.1506,0,0.7940,0,0,0.0884,0.0000
232,90,13,2434,0,0.6000,0.0800,0,0.8002,0,0,0.1042,0.0000
233,92,14,2255,0,0.8000,0.0739,0,0.8195,0,0,0.1281,0.0000
234,72,18,2735,0,0.2000,0.1778,0,0.8052,0,0,0.0953,0.0000
235,81,20,2540,0,0.5000,0.1691,0,0.7752,0,0,0.2167,0.0000
236,77,21,2662,0,0.3000,0.1494,0,0.8135,0,0,0.0915,0.0000
237,81,19,2510,0,0.4000,0.1568,0,0.8243,0,0,0.0526,0.0000
238,86,15,2418,0,0.5000,0.1093,0,0.8229,0,0,0.0624,0.0000
239,83,16,2045,0,0.6000,0.1554,0,0.7774,0,0,0.0915,0.0000
240,87,23,2621,0,0.5000,0.0977,0,0.7862,0,0,0.1311,0.0000
241,88,16,2695,0,0.4000,0.0795,0,0.7984,0,0,0.1145,0.0000
242,80,23,2664,0,0.2000,0.1325,0,0.8079,0,0,0.1161,0.0000
243,80,13,2426,0,0.4000,0.1425,0,0.8295,0,0,0.1200,0.0000
244,79,10,2444,0,0.6000,0.1886,0,0.7994,0,0,0.1360,0.0000
245,71,16,2674,0,0.2000,0.1507,0,0.8325,0,0,0.1143,0.0000
246,83,16,2408,0,0.6000,0.1554,0,0.8306,0,0,0.2160,0.0000
247,75,18,2867,0,0.2000,0.1613,0,0.8432,0,0,0.1463,0.0000
248,72,18,2770,0,0.2000,0.1778,0,0.8345,0,0,0.0894,0.0000
249,81,22,2413,0,0.6000,0.1716,0,0.8140,0,0,0.1676,0.0000
250,79,15,2556,0,0.4000,0.1633,0,0.7967,0,0,0.0729,0.0000
251,82,17,2607,0,0.5000,0.1366,0,0.8221,0,0,0.0842,0.0000
252,84,12,2331,0,0.4000,0.0976,0,0.7819,0,0,0.1192,0.0000
253,79,17,2634,0,0.3000,0.1380,0,0.8062,0,0,0.0878,0.0000
254,78,14,2467,0,0.4000,0.1538,0,0.8087,0,0,0.1359,0.0000
255,79,16,2332,0,0.5000,0.1861,0,0.7878,0,0,0.1809,0.0000
256,90,24,2444,0,0.9000,0.1000,0,0.7335,0,0,0.0751,0.0000
257,75,14,2569,0,0.4000,0.1933,0,0.7661,0,0,0.1249,0.0000
258,77,10,2712,0,0.3000,0.1416,0,0.7929,0,0,0.0874,0.0000
259,81,15,2338,0,0.7000,0.1667,0,0.7911,0,0,0.1430,0.0000
260,80,10,2503,0,0.5000,0.1675,0,0.7871,0,0,0.1717,0.0000
261,61,7,2598,0,0.2000,0.2672,0,0.8371,0,0,0.2242,0.0000
262,84,10,2592,0,0.5000,0.1190,0,0.8056,0,0,0.0652,0.0000
263,89,25,2378,0,0.6000,0.0910,0,0.7986,0,0,0.1147,0.0000
264,76,8,2366,0,0.5000,0.2132,0,0.7957,0,0,0.1040,0.0000
265,80,11,2502,0,0.4000,0.1425,0,0.7778,0,0,0.1171,0.0000
266,67,18,2658,0,0.2000,0.1716,0,0.8232,0,0,0.1408,0.0000
267,84,16,2549,0,0.3000,0.1143,0,0.8021,0,0,0.1510,0.0000
268,85,18,2622,0,0.4000,0.1000,0,0.7773,0,0,0.0863,0.0000
269,84,7,2707,0,0.5000,0.1167,0,0.8264,0,0,0.1068,0.0000
270,84,13,2367,0,0.7000,0.1524,0,0.7929,0,0,0.1328,0.0000
271,82,10,2519,0,0.4000,0.1244,0,0.7987,0,0,0.1658,0.0000
272,97,12,2281,0,0.9000,0.0278,0,0.7840,0,0,0.1047,0.0000
273,89,23,2484,0,0.5000,0.0753,0,0.8000,0,0,0.0788,0.0000
274,91,13,2294,0,0.5000,0.0648,0,0.7783,0,0,0.1180,0.0000
275,75,18,2592,0,0.2000,0.1080,0,0.7888,0,0,0.0932,0.0000
276,78,17,2584,0,0.5000,0.1923,0,0.8279,0,0,0.1739,0.0000
277,73,17,2672,0,0.4000,0.2014,0,0.7842,0,0,0.1096,0.0000
278,78,11,2561,0,0.6000,0.1897,0,0.7902,0,0,0.0850,0.0000
279,85,15,2562,0,0.4000,0.1071,0,0.7592,0,0,0.1446,0.0000
280,75,15,2379,0,0.4000,0.1960,0,0.7804,0,0,0.1285,0.0000
281,74,16,2532,0,0.4000,0.2243,0,0.7994,0,0,0.2830,0.0000
282,75,16,2628,0,0.3000,0.1853,0,0.8222,0,0,0.1070,0.0000
283,80,16,2686,0,0.4000,0.1325,0,0.8216,0,0,0.1326,0.0000
284,74,18,2682,0,0.4000,0.2162,0,0.8242,0,0,0.2567,0.0000
285,84,20,2622,0,0.6000,0.1405,0,0.8095,0,0,0.1863,0.0000
286,83,16,2651,0,0.6000,0.1554,0,0.8090,0,0,0.1764,0.0000
287,81,16,2330,0,0.7000,0.1741,0,0.7712,0,0,0.0999,0.0000
288,80,19,2513,0,0.4000,0.1400,0,0.8053,0,0,0.0994,0.0000
289,83,14,2668,0,0.5000,0.1289,0,0.7913,0,0,0.1210,0.0000
290,87,13,2347,0,0.7000,0.1230,0,0.7750,0,0,0.2373,0.0000
291,94,14,2096,0,0.8000,0.0532,0,0.7902,0,0,0.1718,0.0000
292,75,10,2677,0,0.4000,0.1907,0,0.8057,0,0,0.1184,0.0000
293,87,13,2365,0,0.7000,0.1069,0,0.7791,0,0,0.1252,0.0000
294,83,18,2528,0,0.6000,0.1458,0,0.7817,0,0,0.1344,0.0000
295,83,14,2467,0,0.4000,0.1048,0,0.8084,0,0,0.0825,0.0000
296,86,17,2434,0,0.7000,0.1326,0,0.7846,0,0,0.2067,0.0000
297,85,19,2460,0,0.5000,0.1024,0,0.7942,0,0,0.1166,0.0000
298,87,17,2602,0,0.3000,0.0632,0,0.8014,0,0,0.0729,0.0000
299,91,15,2588,0,0.7000,0.0780,0,0.8089,0,0,0.1087,0.0000
300,98,15,2390,0,0.9000,0.0184,0,0.7850,0,0,0.1371,0.0000
301,84,13,2509,0,0.6000,0.1310,0,0.7881,0,0,0.1442,0.0000
302,78,16,2788,0,0.3000,0.1410,0,0.8145,0,0,0.0734,0.0000
303,89,22,2352,0,0.8000,0.1000,0,0.8135,0,0,0.1257,0.0000
304,88,22,2386,0,0.7000,0.1091,0,0.7826,0,0,0.0852,0.0000
305,86,19,2242,0,0.6000,0.1302,0,0.7921,0,0,0.1389,0.0000
306,78,12,2534,0,0.5000,0.1846,0,0.8205,0,0,0.0848,0.0000
307,76,21,2586,0,0.3000,0.1553,0,0.8113,0,0,0.1034,0.0000
308,88,20,2594,0,0.4000,0.0818,0,0.8267,0,0,0.0950,0.0000
309,91,18,2336,0,0.6000,0.0692,0,0.8136,0,0,0.1443,0.0000
310,79,22,2546,0,0.2000,0.1051,0,0.8158,0,0,0.0942,0.0000
311,84,23,2733,0,0.5000,0.1143,0,0.7825,0,0,0.1153,0.0000
312,80,19,2443,0,0.4000,0.1300,0,0.8342,0,0,0.1064,0.0000
313,94,17,2367,0,0.7000,0.0489,0,0.7968,0,0,0.1060,0.0000
314,85,10,2319,0,0.6000,0.1329,0,0.8089,0,0,0.2164,0.0000
315,86,18,2336,0,0.6000,0.1256,0,0.7926,0,0,0.2026,0.0000
316,83,16,2565,0,0.4000,0.1289,0,0.8079,0,0,0.1354,0.0000
317,93,17,2325,0,0.7000,0.0591,0,0.7859,0,0,0.1268,0.0000
318,87,19,2362,0,0.5000,0.1046,0,0.8306,0,0,0.1937,0.0000
319,66,18,2597,0,0.3000,0.2697,0,0.8401,0,0,0.2528,0.0000
320,85,20,2651,0,0.3000,0.0835,0,0.8212,0,0,0.0879,0.0000
321,75,26,2399,0,0.4000,0.2013,0,0.8077,0,0,0.2070,0.0000
322,77,20,2361,0,0.6000,0.2091,0,0.7917,0,0,0.1362,0.0000
323,97,14,2415,0,0.8000,0.0258,0,0.7649,0,0,0.1067,0.0000
324,78,15,2557,0,0.4000,0.1692,0,0.8160,0,0,0.1261,0.0000
325,87,18,2155,0,0.5000,0.0954,0,0.7525,0,0,0.1199,0.0000
326,75,15,2394,0,0.5000,0.2227,0,0.8273,0,0,0.1854,0.0000
327,92,16,2091,0,0.8000,0.0696,0,0.7744,0,0,0.1031,0.0000
328,77,20,2356,0,0.4000,0.1701,0,0.7745,0,0,0.0851,0.0000
