run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
2739,50,2,920,0,1.0000,0.0000,0,0.7671,0,0,0.0664,0.0000
2740,50,3,952,0,1.0000,0.0000,0,0.8058,0,0,0.0530,0.0000
2741,50,4,1099,0,1.0000,0.0000,0,0.8346,0,0,0.0605,0.0000
2742,50,5,806,0,1.0000,0.0000,0,0.7778,0,0,0.1275,0.0000
2743,49,3,970,0,0.8000,0.0163,0,0.8211,0,0,0.0634,0.0000
2744,49,10,950,0,0.8000,0.0163,0,0.8555,0,0,0.1040,0.0000
2745,50,4,1067,0,1.0000,0.0000,0,0.8006,0,0,0.0591,0.0000
2746,50,5,896,0,1.0000,0.0000,0,0.8163,0,0,0.0682,0.0000
2747,50,3,625,0,1.0000,0.0000,0,0.7503,0,0,0.1356,0.0000
2748,49,6,938,0,0.8000,0.0163,0,0.8639,0,0,0.0660,0.0000
2749,48,3,824,0,0.8000,0.0333,0,0.8023,0,0,0.0530,0.0000
2750,44,5,1371,0,0.4000,0.0727,0,0.8196,0,0,0.0546,0.0000
2751,47,7,1060,0,0.8000,0.0511,0,0.8466,0,0,0.0922,0.0000
2752,50,9,906,0,1.0000,0.0000,0,0.8029,0,0,0.0529,0.0000
2753,50,6,935,0,1.0000,0.0000,0,0.8337,0,0,0.0681,0.0000
2754,46,9,1144,0,0.8000,0.0696,0,0.8554,0,0,0.0464,0.0000
2755,50,6,1090,0,1.0000,0.0000,0,0.8268,0,0,0.0630,0.0000
2756,47,4,1223,0,0.6000,0.0426,0,0.8674,0,0,0.0490,0.0000
2757,42,8,1096,0,0.6000,0.1238,0,0.8494,0,0,0.0501,0.0000
2758,47,6,1112,0,0.6000,0.0426,0,0.8617,0,0,0.0813,0.0000
2759,50,2,916,0,1.0000,0.0000,0,0.8072,0,0,0.0427,0.0000
2760,49,2,946,0,0.8000,0.0163,0,0.7941,0,0,0.0284,0.0000
2761,48,5,950,0,0.8000,0.0333,0,0.8429,0,0,0.0680,0.0000
2762,50,8,940,0,1.0000,0.0000,0,0.8461,0,0,0.0818,0.0000
2763,50,5,606,0,1.0000,0.0000,0,0.7202,0,0,0.0878,0.0000
2764,46,5,891,0,0.8000,0.0696,0,0.8243,0,0,0.1270,0.0000
2765,50,6,874,0,1.0000,0.0000,0,0.8117,0,0,0.0757,0.0000
2766,50,4,872,0,1.0000,0.0000,0,0.8100,0,0,0.0934,0.0000
2767,44,8,1282,0,0.4000,0.0727,0,0.8865,0,0,0.0462,0.0000
2768,47,4,1116,0,0.8000,0.0511,0,0.8524,0,0,0.0814,0.0000
2769,50,7,1137,0,1.0000,0.0000,0,0.7968,0,0,0.0766,0.0000
2770,50,7,1137,0,1.0000,0.0000,0,0.8294,0,0,0.0256,0.0000
2771,50,5,893,0,1.0000,0.0000,0,0.7675,0,0,0.0699,0.0000
2772,49,5,953,0,0.8000,0.0163,0,0.8369,0,0,0.1293,0.0000
2773,48,6,1048,0,0.8000,0.0333,0,0.8340,0,0,0.0824,0.0000
2774,50,3,994,0,1.0000,0.0000,0,0.8429,0,0,0.0696,0.0000
2775,50,6,1114,0,1.0000,0.0000,0,0.8586,0,0,0.0951,0.0000
2776,46,4,1140,0,0.8000,0.0696,0,0.8571,0,0,0.1138,0.0000
2777,50,11,791,0,1.0000,0.0000,0,0.7918,0,0,0.1140,0.0000
2778,50,3,770,0,1.0000,0.0000,0,0.8210,0,0,0.0921,0.0000
2779,50,6,846,0,1.0000,0.0000,0,0.7922,0,0,0.1102,0.0000
2780,45,6,1186,0,0.6000,0.0711,0,0.8750,0,0,0.0444,0.0000
