run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1,3,0,488,0,0.0000,0.6667,0,0.6283,0,0,0.5000,0.0000
2,13,0,654,0,0.0000,0.4615,0,0.6891,0,0,0.6590,0.0000
3,15,0,633,0,0.0000,0.5867,0,0.7121,0,0,0.3808,0.0000
4,14,0,692,0,0.0000,0.5143,0,0.7274,0,0,0.3577,0.0000
5,30,0,934,0,0.2000,0.2667,0,0.7097,0,0,0.1457,0.0000
6,37,0,1007,0,0.0000,0.1189,0,0.7259,0,0,0.1161,0.0000
7,40,1,971,0,0.2000,0.0700,0,0.7026,0,0,0.0428,0.0000
8,45,1,730,0,0.4000,0.0622,0,0.7290,0,0,0.1458,0.0000
9,42,2,1090,0,0.4000,0.1143,0,0.7507,0,0,0.0887,0.0000
10,34,4,1229,0,0.0000,0.1176,0,0.7835,0,0,0.0678,0.0000
11,47,2,936,0,0.8000,0.0511,0,0.7247,0,0,0.1186,0.0000
12,38,4,1062,0,0.4000,0.1789,0,0.7934,0,0,0.1656,0.0000
13,44,2,1080,0,0.4000,0.0727,0,0.7800,0,0,0.1567,0.0000
14,47,1,1097,0,0.6000,0.0426,0,0.7490,0,0,0.0741,0.0000
15,45,1,905,0,0.6000,0.0711,0,0.7405,0,0,0.0925,0.0000
16,40,1,1047,0,0.2000,0.1000,0,0.7620,0,0,0.0696,0.0000
17,40,0,1098,0,0.2000,0.1000,0,0.7569,0,0,0.0550,0.0000
18,41,1,813,0,0.4000,0.1366,0,0.7382,0,0,0.1366,0.0000
19,45,4,1205,0,0.4000,0.0533,0,0.8045,0,0,0.0745,0.0000
20,49,4,1022,0,0.8000,0.0163,0,0.7551,0,0,0.0878,0.0000
21,49,3,799,0,0.8000,0.0163,0,0.7654,0,0,0.0562,0.0000
22,46,5,1152,0,0.6000,0.0522,0,0.7830,0,0,0.0678,0.0000
23,46,6,1005,0,0.8000,0.0696,0,0.7940,0,0,0.1094,0.0000
24,42,2,1165,0,0.6000,0.1238,0,0.8449,0,0,0.0742,0.0000
25,47,5,787,0,0.6000,0.0426,0,0.7740,0,0,0.0853,0.0000
26,50,4,965,0,1.0000,0.0000,0,0.7852,0,0,0.0952,0.0000
27,49,4,918,0,0.8000,0.0163,0,0.7800,0,0,0.1267,0.0000
28,43,2,1033,0,0.6000,0.1116,0,0.8002,0,0,0.0448,0.0000
29,42,4,1245,0,0.2000,0.0762,0,0.8160,0,0,0.0845,0.0000
30,42,3,1123,0,0.4000,0.1048,0,0.8081,0,0,0.0382,0.0000
31,45,2,986,0,0.8000,0.0889,0,0.8215,0,0,0.1171,0.0000
32,45,5,1195,0,0.4000,0.0622,0,0.8448,0,0,0.1601,0.0000
33,50,3,812,0,1.0000,0.0000,0,0.7865,0,0,0.0821,0.0000
34,50,2,903,0,1.0000,0.0000,0,0.7856,0,0,0.0894,0.0000
35,48,0,826,0,0.8000,0.0333,0,0.8024,0,0,0.0722,0.0000
36,50,2,628,0,1.0000,0.0000,0,0.6732,0,0,0.0961,0.0000
37,50,0,1032,0,1.0000,0.0000,0,0.7540,0,0,0.1066,0.0000
38,42,4,1039,0,0.6000,0.1238,0,0.8211,0,0,0.0483,0.0000
39,50,1,800,0,1.0000,0.0000,0,0.7499,0,0,0.0916,0.0000
40,49,3,1024,0,0.8000,0.0163,0,0.8351,0,0,0.1480,0.0000
41,48,5,905,0,0.8000,0.0333,0,0.8030,0,0,0.0566,0.0000
42,45,1,1060,0,0.6000,0.0800,0,0.7951,0,0,0.1092,0.0000
43,47,3,1144,0,0.8000,0.0511,0,0.7689,0,0,0.0850,0.0000
44,50,3,1001,0,1.0000,0.0000,0,0.8093,0,0,0.0500,0.0000
45,50,4,974,0,1.0000,0.0000,0,0.7851,0,0,0.0713,0.0000
46,50,0,778,0,1.0000,0.0000,0,0.7469,0,0,0.0963,0.0000
47,48,2,984,0,0.6000,0.0250,0,0.7945,0,0,0.0702,0.0000
48,50,2,761,0,1.0000,0.0000,0,0.7623,0,0,0.0672,0.0000
49,46,2,1110,0,0.8000,0.0696,0,0.8203,0,0,0.1173,0.0000
50,50,3,809,0,1.0000,0.0000,0,0.7945,0,0,0.0825,0.0000
51,44,5,1202,0,0.4000,0.0545,0,0.8293,0,0,0.0451,0.0000
52,46,1,1157,0,0.6000,0.0522,0,0.8289,0,0,0.0814,0.0000
53,46,8,1002,0,0.8000,0.0696,0,0.8449,0,0,0.1066,0.0000
54,50,6,1037,0,1.0000,0.0000,0,0.7594,0,0,0.0663,0.0000
55,46,5,1123,0,0.8000,0.0696,0,0.7909,0,0,0.0863,0.0000
56,50,5,1009,0,1.0000,0.0000,0,0.8096,0,0,0.0676,0.0000
57,49,4,975,0,0.8000,0.0163,0,0.8046,0,0,0.0886,0.0000
58,47,6,1080,0,0.6000,0.0426,0,0.8534,0,0,0.0846,0.0000
59,48,6,1155,0,0.6000,0.0250,0,0.8549,0,0,0.0407,0.0000
60,50,1,674,0,1.0000,0.0000,0,0.7585,0,0,0.0648,0.0000
61,50,2,795,0,1.0000,0.0000,0,0.7831,0,0,0.0969,0.0000
62,50,5,890,0,1.0000,0.0000,0,0.8187,0,0,0.0924,0.0000
63,48,4,835,0,0.8000,0.0333,0,0.7958,0,0,0.1501,0.0000
64,49,3,1018,0,0.8000,0.0163,0,0.8213,0,0,0.0387,0.0000
65,50,6,761,0,1.0000,0.0000,0,0.7261,0,0,0.0550,0.0000
66,48,4,984,0,0.8000,0.0333,0,0.8220,0,0,0.0830,0.0000
67,46,1,997,0,0.8000,0.0696,0,0.8009,0,0,0.1339,0.0000
68,49,5,854,0,0.8000,0.0163,0,0.8107,0,0,0.0977,0.0000
69,50,1,834,0,1.0000,0.0000,0,0.7543,0,0,0.0640,0.0000
70,50,2,822,0,1.0000,0.0000,0,0.8087,0,0,0.1221,0.0000
71,50,3,687,0,1.0000,0.0000,0,0.7483,0,0,0.1019,0.0000
72,50,4,873,0,1.0000,0.0000,0,0.8455,0,0,0.0602,0.0000
73,44,7,1102,0,0.8000,0.1091,0,0.8378,0,0,0.0887,0.0000
74,50,2,842,0,1.0000,0.0000,0,0.7655,0,0,0.0830,0.0000
75,50,3,687,0,1.0000,0.0000,0,0.7437,0,0,0.0359,0.0000
76,50,4,860,0,1.0000,0.0000,0,0.7793,0,0,0.0529,0.0000
77,50,2,819,0,1.0000,0.0000,0,0.8346,0,0,0.0479,0.0000
78,50,0,576,0,1.0000,0.0000,0,0.7673,0,0,0.0986,0.0000
79,49,2,604,0,0.8000,0.0163,0,0.7467,0,0,0.0396,0.0000
80,50,2,973,0,1.0000,0.0000,0,0.8260,0,0,0.0786,0.0000
81,42,4,1147,0,0.8000,0.1524,0,0.8446,0,0,0.1612,0.0000
82,50,4,905,0,1.0000,0.0000,0,0.8132,0,0,0.1012,0.0000
83,50,1,635,0,1.0000,0.0000,0,0.7204,0,0,0.0906,0.0000
84,50,8,783,0,1.0000,0.0000,0,0.8103,0,0,0.1386,0.0000
85,49,9,945,0,0.8000,0.0163,0,0.8355,0,0,0.0925,0.0000
86,50,6,1058,0,1.0000,0.0000,0,0.7836,0,0,0.0929,0.0000
87,50,4,849,0,1.0000,0.0000,0,0.8417,0,0,0.0622,0.0000
88,50,7,909,0,1.0000,0.0000,0,0.8066,0,0,0.0644,0.0000
89,50,3,705,0,1.0000,0.0000,0,0.7557,0,0,0.0943,0.0000
90,50,8,791,0,1.0000,0.0000,0,0.8076,0,0,0.1563,0.0000
91,50,5,741,0,1.0000,0.0000,0,0.8139,0,0,0.0755,0.0000
92,50,4,715,0,1.0000,0.0000,0,0.7595,0,0,0.1080,0.0000
93,50,2,477,0,1.0000,0.0000,0,0.7512,0,0,0.0833,0.0000
94,48,6,1055,0,0.8000,0.0333,0,0.8060,0,0,0.0714,0.0000
95,50,1,764,0,1.0000,0.0000,0,0.8344,0,0,0.1147,0.0000
96,50,3,793,0,1.0000,0.0000,0,0.7511,0,0,0.0514,0.0000
97,50,2,893,0,1.0000,0.0000,0,0.7679,0,0,0.0436,0.0000
98,50,7,729,0,1.0000,0.0000,0,0.7710,0,0,0.0493,0.0000
99,50,1,695,0,1.0000,0.0000,0,0.7572,0,0,0.0797,0.0000
100,50,5,952,0,1.0000,0.0000,0,0.7969,0,0,0.1025,0.0000
101,48,3,795,0,0.8000,0.0333,0,0.7899,0,0,0.0986,0.0000
102,50,2,719,0,1.0000,0.0000,0,0.7605,0,0,0.0706,0.0000
103,50,3,792,0,1.0000,0.0000,0,0.7849,0,0,0.0764,0.0000
104,50,3,921,0,1.0000,0.0000,0,0.8025,0,0,0.0592,0.0000
105,50,3,798,0,1.0000,0.0000,0,0.7851,0,0,0.0423,0.0000
106,48,6,989,0,0.8000,0.0333,0,0.8099,0,0,0.0393,0.0000
107,50,7,932,0,1.0000,0.0000,0,0.8332,0,0,0.0389,0.0000
108,48,3,728,0,0.8000,0.0333,0,0.7478,0,0,0.0624,0.0000
109,50,4,754,0,1.0000,0.0000,0,0.7652,0,0,0.0958,0.0000
110,45,8,999,0,0.8000,0.0889,0,0.8388,0,0,0.1075,0.0000
111,48,3,1252,0,0.6000,0.0250,0,0.8280,0,0,0.1045,0.0000
112,50,3,883,0,1.0000,0.0000,0,0.8021,0,0,0.0723,0.0000
113,50,3,1009,0,1.0000,0.0000,0,0.7653,0,0,0.0823,0.0000
114,50,8,1056,0,1.0000,0.0000,0,0.8115,0,0,0.0353,0.0000
115,50,2,1052,0,1.0000,0.0000,0,0.8326,0,0,0.0765,0.0000
116,50,6,1016,0,1.0000,0.0000,0,0.8319,0,0,0.0684,0.0000
117,50,10,879,0,1.0000,0.0000,0,0.8246,0,0,0.0464,0.0000
118,50,6,1001,0,1.0000,0.0000,0,0.8245,0,0,0.0687,0.0000
119,50,4,956,0,1.0000,0.0000,0,0.8146,0,0,0.0826,0.0000
120,50,8,783,0,1.0000,0.0000,0,0.8131,0,0,0.0933,0.0000
121,50,4,806,0,1.0000,0.0000,0,0.7882,0,0,0.0348,0.0000
122,50,4,748,0,1.0000,0.0000,0,0.7086,0,0,0.0579,0.0000
123,50,8,777,0,1.0000,0.0000,0,0.7331,0,0,0.0321,0.0000
124,50,7,889,0,1.0000,0.0000,0,0.8214,0,0,0.0823,0.0000
125,49,2,1173,0,0.8000,0.0163,0,0.8206,0,0,0.0625,0.0000
126,50,6,879,0,1.0000,0.0000,0,0.8014,0,0,0.1245,0.0000
127,50,5,672,0,1.0000,0.0000,0,0.7850,0,0,0.1259,0.0000
128,50,9,811,0,1.0000,0.0000,0,0.7884,0,0,0.1058,0.0000
129,50,2,823,0,1.0000,0.0000,0,0.8067,0,0,0.0582,0.0000
130,50,5,896,0,1.0000,0.0000,0,0.8420,0,0,0.0655,0.0000
131,50,9,526,0,1.0000,0.0000,0,0.7478,0,0,0.0706,0.0000
132,50,1,703,0,1.0000,0.0000,0,0.7758,0,0,0.1363,0.0000
133,50,6,849,0,1.0000,0.0000,0,0.7888,0,0,0.0835,0.0000
134,42,8,1197,0,0.6000,0.1238,0,0.8678,0,0,0.0549,0.0000
135,48,1,846,0,0.8000,0.0333,0,0.8262,0,0,0.1190,0.0000
136,50,5,1085,0,1.0000,0.0000,0,0.8439,0,0,0.0834,0.0000
137,50,3,869,0,1.0000,0.0000,0,0.7687,0,0,0.0657,0.0000
138,50,8,841,0,1.0000,0.0000,0,0.7860,0,0,0.0634,0.0000
139,50,6,887,0,1.0000,0.0000,0,0.7672,0,0,0.0559,0.0000
140,48,6,1243,0,0.6000,0.0250,0,0.8569,0,0,0.0965,0.0000
141,49,10,1044,0,0.8000,0.0163,0,0.8202,0,0,0.1084,0.0000
142,50,5,1058,0,1.0000,0.0000,0,0.8275,0,0,0.0867,0.0000
143,50,1,586,0,1.0000,0.0000,0,0.7728,0,0,0.1163,0.0000
144,50,6,1018,0,1.0000,0.0000,0,0.8237,0,0,0.0747,0.0000
145,50,2,707,0,1.0000,0.0000,0,0.8282,0,0,0.0876,0.0000
146,50,5,810,0,1.0000,0.0000,0,0.7856,0,0,0.1064,0.0000
147,50,5,892,0,1.0000,0.0000,0,0.8329,0,0,0.0828,0.0000
148,50,7,875,0,1.0000,0.0000,0,0.8362,0,0,0.1532,0.0000
149,50,7,1092,0,1.0000,0.0000,0,0.8441,0,0,0.0798,0.0000
150,50,5,781,0,1.0000,0.0000,0,0.7609,0,0,0.0831,0.0000
151,50,5,1011,0,1.0000,0.0000,0,0.8396,0,0,0.0948,0.0000
152,50,4,883,0,1.0000,0.0000,0,0.8247,0,0,0.0809,0.0000
153,50,6,809,0,1.0000,0.0000,0,0.8033,0,0,0.0792,0.0000
154,50,4,648,0,1.0000,0.0000,0,0.7260,0,0,0.0744,0.0000
155,50,3,633,0,1.0000,0.0000,0,0.7438,0,0,0.1183,0.0000
156,48,9,1106,0,0.8000,0.0333,0,0.8207,0,0,0.1117,0.0000
157,50,6,657,0,1.0000,0.0000,0,0.7615,0,0,0.0630,0.0000
158,50,1,843,0,1.0000,0.0000,0,0.7951,0,0,0.0837,0.0000
159,50,3,873,0,1.0000,0.0000,0,0.8379,0,0,0.1282,0.0000
160,50,5,926,0,1.0000,0.0000,0,0.7661,0,0,0.0596,0.0000
161,50,9,882,0,1.0000,0.0000,0,0.8512,0,0,0.0816,0.0000
162,50,7,1007,0,1.0000,0.0000,0,0.7901,0,0,0.1173,0.0000
163,50,4,817,0,1.0000,0.0000,0,0.8123,0,0,0.1228,0.0000
164,50,7,935,0,1.0000,0.0000,0,0.8144,0,0,0.0516,0.0000
165,38,3,1251,0,0.4000,0.1579,0,0.8514,0,0,0.0517,0.0000
166,50,7,921,0,1.0000,0.0000,0,0.7930,0,0,0.0473,0.0000
167,47,2,1044,0,0.6000,0.0426,0,0.8179,0,0,0.0675,0.0000
168,50,2,662,0,1.0000,0.0000,0,0.7371,0,0,0.0521,0.0000
169,50,5,710,0,1.0000,0.0000,0,0.7933,0,0,0.1381,0.0000
170,50,0,836,0,1.0000,0.0000,0,0.8010,0,0,0.1087,0.0000
171,48,1,721,0,0.8000,0.0333,0,0.7755,0,0,0.0996,0.0000
172,50,2,774,0,1.0000,0.0000,0,0.8161,0,0,0.0683,0.0000
173,48,8,1133,0,0.8000,0.0333,0,0.8631,0,0,0.0516,0.0000
174,50,3,958,0,1.0000,0.0000,0,0.8168,0,0,0.0600,0.0000
175,50,2,1048,0,1.0000,0.0000,0,0.8630,0,0,0.0710,0.0000
176,50,1,987,0,1.0000,0.0000,0,0.8227,0,0,0.0871,0.0000
177,50,2,856,0,1.0000,0.0000,0,0.7901,0,0,0.1349,0.0000
178,50,4,965,0,1.0000,0.0000,0,0.8308,0,0,0.1077,0.0000
179,49,3,857,0,0.8000,0.0163,0,0.8263,0,0,0.0815,0.0000
180,50,3,675,0,1.0000,0.0000,0,0.7615,0,0,0.1181,0.0000
181,50,3,927,0,1.0000,0.0000,0,0.8432,0,0,0.0320,0.0000
182,50,3,854,0,1.0000,0.0000,0,0.8067,0,0,0.0803,0.0000
183,48,2,735,0,0.8000,0.0333,0,0.7757,0,0,0.1350,0.0000
184,47,4,1025,0,0.8000,0.0511,0,0.8170,0,0,0.0520,0.0000
185,49,4,826,0,0.8000,0.0163,0,0.7686,0,0,0.0571,0.0000
186,37,2,749,0,0.6000,0.2486,0,0.8154,0,0,0.0615,0.0000
187,46,5,1019,0,0.8000,0.0696,0,0.7993,0,0,0.1019,0.0000
188,50,3,825,0,1.0000,0.0000,0,0.7963,0,0,0.0434,0.0000
189,50,3,679,0,1.0000,0.0000,0,0.7431,0,0,0.1180,0.0000
190,47,6,1059,0,0.8000,0.0511,0,0.8412,0,0,0.1187,0.0000
191,49,4,943,0,0.8000,0.0163,0,0.8203,0,0,0.1180,0.0000
192,50,6,1112,0,1.0000,0.0000,0,0.8248,0,0,0.0796,0.0000
193,50,1,789,0,1.0000,0.0000,0,0.8210,0,0,0.1357,0.0000
194,48,6,940,0,0.8000,0.0333,0,0.8231,0,0,0.0632,0.0000
195,50,1,963,0,1.0000,0.0000,0,0.7915,0,0,0.0530,0.0000
196,49,3,955,0,0.8000,0.0163,0,0.7801,0,0,0.1065,0.0000
197,48,4,972,0,0.8000,0.0333,0,0.8157,0,0,0.0337,0.0000
198,50,9,720,0,1.0000,0.0000,0,0.7990,0,0,0.0145,0.0000
199,50,4,778,0,1.0000,0.0000,0,0.8134,0,0,0.0679,0.0000
200,49,6,976,0,0.8000,0.0163,0,0.7962,0,0,0.0702,0.0000
201,50,3,953,0,1.0000,0.0000,0,0.7964,0,0,0.0470,0.0000
202,50,6,879,0,1.0000,0.0000,0,0.7913,0,0,0.1087,0.0000
203,47,5,939,0,0.8000,0.0511,0,0.7739,0,0,0.0593,0.0000
204,50,5,741,0,1.0000,0.0000,0,0.7636,0,0,0.0856,0.0000
205,49,2,1123,0,0.8000,0.0163,0,0.8237,0,0,0.0713,0.0000
206,50,4,961,0,1.0000,0.0000,0,0.8159,0,0,0.0793,0.0000
207,50,3,899,0,1.0000,0.0000,0,0.8032,0,0,0.1095,0.0000
208,49,10,1084,0,0.8000,0.0163,0,0.7975,0,0,0.0768,0.0000
209,46,4,1223,0,0.8000,0.0696,0,0.8135,0,0,0.0715,0.0000
210,42,6,572,0,0.8000,0.1524,0,0.7141,0,0,0.2197,0.0000
211,46,6,823,0,0.8000,0.0696,0,0.7866,0,0,0.0627,0.0000
212,43,3,614,0,0.8000,0.1302,0,0.7898,0,0,0.1128,0.0000
213,48,6,1283,0,0.8000,0.0333,0,0.8637,0,0,0.1258,0.0000
214,49,6,844,0,0.8000,0.0163,0,0.7907,0,0,0.0367,0.0000
215,47,9,814,0,0.8000,0.0511,0,0.7853,0,0,0.0598,0.0000
216,41,3,756,0,0.8000,0.1756,0,0.7342,0,0,0.2384,0.0000
217,40,5,884,0,0.8000,0.2000,0,0.8297,0,0,0.0881,0.0000
218,45,4,1020,0,0.8000,0.0889,0,0.8118,0,0,0.0990,0.0000
219,40,4,1053,0,0.6000,0.1700,0,0.8324,0,0,0.1210,0.0000
220,48,2,796,0,0.8000,0.0333,0,0.8020,0,0,0.0590,0.0000
221,47,4,691,0,0.8000,0.0511,0,0.7165,0,0,0.0709,0.0000
222,50,3,1079,0,1.0000,0.0000,0,0.8245,0,0,0.0969,0.0000
223,50,4,872,0,1.0000,0.0000,0,0.7918,0,0,0.0207,0.0000
224,49,2,859,0,0.8000,0.0163,0,0.8121,0,0,0.1010,0.0000
225,47,4,1061,0,0.6000,0.0426,0,0.7976,0,0,0.0928,0.0000
226,50,4,768,0,1.0000,0.0000,0,0.7836,0,0,0.1068,0.0000
227,50,2,1014,0,1.0000,0.0000,0,0.8059,0,0,0.1592,0.0000
228,50,6,1038,0,1.0000,0.0000,0,0.7579,0,0,0.0787,0.0000
229,47,9,1167,0,0.6000,0.0426,0,0.8886,0,0,0.0733,0.0000
230,50,7,1168,0,1.0000,0.0000,0,0.8418,0,0,0.0998,0.0000
231,50,7,1076,0,1.0000,0.0000,0,0.8168,0,0,0.1217,0.0000
232,50,7,616,0,1.0000,0.0000,0,0.7815,0,0,0.1554,0.0000
233,50,5,999,0,1.0000,0.0000,0,0.8299,0,0,0.0784,0.0000
234,50,5,1029,0,1.0000,0.0000,0,0.8349,0,0,0.1039,0.0000
235,49,2,1051,0,0.8000,0.0163,0,0.8540,0,0,0.0753,0.0000
236,50,6,832,0,1.0000,0.0000,0,0.8104,0,0,0.0982,0.0000
237,50,2,697,0,1.0000,0.0000,0,0.7793,0,0,0.1050,0.0000
238,50,10,848,0,1.0000,0.0000,0,0.8278,0,0,0.0669,0.0000
239,50,4,585,0,1.0000,0.0000,0,0.7185,0,0,0.1152,0.0000
240,50,7,812,0,1.0000,0.0000,0,0.7472,0,0,0.0454,0.0000
241,50,3,1072,0,1.0000,0.0000,0,0.8289,0,0,0.0640,0.0000
242,50,3,827,0,1.0000,0.0000,0,0.8089,0,0,0.0865,0.0000
243,50,4,735,0,1.0000,0.0000,0,0.7582,0,0,0.0688,0.0000
244,50,5,1031,0,1.0000,0.0000,0,0.8464,0,0,0.0762,0.0000
245,47,6,1037,0,0.6000,0.0426,0,0.8279,0,0,0.1156,0.0000
246,50,1,673,0,1.0000,0.0000,0,0.7826,0,0,0.0996,0.0000
247,47,7,984,0,0.8000,0.0511,0,0.8559,0,0,0.0713,0.0000
248,46,4,986,0,0.6000,0.0609,0,0.8333,0,0,0.0692,0.0000
249,47,10,1014,0,0.8000,0.0511,0,0.8602,0,0,0.0559,0.0000
250,50,4,821,0,1.0000,0.0000,0,0.7722,0,0,0.0482,0.0000
251,50,3,928,0,1.0000,0.0000,0,0.8118,0,0,0.1035,0.0000
252,50,4,1012,0,1.0000,0.0000,0,0.8292,0,0,0.0674,0.0000
253,50,7,844,0,1.0000,0.0000,0,0.8011,0,0,0.0600,0.0000
254,50,3,738,0,1.0000,0.0000,0,0.7905,0,0,0.0979,0.0000
255,50,3,680,0,1.0000,0.0000,0,0.7592,0,0,0.0376,0.0000
256,50,3,823,0,1.0000,0.0000,0,0.8107,0,0,0.1274,0.0000
257,50,6,970,0,1.0000,0.0000,0,0.8294,0,0,0.0832,0.0000
258,49,7,887,0,0.8000,0.0163,0,0.7866,0,0,0.0732,0.0000
259,49,8,869,0,0.8000,0.0163,0,0.7872,0,0,0.0694,0.0000
260,49,1,854,0,0.8000,0.0163,0,0.7816,0,0,0.0523,0.0000
261,44,7,1101,0,0.6000,0.0909,0,0.8429,0,0,0.2221,0.0000
262,43,4,650,0,0.8000,0.1302,0,0.7904,0,0,0.1155,0.0000
263,48,9,920,0,0.8000,0.0333,0,0.7791,0,0,0.0348,0.0000
264,50,5,840,0,1.0000,0.0000,0,0.8417,0,0,0.0599,0.0000
265,49,6,944,0,0.8000,0.0163,0,0.8371,0,0,0.0606,0.0000
266,49,5,876,0,0.8000,0.0163,0,0.8450,0,0,0.0489,0.0000
267,50,3,1051,0,1.0000,0.0000,0,0.8040,0,0,0.0632,0.0000
268,50,4,762,0,1.0000,0.0000,0,0.7940,0,0,0.1427,0.0000
269,50,7,728,0,1.0000,0.0000,0,0.7825,0,0,0.0829,0.0000
270,46,4,1163,0,0.6000,0.0609,0,0.8668,0,0,0.0628,0.0000
271,50,7,859,0,1.0000,0.0000,0,0.7832,0,0,0.0622,0.0000
272,50,4,680,0,1.0000,0.0000,0,0.7875,0,0,0.0616,0.0000
273,50,4,779,0,1.0000,0.0000,0,0.8279,0,0,0.1459,0.0000
274,50,4,673,0,1.0000,0.0000,0,0.7682,0,0,0.1147,0.0000
275,49,4,835,0,0.8000,0.0163,0,0.8404,0,0,0.0807,0.0000
276,49,9,897,0,0.8000,0.0163,0,0.8362,0,0,0.1096,0.0000
277,47,11,912,0,0.8000,0.0511,0,0.7937,0,0,0.0845,0.0000
278,49,7,917,0,0.8000,0.0163,0,0.8406,0,0,0.0629,0.0000
279,50,8,1240,0,1.0000,0.0000,0,0.8426,0,0,0.0720,0.0000
280,50,3,719,0,1.0000,0.0000,0,0.7523,0,0,0.0879,0.0000
281,50,3,851,0,1.0000,0.0000,0,0.8201,0,0,0.0517,0.0000
282,50,5,855,0,1.0000,0.0000,0,0.8390,0,0,0.0539,0.0000
283,50,5,769,0,1.0000,0.0000,0,0.7961,0,0,0.0656,0.0000
284,50,5,912,0,1.0000,0.0000,0,0.8266,0,0,0.0526,0.0000
285,50,3,839,0,1.0000,0.0000,0,0.7933,0,0,0.0479,0.0000
286,50,0,690,0,1.0000,0.0000,0,0.7979,0,0,0.1086,0.0000
287,50,5,851,0,1.0000,0.0000,0,0.8237,0,0,0.0667,0.0000
288,50,3,803,0,1.0000,0.0000,0,0.7977,0,0,0.0825,0.0000
289,50,6,878,0,1.0000,0.0000,0,0.7581,0,0,0.0891,0.0000
290,50,1,750,0,1.0000,0.0000,0,0.7877,0,0,0.0928,0.0000
291,50,3,811,0,1.0000,0.0000,0,0.7705,0,0,0.1199,0.0000
292,44,6,1116,0,0.6000,0.0909,0,0.8131,0,0,0.0970,0.0000
293,50,3,886,0,1.0000,0.0000,0,0.8030,0,0,0.0666,0.0000
294,50,6,1007,0,1.0000,0.0000,0,0.8095,0,0,0.0720,0.0000
295,49,7,953,0,0.8000,0.0163,0,0.8172,0,0,0.0904,0.0000
296,50,4,800,0,1.0000,0.0000,0,0.8217,0,0,0.0316,0.0000
297,50,2,713,0,1.0000,0.0000,0,0.8196,0,0,0.0867,0.0000
298,49,5,994,0,0.8000,0.0163,0,0.8019,0,0,0.0735,0.0000
299,50,9,945,0,1.0000,0.0000,0,0.8670,0,0,0.1091,0.0000
300,50,2,584,0,1.0000,0.0000,0,0.8315,0,0,0.1451,0.0000
301,50,2,854,0,1.0000,0.0000,0,0.7649,0,0,0.0397,0.0000
302,50,4,942,0,1.0000,0.0000,0,0.7728,0,0,0.0655,0.0000
303,50,4,686,0,1.0000,0.0000,0,0.8144,0,0,0.0757,0.0000
304,50,2,888,0,1.0000,0.0000,0,0.8098,0,0,0.0836,0.0000
305,50,7,803,0,1.0000,0.0000,0,0.8005,0,0,0.0886,0.0000
306,50,7,782,0,1.0000,0.0000,0,0.8203,0,0,0.1162,0.0000
307,50,8,882,0,1.0000,0.0000,0,0.7862,0,0,0.0645,0.0000
308,48,6,1222,0,0.8000,0.0333,0,0.8322,0,0,0.0734,0.0000
309,50,4,851,0,1.0000,0.0000,0,0.8015,0,0,0.0915,0.0000
310,50,3,660,0,1.0000,0.0000,0,0.7390,0,0,0.0679,0.0000
311,50,1,1127,0,1.0000,0.0000,0,0.8390,0,0,0.0567,0.0000
312,49,4,984,0,0.8000,0.0163,0,0.7863,0,0,0.0804,0.0000
313,47,6,1227,0,0.8000,0.0511,0,0.8712,0,0,0.1450,0.0000
314,50,7,888,0,1.0000,0.0000,0,0.8279,0,0,0.0499,0.0000
315,49,10,1146,0,0.8000,0.0163,0,0.8670,0,0,0.0659,0.0000
316,50,2,700,0,1.0000,0.0000,0,0.7942,0,0,0.0521,0.0000
317,50,3,1055,0,1.0000,0.0000,0,0.8160,0,0,0.0422,0.0000
318,49,4,1057,0,0.8000,0.0163,0,0.8645,0,0,0.0887,0.0000
319,50,7,809,0,1.0000,0.0000,0,0.8018,0,0,0.0739,0.0000
320,50,7,958,0,1.0000,0.0000,0,0.8413,0,0,0.0461,0.0000
321,45,2,930,0,0.6000,0.0711,0,0.7728,0,0,0.1406,0.0000
322,47,6,896,0,0.8000,0.0511,0,0.7700,0,0,0.0607,0.0000
323,47,1,843,0,0.8000,0.0511,0,0.7863,0,0,0.0541,0.0000
324,50,3,848,0,1.0000,0.0000,0,0.7629,0,0,0.1119,0.0000
325,50,5,1096,0,1.0000,0.0000,0,0.7688,0,0,0.0419,0.0000
326,48,3,968,0,0.8000,0.0333,0,0.7791,0,0,0.0587,0.0000
327,49,6,955,0,0.8000,0.0163,0,0.7733,0,0,0.0800,0.0000
328,44,1,899,0,0.8000,0.1091,0,0.8056,0,0,0.0592,0.0000
329,44,2,944,0,0.8000,0.1091,0,0.8453,0,0,0.0786,0.0000
330,47,3,997,0,0.8000,0.0511,0,0.7969,0,0,0.0671,0.0000
331,46,8,897,0,0.8000,0.0696,0,0.7736,0,0,0.0736,0.0000
332,47,1,684,0,0.8000,0.0511,0,0.7612,0,0,0.1081,0.0000
333,45,2,969,0,0.6000,0.0800,0,0.8503,0,0,0.1069,0.0000
334,50,0,781,0,1.0000,0.0000,0,0.7517,0,0,0.0378,0.0000
335,50,3,877,0,1.0000,0.0000,0,0.7763,0,0,0.0858,0.0000
336,50,7,705,0,1.0000,0.0000,0,0.7730,0,0,0.0921,0.0000
