run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1419,50,6,946,0,1.0000,0.0000,0,0.8214,0,0,0.1007,0.0000
1420,48,4,1134,0,0.8000,0.0333,0,0.8446,0,0,0.0707,0.0000
1421,50,3,767,0,1.0000,0.0000,0,0.7132,0,0,0.0547,0.0000
1422,49,4,1089,0,0.8000,0.0163,0,0.8358,0,0,0.0313,0.0000
1423,50,7,909,0,1.0000,0.0000,0,0.8311,0,0,0.0811,0.0000
1424,50,3,970,0,1.0000,0.0000,0,0.8168,0,0,0.1114,0.0000
1425,50,0,654,0,1.0000,0.0000,0,0.7757,0,0,0.1150,0.0000
1426,50,6,755,0,1.0000,0.0000,0,0.7947,0,0,0.0980,0.0000
1427,50,10,882,0,1.0000,0.0000,0,0.8128,0,0,0.0951,0.0000
1428,50,9,1066,0,1.0000,0.0000,0,0.8394,0,0,0.0627,0.0000
1429,49,9,988,0,0.8000,0.0163,0,0.8248,0,0,0.0787,0.0000
1430,50,4,846,0,1.0000,0.0000,0,0.7783,0,0,0.0264,0.0000
1431,48,3,990,0,0.8000,0.0333,0,0.8234,0,0,0.0843,0.0000
1432,47,4,1065,0,0.6000,0.0426,0,0.8128,0,0,0.0724,0.0000
1433,47,6,1184,0,0.6000,0.0426,0,0.8681,0,0,0.0946,0.0000
1434,50,5,958,0,1.0000,0.0000,0,0.8155,0,0,0.0662,0.0000
1435,49,7,1062,0,0.8000,0.0163,0,0.8120,0,0,0.0461,0.0000
1436,50,4,886,0,1.0000,0.0000,0,0.8138,0,0,0.0745,0.0000
1437,50,7,965,0,1.0000,0.0000,0,0.8201,0,0,0.0759,0.0000
1438,50,6,912,0,1.0000,0.0000,0,0.7859,0,0,0.0969,0.0000
1439,50,4,1082,0,1.0000,0.0000,0,0.8091,0,0,0.1066,0.0000
1440,50,7,914,0,1.0000,0.0000,0,0.8080,0,0,0.0552,0.0000
1441,50,7,1007,0,1.0000,0.0000,0,0.8307,0,0,0.1154,0.0000
1442,48,2,1001,0,0.8000,0.0333,0,0.8426,0,0,0.0304,0.0000
1443,50,3,575,0,1.0000,0.0000,0,0.7489,0,0,0.0470,0.0000
1444,50,5,1130,0,1.0000,0.0000,0,0.8097,0,0,0.0348,0.0000
1445,50,4,1031,0,1.0000,0.0000,0,0.8158,0,0,0.0498,0.0000
1446,50,11,1227,0,1.0000,0.0000,0,0.8716,0,0,0.0682,0.0000
1447,50,4,887,0,1.0000,0.0000,0,0.8198,0,0,0.1310,0.0000
1448,50,7,709,0,1.0000,0.0000,0,0.8049,0,0,0.0788,0.0000
1449,50,8,986,0,1.0000,0.0000,0,0.8084,0,0,0.0857,0.0000
1450,50,10,925,0,1.0000,0.0000,0,0.8044,0,0,0.0576,0.0000
1451,50,6,1081,0,1.0000,0.0000,0,0.8286,0,0,0.1112,0.0000
1452,48,7,1267,0,0.6000,0.0250,0,0.8711,0,0,0.0915,0.0000
1453,50,5,866,0,1.0000,0.0000,0,0.7722,0,0,0.1058,0.0000
1454,50,7,1152,0,1.0000,0.0000,0,0.8015,0,0,0.0482,0.0000
1455,49,8,918,0,0.8000,0.0163,0,0.8073,0,0,0.0746,0.0000
1456,50,4,981,0,1.0000,0.0000,0,0.8444,0,0,0.0916,0.0000
1457,50,6,879,0,1.0000,0.0000,0,0.8216,0,0,0.1131,0.0000
1458,50,6,816,0,1.0000,0.0000,0,0.8018,0,0,0.0938,0.0000
1459,50,2,655,0,1.0000,0.0000,0,0.7730,0,0,0.1304,0.0000
1460,50,8,832,0,1.0000,0.0000,0,0.7914,0,0,0.0992,0.0000
1461,50,4,844,0,1.0000,0.0000,0,0.7776,0,0,0.0825,0.0000
1462,50,2,1003,0,1.0000,0.0000,0,0.8306,0,0,0.0794,0.0000
1463,50,9,877,0,1.0000,0.0000,0,0.7569,0,0,0.0645,0.0000
1464,49,10,1137,0,0.8000,0.0163,0,0.8683,0,0,0.0972,0.0000
1465,50,5,944,0,1.0000,0.0000,0,0.7690,0,0,0.0734,0.0000
1466,48,3,894,0,0.8000,0.0333,0,0.8507,0,0,0.0695,0.0000
1467,50,4,721,0,1.0000,0.0000,0,0.7709,0,0,0.0583,0.0000
1468,49,4,1138,0,0.8000,0.0163,0,0.8151,0,0,0.0539,0.0000
1469,50,3,921,0,1.0000,0.0000,0,0.7978,0,0,0.0176,0.0000
1470,50,7,931,0,1.0000,0.0000,0,0.8348,0,0,0.0924,0.0000
1471,43,6,1179,0,0.4000,0.0930,0,0.8544,0,0,0.0894,0.0000
1472,50,4,949,0,1.0000,0.0000,0,0.8095,0,0,0.0504,0.0000
1473,50,4,759,0,1.0000,0.0000,0,0.7759,0,0,0.0993,0.0000
1474,50,4,857,0,1.0000,0.0000,0,0.8129,0,0,0.0369,0.0000
1475,50,4,763,0,1.0000,0.0000,0,0.8128,0,0,0.0575,0.0000
1476,50,3,853,0,1.0000,0.0000,0,0.8026,0,0,0.0908,0.0000
1477,50,7,1100,0,1.0000,0.0000,0,0.8174,0,0,0.1112,0.0000
1478,50,11,930,0,1.0000,0.0000,0,0.8357,0,0,0.0877,0.0000
1479,48,6,1104,0,0.8000,0.0333,0,0.8235,0,0,0.0924,0.0000
1480,50,6,1028,0,1.0000,0.0000,0,0.8460,0,0,0.0777,0.0000
1481,50,3,904,0,1.0000,0.0000,0,0.8135,0,0,0.1095,0.0000
1482,50,1,654,0,1.0000,0.0000,0,0.7538,0,0,0.1377,0.0000
1483,48,8,1033,0,0.8000,0.0333,0,0.8279,0,0,0.0527,0.0000
1484,50,10,1009,0,1.0000,0.0000,0,0.8141,0,0,0.0953,0.0000
