run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1527,78,23,2605,0,0.6000,0.1821,0,0.8397,0,0,0.1478,0.0000
1528,85,17,2809,0,0.2000,0.0882,0,0.8125,0,0,0.0633,0.0000
1529,82,11,2606,0,0.4000,0.1073,0,0.8212,0,0,0.0713,0.0000
1530,93,14,2495,0,0.7000,0.0548,0,0.7839,0,0,0.1483,0.0000
1531,87,17,2527,0,0.5000,0.0954,0,0.8072,0,0,0.1137,0.0000
1532,81,23,2716,0,0.4000,0.1420,0,0.8219,0,0,0.1283,0.0000
1533,73,18,2405,0,0.4000,0.2178,0,0.8377,0,0,0.0631,0.0000
1534,91,18,2271,0,0.7000,0.0736,0,0.7696,0,0,0.1147,0.0000
1535,87,19,2454,0,0.5000,0.0931,0,0.7962,0,0,0.0580,0.0000
1536,70,15,2643,0,0.2000,0.2057,0,0.8532,0,0,0.0602,0.0000
1537,81,24,2315,0,0.6000,0.1691,0,0.7916,0,0,0.2414,0.0000
1538,96,21,2176,0,0.8000,0.0333,0,0.8076,0,0,0.1279,0.0000
1539,65,12,2846,0,0.1000,0.1462,0,0.8560,0,0,0.1955,0.0000
1540,94,5,2438,0,0.7000,0.0489,0,0.7915,0,0,0.0727,0.0000
1541,94,20,2495,0,0.6000,0.0447,0,0.7865,0,0,0.1003,0.0000
1542,81,27,2619,0,0.5000,0.1395,0,0.8275,0,0,0.0909,0.0000
1543,76,17,2596,0,0.3000,0.1763,0,0.8305,0,0,0.1198,0.0000
1544,76,18,2678,0,0.4000,0.1763,0,0.8452,0,0,0.0645,0.0000
1545,68,22,2837,0,0.1000,0.1441,0,0.8641,0,0,0.0985,0.0000
1546,99,20,2238,0,0.9000,0.0091,0,0.7643,0,0,0.0880,0.0000
1547,81,13,2613,0,0.5000,0.1395,0,0.8196,0,0,0.1006,0.0000
1548,87,20,2750,0,0.5000,0.0977,0,0.7957,0,0,0.1407,0.0000
1549,91,17,2572,0,0.8000,0.0824,0,0.8174,0,0,0.1260,0.0000
1550,77,18,2547,0,0.5000,0.1909,0,0.8205,0,0,0.1540,0.0000
1551,93,9,2190,0,0.7000,0.0591,0,0.8135,0,0,0.0882,0.0000
1552,81,18,2564,0,0.6000,0.1716,0,0.8154,0,0,0.2262,0.0000
1553,72,19,2640,0,0.3000,0.1917,0,0.8153,0,0,0.0908,0.0000
1554,71,19,2351,0,0.5000,0.2662,0,0.8437,0,0,0.1721,0.0000
1555,84,17,2702,0,0.3000,0.1000,0,0.8230,0,0,0.0850,0.0000
1556,81,14,2575,0,0.4000,0.1395,0,0.8555,0,0,0.1119,0.0000
1557,83,24,2329,0,0.7000,0.1530,0,0.8177,0,0,0.0854,0.0000
1558,96,24,2396,0,0.9000,0.0375,0,0.7850,0,0,0.1344,0.0000
1559,73,7,2605,0,0.3000,0.1904,0,0.8197,0,0,0.1160,0.0000
1560,88,20,2327,0,0.5000,0.0932,0,0.8082,0,0,0.1512,0.0000
1561,91,20,2356,0,0.7000,0.0780,0,0.7821,0,0,0.1080,0.0000
1562,81,27,2394,0,0.5000,0.1469,0,0.8049,0,0,0.1107,0.0000
1563,71,10,2322,0,0.5000,0.2662,0,0.7978,0,0,0.1970,0.0000
1564,89,10,2541,0,0.6000,0.0775,0,0.7745,0,0,0.1192,0.0000
1565,89,21,2500,0,0.4000,0.0685,0,0.7634,0,0,0.0763,0.0000
1566,76,18,2615,0,0.3000,0.1816,0,0.8233,0,0,0.1905,0.0000
1567,91,7,2249,0,0.7000,0.0736,0,0.7912,0,0,0.1756,0.0000
1568,79,22,2647,0,0.4000,0.1405,0,0.8254,0,0,0.0913,0.0000
1569,84,9,2504,0,0.5000,0.1333,0,0.8393,0,0,0.1290,0.0000
1570,98,9,2233,0,0.8000,0.0163,0,0.7971,0,0,0.1292,0.0000
1571,75,9,2458,0,0.5000,0.2173,0,0.8251,0,0,0.2093,0.0000
1572,82,15,2181,0,0.8000,0.1756,0,0.7950,0,0,0.3078,0.0000
1573,89,17,2200,0,0.8000,0.1000,0,0.7890,0,0,0.0981,0.0000
1574,80,23,2489,0,0.5000,0.1450,0,0.8022,0,0,0.1052,0.0000
1575,79,20,2470,0,0.4000,0.1557,0,0.8529,0,0,0.0808,0.0000
1576,79,19,2433,0,0.4000,0.1405,0,0.8179,0,0,0.1203,0.0000
1577,75,7,2523,0,0.3000,0.1960,0,0.8008,0,0,0.0757,0.0000
1578,87,14,2527,0,0.6000,0.1069,0,0.7868,0,0,0.1172,0.0000
1579,69,23,2534,0,0.3000,0.2536,0,0.8371,0,0,0.1065,0.0000
1580,90,15,2178,0,0.6000,0.0844,0,0.7666,0,0,0.1307,0.0000
1581,86,17,2537,0,0.5000,0.1116,0,0.7764,0,0,0.0558,0.0000
1582,93,16,2294,0,0.7000,0.0548,0,0.7633,0,0,0.1515,0.0000
1583,86,20,2658,0,0.3000,0.0721,0,0.8253,0,0,0.0591,0.0000
1584,77,8,2431,0,0.5000,0.1935,0,0.8181,0,0,0.0795,0.0000
1585,84,17,2367,0,0.6000,0.1310,0,0.7823,0,0,0.1070,0.0000
1586,95,16,2261,0,0.8000,0.0432,0,0.7756,0,0,0.0798,0.0000
1587,77,12,2551,0,0.4000,0.1779,0,0.8347,0,0,0.1336,0.0000
1588,71,15,2785,0,0.2000,0.1592,0,0.8470,0,0,0.1234,0.0000
1589,66,24,2601,0,0.3000,0.2152,0,0.8407,0,0,0.1158,0.0000
